,timestamp,device_id,AX(m/s2),AY(m/s2),AZ(m/s2),GX(rad/s),GY(rad/s),GZ(rad/s),T(C)
1192,569146116,3670026,-0.5712565,6.3245234,-20.334913,-0.45108622,0.078403465,-0.02412824,54.51285
1193,569156064,3670026,8.43573,-4.5652637,-16.184803,0.14429007,-0.005965481,0.03936152,54.547123
1194,569159823,3670026,-7.1486077,5.2720323,1.781765,0.36938044,0.03339604,-0.11089403,54.51285
1195,569163563,3670026,-1.5591042,2.2835896,-22.296722,-0.47798416,-0.0386691,-0.011664646,54.52754
1196,569169908,3670026,-0.38115692,4.574362,-5.093425,-0.62962455,0.070520505,0.027483823,54.473686
1197,569173596,3670026,2.1016302,-2.882619,-29.902622,0.19190739,-0.106100336,0.02514024,54.507957
1198,569177431,3670026,-4.1218576,-1.8483237,-3.1445446,0.73982614,-0.15472966,-0.061519023,54.556915
1199,569183614,3670026,-0.45058876,-2.132276,-11.532391,0.89375687,0.06615292,-0.033662356,54.547123
1200,569184881,3670026,1.7458519,0.61052144,-22.105186,0.38876826,-0.0011717909,0.048416268,54.54223
1201,569187397,3670026,2.234748,2.246719,3.9753325,-0.49737197,0.018908443,0.020133497,54.454098
1202,569191110,3670026,2.0652385,-4.006936,-22.005108,-0.08916263,-0.08857674,0.0954477,54.43941
1203,569194879,3670026,-2.8385656,-2.9860485,-12.266453,0.88406295,0.071798824,-0.040213734,54.53733
