,timestamp,device_id,AX(m/s2),AY(m/s2),AZ(m/s2),GX(rad/s),GY(rad/s),GZ(rad/s),T(C)
23,564984925,2490386,-0.7369353,0.06488287,-10.173921,0.0017919602,-0.009519372,0.04661095,51.65459
24,564988635,2490386,-1.0105926,2.5574863,-9.86866,-0.032814857,-0.010491961,0.093928024,51.594204
25,564991115,2490386,-1.694616,0.631351,-9.955569,0.033041347,-0.037664473,0.012417152,51.65459
26,564994827,2490386,-1.1408371,0.074220255,-9.321345,-0.01777971,-0.0050761104,-0.014049235,51.666668
27,564998520,2490386,-1.7702727,-0.12306197,-9.653421,0.015081776,-0.014322358,0.01769977,51.557972
28,565002223,2490386,-1.7848774,1.5344439,-9.233718,-0.028138438,-0.007747397,-0.028544793,51.624397
29,565005943,2490386,-0.7335834,0.7553706,-9.900024,-0.017306738,0.009919066,-0.03216202,51.630436
30,565008409,2490386,-0.57819974,0.7493851,-9.603382,-0.026752833,0.029410796,-0.04861608,51.75121
31,565012192,2490386,-0.12761095,-0.24013843,-9.585905,0.0088598775,-0.004243415,-0.028651379,51.678745
32,565015924,2490386,-1.438197,-0.0014365211,-9.179369,0.0039036754,0.010345406,-0.002264931,51.678745
33,565023403,2490386,-0.52648497,1.1731589,-9.754696,-0.043000385,0.008793262,0.030303447,51.449276
34,565025861,2490386,-0.34596214,-0.3394978,-10.20313,0.014662098,-0.037084915,0.029064396,51.636475
35,565029626,2490386,-0.7548918,0.04094085,-9.281841,0.035126418,-0.012130705,0.049562022,51.727055
36,565033255,2490386,-1.54019,-0.009337387,-10.464816,0.014935222,0.0040635527,0.05866838,51.69686
37,565037012,2490386,-1.7796102,0.88369983,-9.869857,0.014415621,-0.00040635528,0.058328636,51.69686
38,565040723,2490386,-0.43580458,1.100375,-8.9272,-0.027538897,-0.03279487,0.049402144,51.630436
39,565045490,2490386,-0.78817123,-0.5260061,-10.8165245,-0.02119043,-0.0015654671,0.03480666,51.74517
40,565046703,2490386,-1.120247,0.34380737,-9.841605,0.02178997,0.011537826,0.0025247321,51.61836
41,565050416,2490386,-1.2562376,0.15705964,-11.025299,0.007747397,0.022955744,-0.008480169,51.648552
42,565055383,2490386,-1.6857574,1.4858416,-10.079589,-0.04293377,-0.016613936,0.0013789433,51.52174
43,565057826,2490386,-0.7750031,2.2670696,-9.895475,-0.006508346,0.023068989,-0.017946249,51.61232
44,565061528,2490386,-0.9150639,-0.28491,-9.699869,-0.035652682,0.00520268,-0.018512482,51.636475
45,565065242,2490386,-0.13479356,-0.9342175,-10.620679,0.009033078,0.00831363,-0.019911408,51.61232
46,565068955,2490386,-1.327106,1.3872005,-9.985019,-0.015881164,0.0020650842,-0.0078073507,51.678745
47,565071422,2490386,-1.0292673,0.83581585,-11.526166,-0.013243185,0.0036039052,0.020584228,51.624397
48,565075128,2490386,-0.4699818,0.82534117,-8.849508,0.003470674,-0.01595444,0.018119449,51.56401
49,565078839,2490386,-1.1456255,0.52528787,-9.471702,-0.017320061,-0.008153752,0.027991883,51.57005
50,565082560,2490386,-0.9287109,1.0266337,-9.64576,-0.011604441,-0.0063084993,0.038390584,51.690823
51,565086245,2490386,-1.8035522,0.9888053,-8.671799,-0.0017053599,0.0005129403,0.03851049,51.642513
52,565089973,2490386,-1.1575966,-0.044292733,-10.637198,0.013496324,-0.00066615624,0.0370183,51.61836
53,565092449,2490386,-1.7044921,0.5767632,-8.064689,-0.004929556,-0.015787901,0.03421378,51.7029
54,565096143,2490386,-0.66534865,0.8480263,-10.586681,-0.016147627,-0.024188131,0.018066157,51.582127
55,565099856,2490386,-0.62464726,-0.5796362,-10.584047,-0.010565237,-0.006401761,0.006401761,51.727055
56,565103572,2490386,-1.8846557,1.211047,-9.08007,-0.015561409,-0.011584456,-0.0021117153,51.666668
57,565113654,2490386,-0.6895301,0.5681441,-9.132443,-0.017886294,-0.013129939,-0.005109418,51.52174
58,565117390,2490386,-0.4036624,0.79367787,-9.803778,-0.013909342,-0.01560804,-0.00951271,51.7029
59,565121073,2490386,-0.2789245,-0.24732104,-10.901998,0.00061952526,0.0019851455,0.0026446402,51.485508
60,565124681,2490386,-1.4453796,0.4072537,-9.041943,-0.02178997,0.012097397,0.02789196,51.467392
61,565128435,2490386,-1.1031883,1.0345944,-9.284595,0.003577259,-0.026206585,0.026559649,51.594204
62,565131020,2490386,-1.2804191,1.1422737,-9.586144,0.011404594,-0.018519143,0.017706431,51.74517
63,565135667,2490386,-1.3515269,0.0016759412,-8.762539,-0.008693338,-0.01778637,0.031222742,51.551933
64,565138138,2490386,-0.92775315,0.4156334,-10.66162,-0.011970827,-0.020231165,0.026859418,51.66063
65,565141851,2490386,-1.1382035,0.39336735,-9.399397,-0.022163017,-0.0128434915,0.04984847,51.47947
66,565145589,2490386,-2.1593306,-0.4984728,-8.713937,-0.022222972,-0.008366922,0.045918148,51.582127
67,565149274,2490386,-0.3502717,-0.37756562,-9.852859,-0.026006738,-0.0010924962,0.008513477,51.66063
68,565151734,2490386,-1.1638215,0.8396465,-10.1427965,-0.0260134,-0.0048429556,0.021829939,51.66063
69,565155462,2490386,-0.8305486,-0.117076464,-10.440874,-0.021330321,0.003803752,0.0078006894,51.509663
70,565159154,2490386,-0.9387665,1.5559916,-10.077435,-0.017639816,-0.0045565083,0.004962864,51.57005
71,565162853,2490386,-1.4030023,1.1722012,-9.403227,-0.011577795,-0.009093032,0.013836064,51.588165
72,565166565,2490386,-1.9211074,0.9842563,-9.048646,-0.041608118,-0.02409487,-0.0030043644,51.74517
73,565170279,2490386,-0.36224273,-1.0206482,-9.961316,-0.022589358,-0.006161945,0.001398928,51.57005
74,565173978,2490386,-0.18555063,0.05482722,-10.163865,0.0017986217,0.004789663,0.011331317,51.60628
75,565176484,2490386,-1.2677298,1.2931083,-10.081505,-0.034060568,-0.01198415,0.014801991,51.678745
76,565180172,2490386,-0.9775526,-0.5037401,-9.511445,-0.0012390505,-0.0006928025,0.024627795,51.65459
77,565183857,2490386,-0.9461885,0.4297592,-9.540894,0.0087866,-0.0083202915,0.011577795,51.721016
78,565187564,2490386,-1.3520057,0.37876272,-9.91798,-0.018965468,0.0006861409,0.012037443,51.533817
79,565191301,2490386,-1.6637307,0.50230354,-9.424296,0.0015188361,0.0019451762,0.03237519,51.763287
80,565194977,2490386,-0.9921572,0.49248728,-9.910559,-0.03761118,0.006861409,0.03773775,51.66063
81,565197449,2490386,-0.78745294,0.09648633,-9.400833,-0.007027948,-0.017892957,0.011890888,51.672707
82,565201243,2490386,-0.31794998,0.028969841,-10.221326,-0.016220903,0.0048429556,0.0150751155,51.65459
83,565206243,2490386,-0.71730286,0.41371804,-8.901881,-0.024201455,-0.016900383,0.014269066,51.56401
84,565208807,2490386,-0.35290533,0.6138733,-9.46811,-0.019911408,0.0017053599,0.00034640124,51.811596
85,565212559,2490386,-0.52409077,-0.28083986,-10.945093,0.012903445,0.016573967,0.015541424,51.624397
86,565216093,2490386,-0.8276755,0.3713407,-9.048167,-0.031136142,-0.010811715,0.014182466,51.594204
87,565218631,2490386,-1.3096284,0.2681506,-9.996032,0.025866846,-0.015621363,0.0011457887,51.763287
88,565222369,2490386,-1.4475343,0.24372974,-9.985019,0.0214902,-0.01070513,0.003743798,51.47343
89,565226092,2490386,-1.4018052,1.162385,-9.912474,-0.05203346,0.009399464,0.024761027,51.57005
90,565229572,2490386,-1.2935872,1.1587937,-9.322303,-0.038756967,-0.007407657,0.027465621,51.727055
91,565233283,2490386,-1.9677944,0.3560178,-10.877816,-0.010731776,-0.0110915005,0.03394732,51.739132
92,565235773,2490386,-0.6907272,0.10510545,-9.821973,0.010551915,0.012130705,0.013522971,51.61836
93,565239502,2490386,-1.4908694,-0.063925184,-10.662578,0.006341807,0.004596478,0.021470215,51.666668
94,565243190,2490386,-1.2282255,-0.9842563,-10.943178,0.005176034,0.001445559,0.025167381,51.47947
95,565246869,2490386,-1.3071743,-0.24774003,-8.311352,-0.048469525,-0.011977489,0.019898087,51.636475
96,565250590,2490386,-1.0292673,0.52624553,-10.0341,-0.0025980093,0.003377412,0.00018652374,51.642513
97,565254295,2490386,-0.84658974,-0.08212112,-11.566388,-0.0015787903,-0.028431548,0.004216769,51.678745
98,565257996,2490386,-0.6500258,1.0443507,-8.790791,-0.017939586,0.012830169,0.010531929,51.642513
99,565260485,2490386,-0.5980716,-0.048123457,-10.704955,-0.019798163,-0.01155781,0.0032974733,51.630436
100,565264178,2490386,-0.7735666,-0.2135628,-10.677661,0.005722282,-0.014622129,0.0027512251,51.557972
101,565267896,2490386,-0.20398599,0.36583403,-8.925105,-0.018685682,-0.003270827,0.01846585,51.714977
102,565271580,2490386,-0.94642794,0.16112977,-9.131724,-0.054571517,0.0028977795,0.011058193,51.66063
103,565275296,2490386,-1.4243106,0.5125986,-10.213665,-0.014662098,-0.007820674,0.008240352,51.672707
104,565279014,2490386,-0.7347805,0.15155298,-9.283038,0.012643645,-0.01454219,0.015581394,51.65459
105,565281465,2490386,-0.90021986,0.70509243,-9.304108,-0.04635115,0.020244487,0.025766922,51.666668
106,565286432,2490386,-0.19177556,-0.25809494,-11.03296,-0.038657043,0.021936525,0.030883001,51.52778
107,565288881,2490386,-1.4951789,-0.27030537,-9.384313,0.014135835,-0.027991883,0.023781776,51.678745
108,565292703,2490386,-0.9835381,-0.26647466,-8.944498,-0.0059887446,-0.009779173,0.021463552,51.539856
109,565297647,2490386,-0.9959879,0.5465962,-9.465477,-0.018865544,-0.012177335,0.008766616,51.582127
110,565298889,2490386,-0.6327277,0.17381905,-7.7889967,0.007667458,0.0013456355,0.028218377,51.678745
111,565302690,2490386,-1.4913483,-0.5341464,-9.182482,-0.03910337,-0.014015927,0.0069879787,51.582127
112,565307518,2490386,-1.7154455,0.6469133,-9.127655,-0.047090583,-0.009299541,0.009719219,51.60628
113,565310038,2490386,-0.9435549,0.23678654,-10.758585,0.026306508,-0.00328415,0.008240352,51.690823
114,565313882,2490386,-0.63111156,-0.5932832,-9.278968,-0.011464548,0.014428943,0.015874503,51.642513
115,565317614,2490386,-1.0948684,-0.18698716,-10.570161,-0.04162144,0.0025180704,0.014122511,51.630436
116,565320038,2490386,-1.2579136,0.631351,-9.091742,0.016260874,-0.016267534,0.0028045177,51.66063
117,565323478,2490386,-0.6086061,-0.17669208,-9.643845,0.015847856,-0.0058022207,0.010172205,51.739132
118,565327191,2490386,-1.3828909,-0.9035717,-11.238144,-0.03168239,0.02733905,0.019151991,51.672707
119,565330974,2490386,-1.3673286,-0.077093296,-10.651803,-0.055377565,-0.0092262635,0.020417688,51.69686
120,565334610,2490386,-1.7853563,-0.19847932,-9.9900465,-0.015907811,-0.018086141,0.036898393,51.65459
121,565338306,2490386,-1.7749414,0.28437132,-9.210973,-0.05044801,-0.038890198,0.027618837,51.588165
122,565340782,2490386,-0.89782566,0.16927007,-11.116279,-5.9954058e-05,0.01586784,0.025407199,51.648552
123,565348213,2490386,-0.9756372,0.27605146,-9.468349,-0.018878868,-0.0005129403,0.033314474,51.600243
124,565351912,2490386,-1.5322891,-0.23678654,-10.028354,-0.012683614,-0.0412817,0.010585222,51.672707
125,565356846,2490386,-1.7776948,1.3239936,-9.539936,-0.028298317,-0.01595444,0.017466616,51.672707
126,565358095,2490386,-0.88393927,-0.7915231,-10.249338,-0.008759954,0.026233232,0.029537367,51.69686
127,565361786,2490386,-1.3869611,-0.0028730421,-9.612001,-0.039556354,1.9984687e-05,0.01859242,51.714977
128,565366729,2490386,-1.2512099,0.27317843,-9.520064,-0.03151585,-0.007907274,0.006515008,51.666668
129,565369204,2490386,-0.12946646,0.3866037,-9.13777,-0.024234762,-0.005922129,0.01398928,51.70894
130,565372908,2490386,-0.029209262,0.023463177,-9.299559,-0.016480705,0.017080246,0.006521669,51.624397
131,565376615,2490386,-0.61554927,0.35434186,-10.434649,-0.018978791,0.009885758,0.0011790965,51.70894
132,565380374,2490386,-1.813129,-0.35529953,-11.176613,0.008446861,0.011764319,0.010212175,51.66063
133,565382804,2490386,-1.1279085,0.17597383,-8.594227,-0.012803522,-0.01543484,0.01275023,51.66063
134,565386558,2490386,-0.5477933,1.1058818,-8.395747,-0.012150689,-0.01496853,0.013822742,51.60628
135,565390357,2490386,-0.58538234,0.10342951,-10.250056,0.0052892803,0.0106385145,0.0066082696,51.684784
136,565394089,2490386,-1.397735,-0.3313575,-11.745954,0.012650306,-0.0052093416,0.011697703,51.600243
137,565397824,2490386,-1.4690822,-0.32848448,-10.1226845,-0.01305,-0.0016054364,0.025580399,51.666668
138,565400289,2490386,-0.32716766,0.22547394,-8.806772,-0.015248315,-0.001885222,0.02447458,51.757248
139,565404001,2490386,0.06416461,1.2734759,-9.616072,-0.017473277,0.007314395,0.007993874,51.60628
140,565407707,2490386,-0.75201875,0.18004397,-10.564176,-0.024381317,0.012490429,0.010218836,51.666668
141,565411521,2490386,-0.8616732,0.8154651,-10.416453,-0.027565544,0.02426807,0.027825344,51.600243
142,565416174,2490386,-0.48506528,-0.341892,-10.283575,-0.022669297,0.042487442,0.024721056,51.557972
143,565418628,2490386,-1.3321339,0.9648633,-10.602962,-0.014395636,-0.02572029,0.014955207,51.642513
144,565426040,2490386,-0.0061052144,1.012029,-8.992802,0.0033441042,0.002098392,0.028111791,51.7029
145,565428513,2490386,-1.9431341,0.23223756,-10.834242,0.004716386,-0.0053026034,-0.0010258806,51.52174
146,565432223,2490386,-1.970428,0.27150247,-11.146924,-0.0012457122,-0.043519985,-0.0016054364,51.714977
147,565435921,2490386,-1.5107412,0.39408562,-8.790312,-0.020564241,-0.03931654,0.020111255,51.5157
148,565439629,2490386,-0.16250645,0.60968345,-7.092224,-0.038403906,0.014555513,0.019005436,51.65459
149,565442095,2490386,-1.6936584,-0.59615624,-12.147461,0.01807948,-8.660031e-05,-0.0107517615,51.545895
150,565447054,2490386,-1.0699687,0.14844051,-11.292971,-0.004216769,0.0060486984,-0.014062557,51.630436
151,565450776,2490386,-1.0515333,1.0654198,-9.946471,-0.003970291,-0.0036238898,0.00976585,51.66063
152,565453218,2490386,-1.1674128,0.83222455,-9.304108,-0.040582236,0.0019118683,0.023055667,51.684784
153,565456946,2490386,-0.5638345,-0.11659762,-10.082702,0.0039169984,-0.018652374,0.0016120981,51.75121
154,565460635,2490386,-1.0364499,0.1625663,-10.23186,0.018192725,-0.02512075,0.0008260337,51.61836
155,565466812,2490386,-1.2078748,0.28634652,-9.587581,-0.018825574,-0.029017765,0.013716157,51.56401
156,565468049,2490386,-1.6462531,-0.037828386,-11.082281,-0.020963935,-0.0017586524,0.023781776,51.600243
157,565470569,2490386,-1.5081077,0.8248025,-9.251435,-0.0027045943,-0.046151303,0.017932925,51.60628
158,565476809,2490386,-1.5725117,0.78649527,-10.686041,-0.027045943,0.02008461,0.016474044,51.684784
159,565478084,2490386,0.17764977,-0.11779472,-10.153331,-0.039123353,0.038190737,0.026513018,51.65459
160,565486769,2490386,-0.8456321,-0.54994816,-9.67018,-0.02532726,0.02350199,0.015501455,51.61836
161,565488045,2490386,-0.94163954,1.1075578,-9.056787,-0.021130474,0.017879633,0.02682611,51.666668
162,565491693,2490386,0.12401965,0.5645528,-10.19882,-0.029450767,0.014015927,0.018525803,51.576088
163,565496624,2490386,-0.29496565,0.8228871,-8.494389,-0.032555055,0.030436678,0.023315467,51.557972
164,565499213,2490386,-1.5674839,0.39743748,-11.052593,0.011691041,-0.025134074,-0.008540123,51.594204
165,565502895,2490386,-1.0508151,0.38139632,-10.796653,0.0040102606,-0.044246096,0.01825934,51.576088
166,565507589,2490386,-0.6562507,0.3311181,-11.2637615,0.009546018,-0.008053829,0.007161179,51.551933
167,565508836,2490386,-0.6162675,-0.4118027,-9.419987,-0.0012457122,0.00831363,0.0014722053,51.666668
168,565512570,2490386,-1.1190499,-0.18962078,-10.794977,0.004729709,0.010598545,0.010665161,51.733093
169,565516289,2490386,-1.7578229,-0.3157952,-9.393171,-0.03450023,0.0050161565,0.0064883614,51.65459
170,565519955,2490386,-2.1499932,0.09289502,-8.586086,-0.04929556,-0.01949173,0.023082312,51.666668
171,565523653,2490386,-0.87867206,-0.500867,-8.8120985,-0.040535606,-0.033174578,0.03368752,51.594204
172,565526115,2490386,0.5975928,0.30214825,-9.671139,-0.008646708,0.04016256,0.02073078,51.557972
173,565529833,2490386,-1.4341269,1.4362816,-10.4152565,-0.05057458,0.03420712,0.015961103,51.539856
174,565533531,2490386,-1.6328455,1.2016499,-10.364499,-0.026073353,0.012916769,0.026233232,51.57005
175,565537261,2490386,-0.40701428,-0.15993267,-11.353784,-0.015827872,-0.07261769,0.0172268,51.545895
176,565540949,2490386,-0.4271256,-0.24085669,-10.087011,0.0058821593,-0.06149288,0.009532696,51.61836
177,565544681,2490386,-1.2428302,0.24157496,-8.535808,-0.010531929,-0.010298775,0.01769311,51.5157
178,565547152,2490386,-1.3919889,0.2492364,-10.546698,-0.041434918,0.009439434,0.016960338,51.75121
179,565550844,2490386,-1.2389994,1.3290213,-10.226832,0.011278025,-0.028418224,-0.001292343,51.57005
180,565554538,2490386,-0.5707777,-0.0545878,-9.508812,0.008233691,-0.043859724,0.011664395,51.65459
181,565558264,2490386,-0.5270835,0.010414777,-8.25413,-0.034613475,-0.006281853,0.024014931,51.74517
182,565561956,2490386,-0.75153995,0.7750031,-8.917684,-0.029910414,0.027498929,0.018292649,51.551933
183,565565657,2490386,-0.9957485,-0.39240965,-11.278605,-0.0069013783,0.032135375,-0.004623124,51.630436
184,565569461,2490386,-0.64140666,-0.56000376,-11.244129,0.00053958653,0.008959801,0.0011524502,51.576088
185,565571915,2490386,-1.2264897,0.3548207,-8.911638,-0.047856662,-0.025893493,0.016607275,51.600243
186,565577028,2490386,-0.770933,0.49296615,-9.091263,-0.031589128,-0.0060753445,0.016100995,51.672707
187,565579439,2490386,-1.2871228,0.9318233,-9.526768,-0.0042633996,-0.019298546,0.0072477795,51.491547
188,565583050,2490386,-0.66965824,0.05746084,-9.4968405,-0.0043433383,0.028757963,0.028511485,51.630436
189,565586843,2490386,-0.48314992,-0.24013843,-9.940247,-0.055923812,0.030216847,0.034253754,51.61836
190,565590680,2490386,-1.0769119,0.63542116,-11.701422,-0.022702605,-0.014655436,0.027239127,51.52778
191,565594305,2490386,-1.1259931,0.5729325,-10.942699,-0.011930858,-0.07588185,0.006068683,51.600243
192,565596550,2490386,-0.7414843,-0.041180268,-8.139688,-0.031795636,0.035213016,0.034906585,51.57005
193,565600268,2490386,-1.0311826,-0.58777654,-11.651143,-0.052732926,0.05465812,0.030356739,51.636475
194,565603975,2490386,-1.2272679,-0.20254947,-10.713573,-0.033167917,0.023062328,0.013676187,51.648552
195,565607709,2490386,-1.753274,1.0721235,-10.629298,0.0037104902,-0.038137443,0.012890123,51.557972
196,565610198,2490386,-0.5980716,0.39791632,-8.763736,-0.018738974,0.0131366,0.014388974,51.594204
197,565613877,2490386,-1.2713212,0.4307169,-9.978793,-0.0058022207,0.044419296,0.009745865,51.52778
198,565617556,2490386,-0.83868885,0.06895301,-10.505757,-0.017633155,0.026286524,0.01432902,51.509663
199,565621262,2490386,-0.49200845,0.39815575,-10.080787,-0.012976723,0.0023515315,0.010145559,51.666668
200,565624973,2490386,-0.9311051,0.75561005,-10.489476,0.0026179939,-0.0038170752,0.013649541,51.61836
201,565628695,2490386,-0.9981427,-0.051235918,-10.139205,-0.012816845,-0.026333155,0.009392803,51.5157
202,565631171,2490386,-1.1324574,0.6931214,-10.029072,-0.02320222,0.016893722,0.011144794,51.69686
203,565637330,2490386,-1.4358028,0.37995982,-9.336908,-0.030509954,-0.048676033,-0.005762251,51.545895
204,565638554,2490386,-0.87412304,0.5995081,-9.970654,-0.065143414,0.002784533,0.01842588,51.497585
205,565642266,2490386,-2.2124817,0.6603208,-9.843282,-0.036891732,-0.04421279,0.003757121,51.642513
206,565645982,2490386,-0.86334914,-0.6002264,-9.859083,-0.010471975,-0.07784035,0.006921363,51.642513
207,565649696,2490386,-0.31591493,0.13431472,-8.569147,-0.0107517615,-0.05104755,0.019631624,51.557972
208,565652146,2490386,-1.6393099,0.557849,-10.802638,-0.051986832,0.04016922,0.03160911,51.57005
209,565655873,2490386,-1.5313314,0.28538886,-10.652761,-0.010038974,0.00048629404,0.022009801,51.642513
210,565659619,2490386,-0.5975928,0.31986535,-10.689871,-0.003650536,-0.07650138,0.0025647015,51.557972
211,565663349,2490386,-0.37397432,-0.42592847,-9.798031,0.042780552,-0.05548415,0.0041301684,51.533817
212,565667108,2490386,-0.50397944,0.32010478,-8.786002,-0.0051360643,-0.015847856,0.0058488515,51.66063
213,565670959,2490386,-1.6716317,0.19967642,-10.164104,-0.0005662328,0.020890659,0.027658805,51.582127
214,565673371,2490386,-0.5114015,0.76111674,-10.222762,-0.0410219,-0.015448162,0.011211409,51.69686
215,565676993,2490386,-0.448434,-0.1340753,-9.26604,-0.01424242,-0.02328216,0.0040435684,51.56401
216,565680867,2490386,-1.1678916,0.6880936,-8.958863,-0.0044299387,-0.015041808,0.01552144,51.630436
217,565684477,2490386,-1.4142549,0.36152446,-9.44345,-0.013869372,0.004836294,0.013229863,51.74517
218,565688224,2490386,-1.3019669,0.2135628,-9.460448,-0.022029785,0.0029910414,0.0069613326,51.61836
219,565691688,2490386,-1.0381259,0.790326,-10.030747,-0.033627566,0.008306968,0.020137902,51.666668
220,565694156,2490386,-0.24504654,-0.85365266,-8.950723,-0.016134303,-0.03893017,-0.002691271,51.600243
221,565697894,2490386,-1.291193,0.08451532,-9.79037,0.018219372,-0.038530476,-0.010345406,51.57005
222,565702812,2490386,-1.1942278,0.48602295,-10.5625,-0.0012057427,-0.046291195,-0.0076607964,51.57005
223,565707756,2490386,-0.88992476,0.78697413,-11.290097,-0.031535834,-0.035492804,0.011404594,51.600243
224,565709019,2490386,-0.61171854,-0.5602432,-8.917684,-0.04900911,0.034906585,0.042114396,51.630436
225,565712717,2490386,-1.7640479,-0.6842629,-10.946769,-0.03914334,-0.0032441807,0.018219372,51.642513
226,565717644,2490386,-1.7779342,0.4498705,-10.799766,-0.04772343,0.0363255,0.03671853,51.52778
227,565720139,2490386,-1.0386047,0.20087352,-9.2561035,0.021363629,-0.06196585,0.0049362173,51.52778
228,565722586,2490386,-0.56982,-0.060812723,-10.8103,-0.05300605,0.055077795,0.041128483,51.497585
229,565726289,2490386,-0.9411607,0.8583213,-11.001596,-0.042294256,0.0078140125,0.02204977,51.545895
230,565730019,2490386,-1.6117766,2.4540567,-9.239943,-0.04209441,-0.038996786,0.016267534,51.509663
231,565733699,2490386,0.47716442,-0.14335282,-7.7943835,0.005122741,-0.011211409,0.018066157,51.600243
232,565737403,2490386,-0.18698716,0.99957925,-9.343133,-0.026306508,-0.0044232775,0.015534763,51.557972
233,565743584,2490386,-0.6754043,0.30765492,-9.387665,0.0052626343,-0.027698776,0.01880559,51.60628
234,565747303,2490386,-0.70186025,-0.24540567,-8.861239,-0.00541585,0.0062751914,0.011224732,51.600243
235,565751124,2490386,-0.60333884,-1.0445902,-9.655336,-0.014881929,-0.014528867,0.0005529097,51.557972
236,565754786,2490386,-1.133894,-0.517387,-9.9486265,0.018459188,-0.016607275,-0.016553981,51.52174
237,565758559,2490386,-0.88322103,-0.20446482,-9.843521,-0.00013323124,-0.015621363,-0.0015121746,51.57005
238,565761057,2490386,-1.1176133,1.3184869,-9.291179,-0.0758219,0.028364932,0.04158813,51.539856
239,565764796,2490386,-1.2665327,0.32561144,-10.167935,-0.05760253,-0.016567305,0.013736141,51.467392
240,565768396,2490386,-1.3704411,0.32082304,-9.694123,-0.015161715,-0.055124428,0.0046630935,51.582127
241,565777228,2490386,-1.0149021,-0.9672575,-9.5796795,0.008606738,-0.045085452,0.0042633996,51.557972
242,565778473,2490386,-1.749922,1.6203958,-9.864829,-0.024880935,-0.020664165,0.0172268,51.5157
243,565781893,2490386,-0.68641764,0.19177556,-9.445365,-0.008247014,-0.054698087,0.0066549005,51.34662
244,565786838,2490386,-0.5626374,0.6964733,-9.445126,-0.020291118,-0.032008804,0.006388438,51.557972
245,565789346,2490386,-0.6603208,-0.29472622,-9.743683,-0.010305436,0.00456317,0.0064617153,51.545895
246,565799196,2490386,0.09870096,-0.47722426,-8.285435,-0.044366002,0.00046630934,0.017679786,51.443237
247,565800428,2490386,-1.7611748,0.34045547,-10.568246,-0.0060553597,-0.03493323,0.020764088,51.400967
248,565801654,2490386,-0.8944738,0.43885717,-10.358993,0.035026494,-0.01275023,0.011917534,51.551933
249,565802897,2490386,-0.9938331,0.5887342,-9.382398,-0.0301036,0.018266004,0.0102721285,51.5157
250,565807844,2490386,-1.3661315,-0.12401965,-9.716389,-0.022382848,0.006161945,0.01595444,51.61232
251,565811551,2490386,-0.68546,-1.3215994,-10.333375,0.009619296,0.009725881,0.014408959,51.533817
252,565814037,2490386,-0.9258378,-0.3169923,-9.882546,-0.018992113,-0.01411585,0.019092036,51.56401
253,565817734,2490386,-1.006283,0.5923255,-9.205227,-0.027578868,-0.0056689894,0.02929755,51.497585
254,565821428,2490386,-0.6110003,0.34859577,-9.482236,-0.057549234,2.6646248e-05,0.035173047,51.60628
