timestamp,device
559796493,voxl_imu1
559797252,voxl_imu0
559797385,voxl_imu1
559798246,voxl_imu0
559798277,voxl_imu1
559799169,voxl_imu1
559799241,voxl_imu0
559800062,voxl_imu1
559800235,voxl_imu0
559800955,voxl_imu1
559801230,voxl_imu0
559801848,voxl_imu1
559802224,voxl_imu0
559802741,voxl_imu1
559803219,voxl_imu0
559803633,voxl_imu1
559804214,voxl_imu0
559804526,voxl_imu1
559805208,voxl_imu0
559805419,voxl_imu1
559806203,voxl_imu0
559806312,voxl_imu1
559807197,voxl_imu0
559807205,voxl_imu1
559808098,voxl_imu1
559808192,voxl_imu0
559808991,voxl_imu1
559809186,voxl_imu0
559809885,voxl_imu1
559810181,voxl_imu0
559810778,voxl_imu1
559811175,voxl_imu0
559811672,voxl_imu1
559812170,voxl_vo
559812170,voxl_imu0
559812565,voxl_imu1
559813164,voxl_imu0
559813459,voxl_imu1
559814158,voxl_imu0
559814352,voxl_imu1
559815152,voxl_imu0
559815246,voxl_imu1
559816139,voxl_imu1
559816146,voxl_imu0
559817033,voxl_imu1
559817140,voxl_imu0
559817926,voxl_imu1
559818135,voxl_imu0
559818817,voxl_imu1
559819129,voxl_imu0
559819709,voxl_imu1
559820123,voxl_imu0
559820600,voxl_imu1
559821117,voxl_imu0
559821492,voxl_imu1
559822111,voxl_imu0
559822383,voxl_imu1
559823105,voxl_imu0
559823274,voxl_imu1
559824098,voxl_imu0
559824166,voxl_imu1
559825057,voxl_imu1
559825091,voxl_imu0
559825949,voxl_imu1
559826084,voxl_imu0
559826840,voxl_imu1
559827077,voxl_imu0
559827732,voxl_imu1
559828069,voxl_imu0
559828623,voxl_imu1
559829062,voxl_imu0
559829514,voxl_imu1
559830055,voxl_imu0
559830407,voxl_imu1
559831048,voxl_imu0
559831299,voxl_imu1
559832041,voxl_imu0
559832192,voxl_imu1
559833034,voxl_imu0
559833084,voxl_imu1
559833977,voxl_imu1
559834027,voxl_imu0
559834869,voxl_imu1
559835020,voxl_imu0
559835761,voxl_imu1
559836013,voxl_imu0
559836654,voxl_imu1
559837006,voxl_imu0
559837546,voxl_imu1
559837999,voxl_imu0
559838439,voxl_imu1
559838992,voxl_imu0
559839331,voxl_imu1
559839985,voxl_imu0
559840223,voxl_imu1
559840978,voxl_imu0
559841114,voxl_imu1
559841971,voxl_imu0
559842006,voxl_imu1
559842897,voxl_imu1
559842964,voxl_vo
559842964,voxl_imu0
559843789,voxl_imu1
559843957,voxl_imu0
559844680,voxl_imu1
559844950,voxl_imu0
559845572,voxl_imu1
559845943,voxl_imu0
559846463,voxl_imu1
559846936,voxl_imu0
559847355,voxl_imu1
559847929,voxl_imu0
559848246,voxl_imu1
559848922,voxl_imu0
559849138,voxl_imu1
559849915,voxl_imu0
559850030,voxl_imu1
559850908,voxl_imu0
559850922,voxl_imu1
559851814,voxl_imu1
559851901,voxl_imu0
559852706,voxl_imu1
559852894,voxl_imu0
559853598,voxl_imu1
559853887,voxl_imu0
559854491,voxl_imu1
559854880,voxl_imu0
559855383,voxl_imu1
559855870,voxl_imu0
559856275,voxl_imu1
559856859,voxl_imu0
559857167,voxl_imu1
559857848,voxl_imu0
559858059,voxl_imu1
559858838,voxl_imu0
559858951,voxl_imu1
559859827,voxl_imu0
559859843,voxl_imu1
559860735,voxl_imu1
559860816,voxl_imu0
559861627,voxl_imu1
559861806,voxl_imu0
559862519,voxl_imu1
559862795,voxl_imu0
559863411,voxl_imu1
559863784,voxl_imu0
559864303,voxl_imu1
