timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,clip_counter[0],clip_counter[1],clip_counter[2],samples
603047167,603046938,3670026,0.7192182,0.24612394,-10.273998,44.108936,0,0,0,0,5
603048424,603048190,3670026,0.2633622,0.6157887,-10.491871,44.045288,0,0,0,0,5
603049824,603049442,3670026,-1.1247959,-0.22984336,-11.020511,44.094246,0,0,0,0,5
603051065,603050693,3670026,-0.50517654,-0.9959879,-10.224678,44.108936,0,0,0,0,5
603052352,603051946,3670026,-0.32561144,0.7752425,-9.799468,44.07956,0,0,0,0,5
603053573,603053198,3670026,-0.20925324,0.88010854,-10.431537,44.11383,0,0,0,0,5
603054748,603054450,3670026,-0.863828,0.25139117,-10.889787,44.050182,0,0,0,0,5
603056023,603055702,3670026,0.0545878,0.3677494,-8.717289,44.069767,0,0,0,0,5
603057236,603056954,3670026,-0.6603208,2.4028208,-10.164344,44.172585,0,0,0,0,5
603058461,603058206,3670026,0.8154651,-2.765303,-11.696633,44.07956,0,0,0,0,5
603059688,603059458,3670026,0.047405194,1.5169662,-10.48804,44.1481,0,0,0,0,5
603060946,603060709,3670026,-0.818817,1.421677,-9.847831,44.13831,0,0,0,0,5
603062257,603061962,3670026,-0.7608773,-2.4152708,-11.274296,44.133415,0,0,0,0,5
603063459,603063213,3670026,-0.5664681,2.0087352,-9.799468,44.069767,0,0,0,0,5
603064692,603064465,3670026,0.5200206,-2.228523,-10.336726,44.10404,0,0,0,0,5
603067197,603066969,3670026,0.16424224,3.368163,-8.080431,44.08935,0,0,0,0,5
603069697,603069473,3670026,0.9318233,0.9514558,-8.2322235,44.050182,0,0,0,0,5
603072219,603071979,3670026,0.2657564,-0.11492168,-10.9582615,44.04039,0,0,0,0,5
603075981,603075733,3670026,-0.29209262,0.38163576,-10.100658,44.084454,0,0,0,0,5
603079729,603079498,3670026,-0.8082825,0.79439616,-9.143456,44.11873,0,0,0,0,5
603083471,603083245,3670026,0.23511061,1.502601,-9.866984,44.123623,0,0,0,0,5
603087224,603087001,3670026,0.6004658,0.76710224,-10.138966,44.094246,0,0,0,0,5
603089739,603089505,3670026,-0.56072205,-1.3081918,-10.310869,44.084454,0,0,0,0,5
603097242,603097017,3670026,-0.19297266,-0.07565677,-10.348698,44.099144,0,0,0,0,5
603098501,603098269,3670026,0.1067814,0.12354081,-9.739134,44.074665,0,0,0,0,5
603101009,603100773,3670026,0.17190368,-0.5013458,-10.060435,44.08935,0,0,0,0,5
603107259,603107033,3670026,-0.5688623,1.9651607,-10.914687,44.011017,0,0,0,0,5
603108523,603108285,3670026,-0.1292869,-0.19632454,-11.400231,44.07956,0,0,0,0,5
603111034,603110789,3670026,-0.638773,1.4853628,-10.644621,44.059975,0,0,0,0,5
603116025,603115796,3670026,-0.11204864,-1.9598936,-10.693941,44.069767,0,0,0,0,5
603118527,603118301,3670026,-0.6114791,-0.007182605,-10.078153,44.045288,0,0,0,0,5
603122288,603122056,3670026,0.12497733,-0.21883003,-11.575486,44.059975,0,0,0,0,5
603126193,603125823,3670026,-0.5061343,0.35338417,-11.519941,44.108936,0,0,0,0,5
603128690,603128317,3670026,-0.2858677,-1.2047623,-11.526645,44.10404,0,0,0,0,5
603132428,603132072,3670026,-0.15322891,0.9399636,-8.736443,44.08935,0,0,0,0,5
603136153,603135828,3670026,-0.78865004,-0.034955345,-9.772174,44.10404,0,0,0,0,5
603139921,603139589,3670026,0.082360536,-0.8384494,-11.028651,44.099144,0,0,0,0,5
603142395,603142095,3670026,-1.055843,0.45537716,-8.507556,44.11383,0,0,0,0,5
603146176,603145844,3670026,-0.69671273,0.5731719,-8.504205,44.050182,0,0,0,0,5
603149916,603149600,3670026,0.20159179,-0.039743748,-11.893436,44.059975,0,0,0,0,5
603153640,603153356,3670026,0.4261679,2.4870968,-9.937374,44.074665,0,0,0,0,5
603157332,603157112,3670026,-0.5765238,2.7581203,-10.046549,44.045288,0,0,0,0,5
603159842,603159616,3670026,-0.43718123,-0.13934255,-9.731951,44.08935,0,0,0,0,5
603166110,603165876,3670026,-0.773806,0.5353435,-10.4980955,44.04039,0,0,0,0,5
603168617,603168380,3670026,0.4357447,-0.009097966,-9.301952,44.11873,0,0,0,0,5
603171121,603170884,3670026,0.13311762,1.0879253,-10.820355,44.064873,0,0,0,0,5
603176132,603175892,3670026,-0.18722658,-2.435382,-11.2896185,44.050182,0,0,0,0,5
603177379,603177143,3670026,0.088585466,1.3354857,-8.565975,44.099144,0,0,0,0,5
603181129,603180899,3670026,-0.9911995,-0.9126697,-9.54664,44.006123,0,0,0,0,5
603186127,603185907,3670026,-1.127669,1.7166426,-8.912176,44.064873,0,0,0,0,5
603188650,603188412,3670026,1.0840945,-0.5147534,-11.25179,44.069767,0,0,0,0,5
603192388,603192167,3670026,-0.004309563,-1.0869676,-9.404425,44.035496,0,0,0,0,5
603194908,603194671,3670026,1.1678916,2.0446482,-11.046846,44.0306,0,0,0,0,5
603198665,603198427,3670026,-0.23127988,0.8034941,-8.924148,43.996326,0,0,0,0,5
603202403,603202183,3670026,-0.98449576,-0.4156334,-11.237905,44.12852,0,0,0,0,5
603206181,603205939,3670026,-0.20685902,0.4486734,-11.689929,44.01591,0,0,0,0,5
603209924,603209695,3670026,0.6301539,-1.7793707,-9.536584,44.0306,0,0,0,0,5
603212424,603212199,3670026,-0.25187004,2.0848708,-11.409808,43.976746,0,0,0,0,5
603216187,603215955,3670026,-0.86813754,0.5061343,-10.73177,44.069767,0,0,0,0,5
603219950,603219712,3670026,-1.094629,0.725922,-8.900684,44.050182,0,0,0,0,5
603226244,603225971,3670026,-0.033997666,0.8652645,-9.179369,44.08935,0,0,0,0,5
603227475,603227223,3670026,0.01388637,0.53917426,-12.686396,44.025703,0,0,0,0,5
603229966,603229727,3670026,-0.2624045,-1.1990162,-11.267114,44.064873,0,0,0,0,5
603236398,603235986,3670026,-0.45394066,-0.27437553,-10.704476,44.035496,0,0,0,0,5
603237586,603237241,3670026,-0.18674773,0.60286,-10.722193,44.069767,0,0,0,0,5
603241266,603240995,3670026,0.039743748,-1.6117766,-10.240001,44.035496,0,0,0,0,5
603243734,603243504,3670026,-0.31124622,1.880406,-10.928574,44.094246,0,0,0,0,5
603248739,603248506,3670026,-0.2825158,-0.020590134,-10.774865,44.069767,0,0,0,0,5
603251229,603251010,3670026,0.13934255,0.5597644,-9.752063,44.084454,0,0,0,0,5
603254989,603254766,3670026,-1.4973338,1.7812861,-9.829635,44.0306,0,0,0,0,5
603258772,603258523,3670026,0.010534488,-1.0941502,-11.418905,44.08935,0,0,0,0,5
603261245,603261026,3670026,-0.88729113,0.26767176,-9.295728,44.050182,0,0,0,0,5
603265034,603264782,3670026,0.5257667,0.20398599,-10.117896,44.05508,0,0,0,0,5
603268808,603268538,3670026,1.1420342,2.1586123,-9.561006,44.035496,0,0,0,0,5
603273802,603273547,3670026,-0.20254947,-0.52049947,-11.01668,44.04039,0,0,0,0,5
603276274,603276050,3670026,-1.013705,2.1590912,-9.36899,44.006123,0,0,0,0,5
603278786,603278554,3670026,0.04644751,1.2756307,-10.362584,44.0306,0,0,0,0,5
603283801,603283563,3670026,0.5497087,-0.5080496,-10.49235,44.064873,0,0,0,0,5
603286297,603286067,3670026,-1.3072342,1.6299726,-10.3692875,44.069767,0,0,0,0,5
603290053,603289830,3670026,-0.16041152,-0.60094464,-11.522814,44.074665,0,0,0,0,5
603293813,603293578,3670026,0.40318358,-0.59663504,-9.714713,44.05508,0,0,0,0,5
603296323,603296081,3670026,-1.2770672,1.0788273,-9.915347,44.069767,0,0,0,0,5
603300086,603299837,3670026,0.107260235,0.20398599,-9.843042,44.084454,0,0,0,0,5
603303825,603303593,3670026,0.101992995,1.1530476,-9.514558,44.064873,0,0,0,0,5
603307582,603307349,3670026,0.588016,1.0132262,-9.421662,44.045288,0,0,0,0,5
603311487,603311105,3670026,-0.5267244,-0.71155673,-9.7434435,44.011017,0,0,0,0,5
603315174,603314861,3670026,-0.4295198,0.35817257,-10.594342,44.006123,0,0,0,0,5
603317725,603317365,3670026,-0.11971009,1.3177686,-9.85597,44.0306,0,0,0,0,5
603321352,603321121,3670026,-1.1324574,1.1334151,-10.138008,44.025703,0,0,0,0,5
