timestamp,timestamp_sample,gps_hvel[0],gps_hvel[1],gps_vvel,gps_hpos[0],gps_hpos[1],gps_vpos,ev_hvel[0],ev_hvel[1],ev_vvel,ev_hpos[0],ev_hpos[1],ev_vpos,rng_vpos,baro_vpos,aux_hvel[0],aux_hvel[1],aux_vvel,flow[0],flow[1],terr_flow[0],terr_flow[1],heading,mag_field[0],mag_field[1],mag_field[2],gravity[0],gravity[1],gravity[2],drag[0],drag[1],airspeed,beta,hagl,hagl_rate
603054059,602953039,0.042881843,0.059577312,-0.29137203,-0.026001945,0.1112324,0.079598665,-0.0019314832,-0.029347058,-0.21908785,0.008529291,-0.02817884,-3.3456511,0.0,-0.9068935,0.0,0.0,,0.0,0.0,0.0,0.0,-0.027704597,0.09491762,-0.19103813,0.22318256,0.00072493206,-0.0036523272,-4.27323e-06,0.0,0.0,0.0,0.0,0.0,0.0
603064713,602963055,-0.0791789,-0.0909589,-0.23832716,-0.04035338,0.09918162,0.10880971,-0.0019314832,-0.029347058,-0.21908785,0.008529291,-0.02817884,-3.3456511,0.0,-0.9068935,0.0,0.0,,0.0,0.0,0.0,0.0,-0.027704597,0.09491762,-0.19103813,0.22318256,-0.008629721,0.0134433275,-2.3853796e-05,0.0,0.0,0.0,0.0,0.0,0.0
603073869,602973071,-0.0791789,-0.0909589,-0.23832716,-0.04035338,0.09918162,0.10880971,-0.0019314832,-0.029347058,-0.21908785,0.008529291,-0.02817884,-3.3456511,0.0,-0.9068935,0.0,0.0,,0.0,0.0,0.0,0.0,-0.027704597,0.09491762,-0.19103813,0.22318256,0.014583129,-0.0027701217,2.9811965e-05,0.0,0.0,0.0,0.0,0.0,0.0
603083899,602983087,-0.0791789,-0.0909589,-0.23832716,-0.04035338,0.09918162,0.10880971,-0.0019314832,-0.029347058,-0.21908785,0.008529291,-0.02817884,-3.3456511,0.0,-0.9068935,0.0,0.0,,0.0,0.0,0.0,0.0,-0.027704597,0.09491762,-0.19103813,0.22318256,-0.0055496357,0.007322134,-1.4412919e-05,0.0,0.0,0.0,0.0,0.0,0.0
603094402,602993103,-0.0791789,-0.0909589,-0.23832716,-0.04035338,0.09918162,0.10880971,-0.0019314832,-0.029347058,-0.21908785,0.008529291,-0.02817884,-3.3456511,0.0,-0.9068935,0.0,0.0,,0.0,0.0,0.0,0.0,-0.027704597,0.09491762,-0.19103813,0.22318256,-0.02198403,0.0064499085,-8.827878e-05,0.0,0.0,0.0,0.0,0.0,0.0
603104366,603003119,-0.0791789,-0.0909589,-0.23832716,-0.04035338,0.09918162,0.10880971,-0.0019314832,-0.029347058,-0.21908785,0.008529291,-0.02817884,-3.3456511,0.0,-0.9068935,0.0,0.0,,0.0,0.0,0.0,0.0,-0.023059249,0.09746632,-0.19239704,0.22634745,-0.025843432,-0.017862296,-0.00015176933,0.0,0.0,0.0,0.0,0.0,0.0
603114342,603013134,-0.0791789,-0.0909589,-0.23832716,-0.04035338,0.09918162,0.10880971,-0.0019314832,-0.029347058,-0.21908785,0.008529291,-0.02817884,-3.3456511,0.0,-0.8337815,0.0,0.0,,0.0,0.0,0.0,0.0,-0.023059249,0.09746632,-0.19239704,0.22634745,-0.015432705,-0.013515852,-8.5382744e-05,0.0,0.0,0.0,0.0,0.0,0.0
603124214,603023150,-0.0791789,-0.0909589,-0.23832716,-0.04035338,0.09918162,0.10880971,-0.0019314832,-0.029347058,-0.21908785,0.008529291,-0.02817884,-3.3456511,0.0,-0.8337815,0.0,0.0,,0.0,0.0,0.0,0.0,-0.023059249,0.09746632,-0.19239704,0.22634745,-0.031816363,0.011932363,-0.00014352737,0.0,0.0,0.0,0.0,0.0,0.0
603134086,603033174,-0.0791789,-0.0909589,-0.23832716,-0.04035338,0.09918162,0.10880971,-0.0019314832,-0.029347058,-0.21908785,0.008529291,-0.02817884,-3.3456511,0.0,-0.8337815,0.0,0.0,,0.0,0.0,0.0,0.0,-0.023059249,0.09746632,-0.19239704,0.22634745,-0.08835479,-0.106083766,-0.0013693783,0.0,0.0,0.0,0.0,0.0,0.0
603144173,603043182,-0.0791789,-0.0909589,-0.23832716,-0.04035338,0.09918162,0.10880971,0.0044455095,-0.026094638,-0.22143897,0.017461948,-0.025745168,-3.3454838,0.0,-0.8337815,0.0,0.0,,0.0,0.0,0.0,0.0,-0.023059249,0.09746632,-0.19239704,0.22634745,0.1361439,0.12691933,-0.0011951727,0.0,0.0,0.0,0.0,0.0,0.0
603154148,603053198,-0.0791789,-0.0909589,-0.23832716,-0.04035338,0.09918162,0.10880971,0.0044455095,-0.026094638,-0.22143897,0.017461948,-0.025745168,-3.3454838,0.0,-0.8337815,0.0,0.0,,0.0,0.0,0.0,0.0,-0.023059249,0.09746632,-0.19239704,0.22634745,0.0034396586,0.08783696,-0.00030020773,0.0,0.0,0.0,0.0,0.0,0.0
603164113,603063213,-0.0791789,-0.0909589,-0.23832716,-0.04035338,0.09918162,0.10880971,0.0044455095,-0.026094638,-0.22143897,0.017461948,-0.025745168,-3.3454838,0.0,-0.8337815,0.0,0.0,,0.0,0.0,0.0,0.0,-0.023059249,0.09746632,-0.19239704,0.22634745,0.1446019,-0.11088531,-0.0013441062,0.0,0.0,0.0,0.0,0.0,0.0
603174443,603073230,-0.0791789,-0.0909589,-0.23832716,-0.04035338,0.09918162,0.10880971,0.0044455095,-0.026094638,-0.22143897,0.017461948,-0.025745168,-3.3454838,0.0,-0.9719832,0.0,0.0,,0.0,0.0,0.0,0.0,-0.021718979,0.09595576,-0.1886632,0.22161481,-0.3973049,-0.0852653,-0.009801345,0.0,0.0,0.0,0.0,0.0,0.0
603184341,603083245,-0.0791789,-0.0909589,-0.23832716,-0.04035338,0.09918162,0.10880971,0.004842455,-0.028019566,-0.2264823,0.016810313,-0.025556281,-3.3490565,0.0,-0.9719832,0.0,0.0,,0.0,0.0,0.0,0.0,-0.021718979,0.09595576,-0.1886632,0.22161481,0.19076039,-0.0045514796,-0.0012224718,0.0,0.0,0.0,0.0,0.0,0.0
603194346,603093261,-0.0791789,-0.0909589,-0.23832716,-0.04035338,0.09918162,0.10880971,0.004842455,-0.028019566,-0.2264823,0.016810313,-0.025556281,-3.3490565,0.0,-0.9719832,0.0,0.0,,0.0,0.0,0.0,0.0,-0.021718979,0.09595576,-0.1886632,0.22161481,-0.021386726,0.020948118,-9.145442e-05,0.0,0.0,0.0,0.0,0.0,0.0
603204370,603103278,-0.0791789,-0.0909589,-0.23832716,-0.04035338,0.09918162,0.10880971,0.004842455,-0.028019566,-0.2264823,0.016810313,-0.025556281,-3.3490565,0.0,-0.9719832,0.0,0.0,,0.0,0.0,0.0,0.0,-0.021718979,0.09595576,-0.1886632,0.22161481,-0.18869685,0.24938229,-0.00527117,0.0,0.0,0.0,0.0,0.0,0.0
603214765,603113293,0.07938924,0.035964556,-0.24201155,-0.008482441,0.116454326,0.11046815,-0.0044422457,-0.03143332,-0.22310352,0.008935995,-0.033581153,-3.340936,0.0,-0.9719832,0.0,0.0,,0.0,0.0,0.0,0.0,-0.021718979,0.09595576,-0.1886632,0.22161481,0.015747024,-0.06644508,-0.00028803875,0.0,0.0,0.0,0.0,0.0,0.0
603224204,603123308,0.07938924,0.035964556,-0.24201155,-0.008482441,0.116454326,0.11046815,-0.0044422457,-0.03143332,-0.22310352,0.008935995,-0.033581153,-3.340936,0.0,-0.9719832,0.0,0.0,,0.0,0.0,0.0,0.0,-0.021718979,0.09595576,-0.1886632,0.22161481,0.17047763,-0.011499328,-0.0010322611,0.0,0.0,0.0,0.0,0.0,0.0
603234463,603133324,0.07938924,0.035964556,-0.24201155,-0.008482441,0.116454326,0.11046815,-0.0044422457,-0.03143332,-0.22310352,0.008935995,-0.033581153,-3.340936,0.0,-0.9719832,0.0,0.0,,0.0,0.0,0.0,0.0,-0.021718979,0.09595576,-0.1886632,0.22161481,-0.0070006363,-0.081898026,-0.0004648127,0.0,0.0,0.0,0.0,0.0,0.0
603244463,603143343,0.07938924,0.035964556,-0.24201155,-0.008482441,0.116454326,0.11046815,-0.0031082781,-0.030775025,-0.2249324,0.008408926,-0.03283742,-3.3424313,0.0,-0.9568541,0.0,0.0,,0.0,0.0,0.0,0.0,-0.019709468,0.097614326,-0.19017401,0.22356579,0.047224805,0.12813993,-0.000641471,0.0,0.0,0.0,0.0,0.0,0.0
603254271,603153356,0.07938924,0.035964556,-0.24201155,-0.008482441,0.116454326,0.11046815,-0.0031082781,-0.030775025,-0.2249324,0.008408926,-0.03283742,-3.3424313,0.0,-0.9568541,0.0,0.0,,0.0,0.0,0.0,0.0,-0.019709468,0.097614326,-0.19017401,0.22356579,-0.08234683,-0.19015612,-0.0026988075,0.0,0.0,0.0,0.0,0.0,0.0
603264171,603163372,0.07938924,0.035964556,-0.24201155,-0.008482441,0.116454326,0.11046815,-0.0031082781,-0.030775025,-0.2249324,0.008408926,-0.03283742,-3.3424313,0.0,-0.9568541,0.0,0.0,,0.0,0.0,0.0,0.0,-0.019709468,0.097614326,-0.19017401,0.22356579,-0.022518808,0.06821719,-0.00024049862,0.0,0.0,0.0,0.0,0.0,0.0
603274637,603173388,0.07938924,0.035964556,-0.24201155,-0.008482441,0.116454326,0.11046815,-0.002240996,-0.03101095,-0.22868744,0.007902406,-0.032176584,-3.3491716,0.0,-0.9568541,0.0,0.0,,0.0,0.0,0.0,0.0,-0.019709468,0.097614326,-0.19017401,0.22356579,-0.18359417,0.14653178,-0.003176074,0.0,0.0,0.0,0.0,0.0,0.0
603284432,603183404,0.07938924,0.035964556,-0.24201155,-0.008482441,0.116454326,0.11046815,-0.002240996,-0.03101095,-0.22868744,0.007902406,-0.032176584,-3.3491716,0.0,-0.9568541,0.0,0.0,,0.0,0.0,0.0,0.0,-0.019709468,0.097614326,-0.19017401,0.22356579,0.1294432,-0.050572213,-0.0006697626,0.0,0.0,0.0,0.0,0.0,0.0
603294453,603193420,0.07938924,0.035964556,-0.24201155,-0.008482441,0.116454326,0.11046815,-0.002240996,-0.03101095,-0.22868744,0.007902406,-0.032176584,-3.3491716,0.0,-0.9568541,0.0,0.0,,0.0,0.0,0.0,0.0,-0.019709468,0.097614326,-0.19017401,0.22356579,0.05098831,-0.14170106,-0.0011749245,0.0,0.0,0.0,0.0,0.0,0.0
603304511,603203435,0.07938924,0.035964556,-0.24201155,-0.008482441,0.116454326,0.11046815,-0.002240996,-0.03101095,-0.22868744,0.007902406,-0.032176584,-3.3491716,0.0,-1.0683272,0.0,0.0,,0.0,0.0,0.0,0.0,-0.019709468,0.097614326,-0.19017401,0.22356579,-0.100742646,0.046789505,-0.0008458564,0.0,0.0,0.0,0.0,0.0,0.0
603315393,603213451,-0.051114496,-0.08264439,-0.24354813,-0.027044713,0.11618139,0.14338946,0.001376478,-0.027133467,-0.2242434,0.013302021,-0.029306754,-3.3385937,0.0,-1.0683272,0.0,0.0,,0.0,0.0,0.0,0.0,-0.025460362,0.09506764,-0.18954957,0.22586206,-0.011538298,-0.0002031643,-4.455238e-05,0.0,0.0,0.0,0.0,0.0,0.0
603324289,603223467,-0.051114496,-0.08264439,-0.24354813,-0.027044713,0.11618139,0.14338946,0.001376478,-0.027133467,-0.2242434,0.013302021,-0.029306754,-3.3385937,0.0,-1.0683272,0.0,0.0,,0.0,0.0,0.0,0.0,-0.025460362,0.09506764,-0.18954957,0.22586206,0.204281,0.034973778,-0.0015028585,0.0,0.0,0.0,0.0,0.0,0.0
603334533,603233492,-0.051114496,-0.08264439,-0.24354813,-0.027044713,0.11618139,0.14338946,0.001376478,-0.027133467,-0.2242434,0.013302021,-0.029306754,-3.3385937,0.0,-1.0683272,0.0,0.0,,0.0,0.0,0.0,0.0,-0.025460362,0.09506764,-0.18954957,0.22586206,-0.11055987,-0.021092217,-0.0010421578,0.0,0.0,0.0,0.0,0.0,0.0
603344337,603243504,-0.051114496,-0.08264439,-0.24354813,-0.027044713,0.11618139,0.14338946,0.00021780792,-0.02660356,-0.22675472,0.01269567,-0.028726846,-3.345264,0.0,-1.0683272,0.0,0.0,,0.0,0.0,0.0,0.0,-0.025460362,0.09506764,-0.18954957,0.22586206,-0.11462056,0.029071953,-0.0010537596,0.0,0.0,0.0,0.0,0.0,0.0
603354285,603253514,-0.051114496,-0.08264439,-0.24354813,-0.027044713,0.11618139,0.14338946,0.00021780792,-0.02660356,-0.22675472,0.01269567,-0.028726846,-3.345264,0.0,-1.0683272,0.0,0.0,,0.0,0.0,0.0,0.0,-0.025460362,0.09506764,-0.18954957,0.22586206,-0.06552763,0.023751153,-0.0004283897,0.0,0.0,0.0,0.0,0.0,0.0
603364342,603263530,-0.051114496,-0.08264439,-0.24354813,-0.027044713,0.11618139,0.14338946,0.00021780792,-0.02660356,-0.22675472,0.01269567,-0.028726846,-3.345264,0.0,-1.0683272,0.0,0.0,,0.0,0.0,0.0,0.0,-0.025460362,0.09506764,-0.18954957,0.22586206,0.17468922,-0.044949207,-0.0011568156,0.0,0.0,0.0,0.0,0.0,0.0
603374724,603273547,-0.051114496,-0.08264439,-0.24354813,-0.027044713,0.11618139,0.14338946,0.00021780792,-0.02660356,-0.22675472,0.01269567,-0.028726846,-3.345264,0.0,-1.0194552,0.0,0.0,,0.0,0.0,0.0,0.0,-0.025460362,0.09506764,-0.18954957,0.22586206,-0.20223123,-0.09311929,-0.003269423,0.0,0.0,0.0,0.0,0.0,0.0
603384758,603283563,-0.051114496,-0.08264439,-0.24354813,-0.027044713,0.11618139,0.14338946,0.00084518024,-0.027326971,-0.23046519,0.012129672,-0.028447554,-3.3488414,0.0,-1.0194552,0.0,0.0,,0.0,0.0,0.0,0.0,-0.02280128,0.0943161,-0.18630421,0.22329128,0.037779618,-0.035809502,-7.478522e-05,0.0,0.0,0.0,0.0,0.0,0.0
603394769,603293578,-0.051114496,-0.08264439,-0.24354813,-0.027044713,0.11618139,0.14338946,0.00084518024,-0.027326971,-0.23046519,0.012129672,-0.028447554,-3.3488414,0.0,-1.0194552,0.0,0.0,,0.0,0.0,0.0,0.0,-0.02280128,0.0943161,-0.18630421,0.22329128,0.07118178,0.2196763,-0.0022379463,0.0,0.0,0.0,0.0,0.0,0.0
603404774,603303593,-0.051114496,-0.08264439,-0.24354813,-0.027044713,0.11618139,0.14338946,0.00084518024,-0.027326971,-0.23046519,0.012129672,-0.028447554,-3.3488414,0.0,-1.0194552,0.0,0.0,,0.0,0.0,0.0,0.0,-0.02280128,0.0943161,-0.18630421,0.22329128,0.058096774,0.04889388,-5.6371573e-05,0.0,0.0,0.0,0.0,0.0,0.0
603414699,603313609,-0.051114496,-0.08264439,-0.24354813,-0.027044713,0.11618139,0.14338946,-0.00020762184,-0.027423734,-0.23185576,0.011561289,-0.027921066,-3.3557234,0.0,-1.0194552,0.0,0.0,,0.0,0.0,0.0,0.0,-0.02280128,0.0943161,-0.18630421,0.22329128,-0.11869494,-0.3411219,-0.007414971,0.0,0.0,0.0,0.0,0.0,0.0
603424478,603323625,-0.051114496,-0.08264439,-0.24354813,-0.027044713,0.11618139,0.14338946,-0.00020762184,-0.027423734,-0.23185576,0.011561289,-0.027921066,-3.3557234,0.0,-1.0194552,0.0,0.0,,0.0,0.0,0.0,0.0,-0.02280128,0.0943161,-0.18630421,0.22329128,-0.0042742295,0.03936683,-3.9462422e-05,0.0,0.0,0.0,0.0,0.0,0.0
603434524,603333641,-0.051114496,-0.08264439,-0.24354813,-0.027044713,0.11618139,0.14338946,-0.00020762184,-0.027423734,-0.23185576,0.011561289,-0.027921066,-3.3557234,0.0,-1.1624894,0.0,0.0,,0.0,0.0,0.0,0.0,-0.02280128,0.0943161,-0.18630421,0.22329128,0.10850054,0.3304543,-0.0054026595,0.0,0.0,0.0,0.0,0.0,0.0
