timestamp,timestamp_sample,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,delta_heading,ref_alt,dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,heading_good_for_control,xy_global,z_global,dist_bottom_valid,dist_bottom_sensor_bitfield,dead_reckoning
603203473,603202420,168057400,59.3948185,24.6601304,0.11684826,0.16371739,-3.489794,-0.050271273,0.0026445389,0.2936716,0.0031684628,-0.006091121,-0.14691587,-0.0068477783,-0.09392912,0.05679685,0.20339692,0.02249696,0.07012434,0.090592705,-1.9259052,0.0009012222,25.939417,0.1,0.24652514,0.26132095,0.11960075,0.09134099,inf,inf,inf,inf,1,1,1,1,7,7,7,7,8,0,1,1,0,0,0
603215304,603212301,168057400,59.3948185,24.6601304,0.116782516,0.16297649,-3.489852,-0.050271273,0.0026445389,0.2936716,0.0016626434,-0.004951028,-0.14858446,-0.008487414,-0.09392912,0.05679685,0.20339692,-0.13782054,-0.20894064,-0.3366621,-1.9260527,0.0009012222,25.939417,0.1,0.23829083,0.255877,0.11456935,0.08915595,inf,inf,inf,inf,1,1,1,1,7,7,7,7,8,0,1,1,0,0,0
603223255,603222187,168057400,59.3948185,24.6601304,0.11671605,0.16226943,-3.4899633,-0.050271273,0.0026445389,0.2936716,0.0027918199,-0.0024805823,-0.1464376,-0.0063708033,-0.09392912,0.05679685,0.20339692,0.21370213,0.29572064,0.11303155,-1.9258925,0.0009012222,25.939417,0.1,0.23896655,0.25644785,0.11499315,0.0893582,inf,inf,inf,inf,1,1,1,1,7,7,7,7,8,0,1,1,0,0,0
603233414,603232064,168057400,59.3948185,24.6601304,0.1166572,0.16158706,-3.4901202,-0.050271273,0.0026445389,0.2936716,0.0017252668,-0.0042882157,-0.14573577,-0.005755919,-0.09392912,0.05679685,0.20339692,-0.2271172,-0.08610554,0.19955538,-1.9258229,0.0009012222,25.939417,0.1,0.23964684,0.25702104,0.1154109,0.089560546,inf,inf,inf,inf,1,1,1,1,7,7,7,7,8,0,1,1,0,0,0
603243585,603241946,168057400,59.3948185,24.6601304,0.11658411,0.160912,-3.4901094,-0.050271273,0.0026445389,0.2936716,0.0015395554,-0.0056857537,-0.1460915,-0.006037331,-0.09392912,0.05679685,0.20339692,0.15026179,-0.10819905,-0.107155934,-1.9259919,0.0009012222,25.939417,0.1,0.2403317,0.25690174,0.1158409,0.08966062,inf,inf,inf,inf,1,1,1,1,7,7,7,7,8,0,1,1,0,0,0
603252886,603251828,168057400,59.3948185,24.6601304,0.11652218,0.16025168,-3.4901607,-0.050271273,0.0026445389,0.2936716,0.0026139799,-0.0057137385,-0.14648393,-0.006416419,-0.09392912,0.05679685,0.20339692,0.058077358,-0.0048738634,-0.19430716,-1.9259733,0.0009012222,25.939417,0.1,0.2410212,0.2574781,0.1162686,0.08986318,inf,inf,inf,inf,1,1,1,1,7,7,7,7,8,0,1,1,0,0,0
603262760,603261709,168057400,59.3948185,24.6601304,0.11646807,0.15962076,-3.490277,-0.050271273,0.0026445389,0.2936716,0.002151598,-0.0040888716,-0.14728479,-0.007262555,-0.09392912,0.05679685,0.20339692,-0.18169743,0.16085193,-0.04482962,-1.9258035,0.0009012222,25.939417,0.1,0.24171533,0.25805676,0.116692916,0.09006585,inf,inf,inf,inf,1,1,1,1,7,7,7,7,8,0,1,1,0,0,0
603272716,603271590,168057400,59.3948185,24.6601304,0.11639814,0.15900072,-3.4904468,-0.050271273,0.0026445389,0.2936716,0.000241248,-0.007123842,-0.14737652,-0.007455663,-0.09392912,0.05679685,0.20339692,-0.16689856,-0.2550669,-0.20578411,-1.9259276,0.0009012222,25.939417,0.1,0.24241409,0.25863782,0.11712429,0.090268634,inf,inf,inf,inf,1,1,1,1,7,7,7,7,8,0,1,1,0,0,0
603282484,603281472,168057400,59.3948185,24.6601304,0.116336055,0.15839075,-3.490665,-0.050271273,0.0026445389,0.2936716,0.0031839046,-0.00655363,-0.14670697,-0.006941101,-0.09392912,0.05679685,0.20339692,0.21526864,0.00038520904,-0.08359721,-1.9260992,0.0009012222,25.939417,0.1,0.24311753,0.2592212,0.117549606,0.09047152,inf,inf,inf,inf,1,1,1,1,7,7,7,7,8,0,1,1,0,0,0
603292679,603291354,168057400,59.3948185,24.6601304,0.116279304,0.15780391,-3.4909396,-0.050271273,0.0026445389,0.2936716,0.0008719539,-0.0055906717,-0.14760281,-0.008043229,-0.09392912,0.05679685,0.20339692,-0.3259351,0.15409918,-0.12452091,-1.9259428,0.0009012222,25.939417,0.1,0.24382563,0.25980696,0.117973916,0.090674475,inf,inf,inf,inf,1,1,1,1,7,7,7,7,8,0,1,1,0,0,0
603302520,603301235,168057400,59.3948185,24.6601304,0.11619643,0.15724796,-3.4910355,-0.050271273,0.0026445389,0.2936716,-0.0006574749,-0.0040516686,-0.14859149,-0.00904319,-0.09392912,0.05679685,0.20339692,0.055882707,0.20127523,0.0056393533,-1.9258456,0.0009012222,25.939417,0.1,0.2445384,0.25967738,0.118407674,0.09076965,inf,inf,inf,inf,1,1,1,1,7,7,7,7,8,0,1,1,0,0,0
603313031,603311117,168057400,59.3948185,24.6601304,0.11634349,0.15670003,-3.4909573,-0.050271273,0.0026445389,0.2936716,0.0014445671,-0.00720332,-0.14762856,-0.007903149,-0.09392912,0.05679685,0.20339692,0.22184026,-0.37223098,0.008344543,-1.9260359,0.0009012222,25.939417,0.10016394,0.23656166,0.25435776,0.1135413,0.088633,inf,inf,inf,inf,1,1,1,1,7,7,7,7,8,0,1,1,0,0,0
