timestamp,timestamp_sample,position[0],position[1],position[2],q[0],q[1],q[2],q[3],velocity[0],velocity[1],velocity[2],angular_velocity[0],angular_velocity[1],angular_velocity[2],position_variance[0],position_variance[1],position_variance[2],orientation_variance[0],orientation_variance[1],orientation_variance[2],velocity_variance[0],velocity_variance[1],velocity_variance[2],pose_frame,velocity_frame,reset_counter,quality
603376282,603350552,-0.00013842972,0.0004448787,-0.100015976,0.99932677,-0.024069963,-0.027688641,-0.00015906875,0.00058198883,0.003097834,0.0027744765,-0.021277007,-0.0074593043,0.008265018,1.2795579e-07,1.5451077e-07,1.0258645e-07,1.0994187e-08,8.031707e-09,2.0808852e-08,4.4673793e-06,3.95402e-06,4.209608e-06,2,3,2,100
603409792,603380168,-0.00014493082,0.00042384764,-0.10004693,0.9993274,-0.024071986,-0.027663888,-0.00016515933,0.0002055669,0.0025179253,0.0024615903,-0.019008292,-0.002269482,0.0049374243,1.2781487e-07,1.5439508e-07,1.0254148e-07,1.0915404e-08,7.983369e-09,2.0616524e-08,4.432584e-06,3.9494576e-06,4.206193e-06,2,3,2,100
603446797,603409828,-0.00014618765,0.00041942234,-0.10006021,0.99932903,-0.02405611,-0.027618732,-0.00018405591,-1.7602419e-05,-0.001536673,0.0011890872,0.021461915,-0.004140392,-0.006765261,1.2764058e-07,1.542848e-07,1.0252116e-07,1.0973674e-08,7.9621305e-09,2.0069663e-08,4.479128e-06,3.9679453e-06,4.2326483e-06,2,3,2,100
603466337,603439453,-0.00014615848,0.00042821132,-0.10006482,0.9993272,-0.024104532,-0.027642777,-0.00017683134,0.00016115747,-0.0025140445,0.0009566256,0.017749062,-0.0024100542,-0.019414818,1.2743413e-07,1.5415664e-07,1.02518506e-07,1.1019413e-08,7.897012e-09,1.972576e-08,4.4754133e-06,3.9529755e-06,4.2264865e-06,2,3,2,100
603520626,603488872,-0.00013720134,0.00043485526,-0.10003936,0.99932826,-0.024062963,-0.027639441,-0.00010025734,0.00033525366,0.002711979,0.0014968831,-0.029942514,-0.0034659454,0.024638377,1.2727331e-07,1.5403043e-07,1.0252633e-07,1.0977542e-08,7.896873e-09,1.953239e-08,4.469219e-06,3.939717e-06,4.214138e-06,2,3,2,100
603541874,603508629,-0.00013686654,0.00043116,-0.100066066,0.9993273,-0.024097959,-0.027644385,-0.00019307583,6.4906395e-05,-0.0009467175,0.0010601492,0.014811953,-0.00094576756,-0.009696477,1.2703367e-07,1.5384431e-07,1.024571e-07,1.099863e-08,7.734329e-09,1.9417413e-08,4.45804e-06,3.9054403e-06,4.213443e-06,2,3,2,100
603585910,603548144,-0.00014781718,0.00042296288,-0.100050755,0.9993303,-0.023994965,-0.027625747,-0.00017387037,-9.087885e-05,0.00086792215,0.0019641407,0.0048064003,-0.0029400978,0.012667584,1.2685605e-07,1.5371586e-07,1.0246914e-07,1.102691e-08,7.848915e-09,1.9277678e-08,4.4787384e-06,3.9596607e-06,4.222906e-06,2,3,2,100
603610009,603577776,-0.00014154594,0.00043227733,-0.10006569,0.99932826,-0.024077538,-0.027627025,-0.00018195609,2.720639e-05,-0.0004375506,0.0016177987,0.014396818,-0.005337966,0.0034841215,1.2671224e-07,1.5364787e-07,1.024648e-07,1.0870989e-08,7.879077e-09,1.9452656e-08,4.4647595e-06,3.9476467e-06,4.234591e-06,2,3,2,100
603636074,603607431,-0.00015270025,0.00042484608,-0.100073874,0.9993295,-0.024038702,-0.02761685,-0.00018545803,0.00051579624,-0.00252617,0.0007981272,0.031437043,-0.010398586,-0.0039662584,1.2649593e-07,1.534922e-07,1.0244639e-07,1.0967406e-08,7.8956806e-09,1.9319177e-08,4.473417e-06,3.9434876e-06,4.2156867e-06,2,3,2,100
603679832,603646978,-0.0001427986,0.00043211636,-0.1000692,0.99932814,-0.024049547,-0.027655952,-0.00015834918,0.00012543162,0.00016885606,0.0019763294,0.010923549,-0.0074668257,0.014932879,1.2626032e-07,1.5336602e-07,1.02449285e-07,1.0876342e-08,7.871801e-09,1.9353186e-08,4.4796784e-06,3.9539254e-06,4.2271067e-06,2,3,2,100
