timestamp,timestamp_sample,gyro_device_id,gyro_bias[0],gyro_bias[1],gyro_bias[2],gyro_bias_limit,gyro_bias_variance[0],gyro_bias_variance[1],gyro_bias_variance[2],accel_device_id,accel_bias[0],accel_bias[1],accel_bias[2],accel_bias_limit,accel_bias_variance[0],accel_bias_variance[1],accel_bias_variance[2],mag_device_id,mag_bias[0],mag_bias[1],mag_bias[2],mag_bias_limit,mag_bias_variance[0],mag_bias_variance[1],mag_bias_variance[2],gyro_bias_valid,gyro_bias_stable,accel_bias_valid,accel_bias_stable,mag_bias_valid,mag_bias_stable
603026476,602925741,2490386,-0.003380746,0.0004799465,0.004875554,0.15,1.895452e-07,1.8954378e-07,4.132396e-07,2490386,0.021643372,-0.013684872,-0.36758336,0.4,0.00051283545,0.0005128355,0.00051206024,527625,0.24865428,-0.2949364,-0.49989545,0.5,2.6832362e-05,5.6795187e-05,0.00012619449,1,1,1,0,1,0
603105846,603004790,2490386,-0.003386901,0.00047090003,0.0048708194,0.15,1.891183e-07,1.8911695e-07,4.1265065e-07,2490386,0.021635411,-0.013681185,-0.36868072,0.4,0.00051284465,0.0005128447,0.0005120633,527625,0.24865428,-0.2949364,-0.49989545,0.5,2.6832362e-05,5.6795187e-05,0.00012619449,1,1,1,0,1,0
603244541,603143142,2490386,-0.0033811508,0.00048122,0.0048670024,0.15,1.8922934e-07,1.8922807e-07,4.1263675e-07,2490386,0.021645553,-0.01368412,-0.36978048,0.4,0.00051284453,0.00051284453,0.0005120519,527625,0.24865428,-0.2949364,-0.49989545,0.5,2.6832362e-05,5.6795187e-05,0.00012619449,1,1,1,0,1,0
603371710,603271590,2490386,-0.0033846758,0.00047419686,0.0048646573,0.15,1.892968e-07,1.892956e-07,4.1323034e-07,2490386,0.021639474,-0.0136822285,-0.37088838,0.4,0.0005128671,0.0005128671,0.000512064,527625,0.24865428,-0.2949364,-0.49989545,0.5,2.6832362e-05,5.6795187e-05,0.00012619449,1,1,1,0,1,0
603442159,603340777,2490386,-0.0033750318,0.00048082182,0.004862569,0.15,1.8875755e-07,1.8875643e-07,4.1321402e-07,2490386,0.02164694,-0.013689276,-0.372009,0.4,0.0005128551,0.0005128551,0.0005120469,527625,0.24865428,-0.2949364,-0.49989545,0.5,2.6832362e-05,5.6795187e-05,0.00012619449,1,1,1,0,1,0
603628979,603528509,2490386,-0.0033829953,0.000474246,0.004857305,0.15,1.89394e-07,1.8939294e-07,4.1302624e-07,2490386,0.021640591,-0.013683614,-0.37309352,0.4,0.0005128877,0.0005128877,0.00051206385,527625,0.24865428,-0.2949364,-0.49989545,0.5,2.6832362e-05,5.6795187e-05,0.00012619449,1,1,1,0,1,0
603697824,603597679,2490386,-0.003374851,0.00047464843,0.00485487,0.15,1.8886142e-07,1.8886041e-07,4.130249e-07,2490386,0.02164267,-0.013690664,-0.3741728,0.4,0.00051289325,0.0005128933,0.00051206426,527625,0.24865428,-0.2949364,-0.49989545,0.5,2.6832362e-05,5.6795187e-05,0.00012619449,1,1,1,0,1,0
603826668,603726138,2490386,-0.0033786823,0.00048122348,0.00485055,0.15,1.889064e-07,1.8890545e-07,4.129248e-07,2490386,0.021648355,-0.01368619,-0.3752801,0.4,0.0005129039,0.0005129039,0.00051206443,527625,0.24865428,-0.2949364,-0.49989545,0.5,2.6832362e-05,5.6795187e-05,0.00012619449,1,1,1,0,1,0
603947001,603844716,2490386,-0.003378588,0.00047621835,0.0048447186,0.15,1.8884604e-07,1.8884514e-07,4.1272756e-07,2490386,0.021644508,-0.0136873275,-0.37628594,0.4,0.00051291316,0.0005129132,0.0005120642,527625,0.24865428,-0.2949364,-0.49989545,0.5,2.6832362e-05,5.6795187e-05,0.00012619449,1,1,1,0,1,0
604083520,603983056,2490386,-0.0033913122,0.0004754749,0.00483939,0.15,1.8899055e-07,1.8898972e-07,4.12727e-07,2490386,0.021642158,-0.013676092,-0.37731636,0.4,0.00051292486,0.0005129249,0.00051206467,527625,0.24865428,-0.2949364,-0.49989545,0.5,2.6832362e-05,5.6795187e-05,0.00012619449,1,1,1,0,1,0
604212239,604111515,2490386,-0.0033777514,0.0004853184,0.004836949,0.15,1.889959e-07,1.8899513e-07,4.1331285e-07,2490386,0.021653714,-0.0136868255,-0.37841174,0.4,0.0005129354,0.0005129354,0.00051206484,527625,0.24865428,-0.2949364,-0.49989545,0.5,2.6832362e-05,5.6795187e-05,0.00012619449,1,1,1,0,1,0
604321034,604220211,2490386,-0.0033837152,0.00047392538,0.0048329467,0.15,1.8883632e-07,1.8883563e-07,4.1301874e-07,2490386,0.021642301,-0.013683087,-0.3794876,0.4,0.0005129439,0.00051294395,0.00051206484,527625,0.24865428,-0.2949364,-0.49989545,0.5,2.6832362e-05,5.6795187e-05,0.00012619449,1,1,1,0,1,0
604440031,604338789,2490386,-0.0033919632,0.00047856188,0.0048278836,0.15,1.8878278e-07,1.8878212e-07,4.1282266e-07,2490386,0.021645807,-0.013674414,-0.38056728,0.4,0.0005129526,0.0005129527,0.00051206426,527625,0.24865428,-0.2949364,-0.49989545,0.5,2.6832362e-05,5.6795187e-05,0.00012619449,1,1,1,0,1,0
604569461,604467249,2490386,-0.0033803056,0.00047682459,0.0048249173,0.15,1.8881809e-07,1.8881751e-07,4.1340806e-07,2490386,0.021646129,-0.0136864865,-0.38184687,0.4,0.00051296205,0.00051296205,0.0005120635,527625,0.24865428,-0.2949364,-0.49989545,0.5,2.6832362e-05,5.6795187e-05,0.00012619449,1,1,1,0,1,0
604735895,604635232,2490386,-0.0033837222,0.00047907702,0.0048180697,0.15,1.8923727e-07,1.8923676e-07,4.1302053e-07,2490386,0.021648241,-0.0136828385,-0.38290507,0.4,0.0005129774,0.0005129775,0.00051206537,527625,0.24865428,-0.2949364,-0.49989545,0.5,2.6832362e-05,5.6795187e-05,0.00012619449,1,1,1,0,1,0
604815391,604714283,2490386,-0.0033726464,0.00047669056,0.004815568,0.15,1.8878731e-07,1.8878687e-07,4.131197e-07,2490386,0.021647481,-0.013695017,-0.38415855,0.4,0.0005129838,0.0005129838,0.0005120661,527625,0.24865428,-0.2949364,-0.49989545,0.5,2.6832362e-05,5.6795187e-05,0.00012619449,1,1,1,0,1,0
604943621,604842741,2490386,-0.003388079,0.00047467384,0.0048105964,0.15,1.8881687e-07,1.8881646e-07,4.1302545e-07,2490386,0.02164244,-0.013678125,-0.38569215,0.4,0.0005129948,0.0005129948,0.0005120673,527625,0.24865428,-0.2949364,-0.49989545,0.5,2.6832362e-05,5.6795187e-05,0.00012619449,1,1,1,0,1,0
605062336,604961317,2490386,-0.0033879436,0.00047842323,0.0048080087,0.15,1.887584e-07,1.8875807e-07,4.1351632e-07,2490386,0.02164658,-0.013677494,-0.38724658,0.4,0.00051300525,0.00051300525,0.0005120688,527625,0.24865428,-0.2949364,-0.49989545,0.5,2.6832362e-05,5.6795187e-05,0.00012619449,1,1,1,0,1,0
605210298,605109538,2490386,-0.0033827263,0.0004729451,0.0047994913,0.15,1.8895113e-07,1.8895085e-07,4.1293458e-07,2490386,0.021641003,-0.013685009,-0.38889664,0.4,0.00051301747,0.0005130175,0.0005120697,527625,0.24865428,-0.2949364,-0.49989545,0.5,2.6832362e-05,5.6795187e-05,0.00012619449,1,1,1,0,1,0
605310213,605208352,2490386,-0.003382113,0.00046350915,0.0047966135,0.15,1.8870392e-07,1.887037e-07,4.1322951e-07,2490386,0.021629745,-0.01368744,-0.39035365,0.4,0.0005130251,0.00051302515,0.00051207026,527625,0.24865428,-0.2949364,-0.49989545,0.5,2.6832362e-05,5.6795187e-05,0.00012619449,1,1,1,0,1,0
605439183,605336811,2490386,-0.0033878754,0.00046983003,0.004791856,0.15,1.8874121e-07,1.8874103e-07,4.1313535e-07,2490386,0.02163619,-0.013679575,-0.39223072,0.4,0.00051303464,0.00051303476,0.0005120702,527625,0.24865428,-0.2949364,-0.49989545,0.5,2.6832362e-05,5.6795187e-05,0.00012619449,1,1,1,0,1,0
605566468,605465269,2490386,-0.0033845962,0.0004643881,0.0047876723,0.15,1.8877134e-07,1.8877122e-07,4.1304287e-07,2490386,0.021629874,-0.013684533,-0.3935551,0.4,0.00051304523,0.0005130453,0.0005120711,527625,0.24865428,-0.2949364,-0.49989545,0.5,2.6832362e-05,5.6795187e-05,0.00012619449,1,1,1,0,1,0
605684549,605583846,2490386,-0.0033811892,0.0004706125,0.0047866786,0.15,1.887145e-07,1.8871447e-07,4.1353357e-07,2490386,0.021637358,-0.013687432,-0.394896,0.4,0.00051305414,0.0005130542,0.00051207124,527625,0.24865428,-0.2949364,-0.49989545,0.5,2.6832362e-05,5.6795187e-05,0.00012619449,1,0,1,0,1,0
605813195,605712303,2490386,-0.0033821072,0.00046992308,0.004785219,0.15,1.8873584e-07,1.8873602e-07,4.1344168e-07,2490386,0.021634752,-0.01368405,-0.39685515,0.4,0.0005130641,0.0005130642,0.0005120728,527625,0.24865428,-0.2949364,-0.49989545,0.5,2.6832362e-05,5.6795187e-05,0.00012619449,1,0,1,0,1,0
605941536,605840762,2490386,-0.0033819834,0.0004892605,0.0047850516,0.15,1.8869281e-07,1.8869348e-07,4.1334394e-07,2490386,0.021693418,-0.01367567,-0.3996963,0.4,0.00051306136,0.0005130613,0.0005120724,527625,0.24865428,-0.2949364,-0.49989545,0.5,2.6832362e-05,5.6795187e-05,0.00012619449,1,0,1,0,1,0
606071477,605969220,2490386,-0.003392633,0.0004715344,0.004778235,0.15,1.8863531e-07,1.8863675e-07,4.1323898e-07,2490386,0.021621043,-0.013635965,-0.40096593,0.4,0.00051305554,0.00051305525,0.00051207264,527625,0.24865428,-0.2949364,-0.49989545,0.5,2.6832362e-05,5.6795187e-05,0.00012619449,1,0,1,0,1,0
606316989,606216255,2490386,-0.0033721086,0.0004432264,0.004777228,0.15,1.8840711e-07,1.8840993e-07,4.1361525e-07,2490386,0.02147751,-0.013679577,-0.40217668,0.4,0.00051303644,0.0005130355,0.0005120729,527625,0.24865428,-0.2949364,-0.49989545,0.5,2.6832362e-05,5.6795187e-05,0.00012619449,1,0,1,0,1,0
606326288,606226136,2490386,-0.003372112,0.00044321505,0.004779766,0.15,1.8850491e-07,1.885077e-07,4.130335e-07,2490386,0.021477327,-0.013679152,-0.40000018,0.4,0.0005130377,0.00051303674,0.0005120741,527625,0.24865428,-0.2949364,-0.49989545,0.5,2.6832362e-05,5.6795187e-05,0.00012619449,1,0,1,0,1,0
606436696,606334831,2490386,-0.0033877583,0.0004628516,0.0047847666,0.15,1.8829155e-07,1.8829449e-07,4.1342494e-07,2490386,0.021535033,-0.013603914,-0.40172917,0.4,0.0005130307,0.0005130293,0.0005120737,527625,0.24865428,-0.2949364,-0.49989545,0.5,2.6832362e-05,5.6795187e-05,0.00012619449,1,0,1,0,1,0
606445222,606344713,2490386,-0.0033877564,0.00046285134,0.004784764,0.15,1.8838897e-07,1.883919e-07,4.1352206e-07,2490386,0.02153502,-0.013603905,-0.39999977,0.4,0.0005130309,0.0005130295,0.0005120739,527625,0.24865428,-0.2949364,-0.49989545,0.5,2.6832362e-05,5.6795187e-05,0.00012619449,1,0,1,0,1,0
606564236,606463289,2490386,-0.0033840449,0.00046660338,0.0047907843,0.15,1.8827797e-07,1.8828077e-07,4.1333487e-07,2490386,0.021542832,-0.013606545,-0.40114495,0.4,0.00051302713,0.00051302527,0.00051207375,527625,0.24865428,-0.2949364,-0.49989545,0.5,2.6832362e-05,5.6795187e-05,0.00012619449,1,0,1,0,1,0
606573206,606473170,2490386,-0.0033840463,0.00046660355,0.004790786,0.15,1.8837575e-07,1.8837856e-07,4.1343282e-07,2490386,0.021542842,-0.01360655,-0.40000015,0.4,0.0005130284,0.00051302655,0.000512075,527625,0.24865428,-0.2949364,-0.49989545,0.5,2.6832362e-05,5.6795187e-05,0.00012619449,1,0,1,0,1,0
606682788,606581866,2490386,-0.0034058518,0.0004555453,0.004793161,0.15,1.8818187e-07,1.8818457e-07,4.1314817e-07,2490386,0.021480251,-0.01352522,-0.4020452,0.4,0.00051302265,0.00051302044,0.0005120735,527625,0.24865428,-0.2949364,-0.49989545,0.5,2.6832362e-05,5.6795187e-05,0.00012619449,1,0,1,0,1,0
606691776,606591747,2490386,-0.003405853,0.00045554547,0.004793163,0.15,1.8827966e-07,1.8828236e-07,4.132461e-07,2490386,0.02148026,-0.013525224,-0.40000015,0.4,0.0005130239,0.0005130217,0.00051207474,527625,0.24865428,-0.2949364,-0.49989545,0.5,2.6832362e-05,5.6795187e-05,0.00012619449,1,0,1,0,1,0
606812451,606710324,2490386,-0.0034390064,0.00045242708,0.0047957874,0.15,1.8815514e-07,1.8815776e-07,4.137378e-07,2490386,0.021432705,-0.013385421,-0.40101814,0.4,0.00051301223,0.0005130096,0.0005120735,527625,0.24865428,-0.2949364,-0.49989545,0.5,2.6832362e-05,5.6795187e-05,0.00012619449,1,0,1,0,1,0
606821238,606720205,2490386,-0.0034390073,0.0004524176,0.004797682,0.15,1.8825293e-07,1.8825553e-07,4.1315647e-07,2490386,0.021432575,-0.013385149,-0.40000015,0.4,0.00051301345,0.0005130109,0.0005120748,527625,0.24865428,-0.2949364,-0.49989545,0.5,2.6832362e-05,5.6795187e-05,0.00012619449,1,0,1,0,1,0
606941114,606838782,2490386,-0.0034132767,0.0004851308,0.0047991206,0.15,1.8811389e-07,1.8811637e-07,4.1364834e-07,2490386,0.021585388,-0.0134479515,-0.40250477,0.4,0.0005129977,0.00051299477,0.00051207375,527625,0.24865428,-0.2949364,-0.49989545,0.5,2.6832362e-05,5.6795187e-05,0.00012619449,1,0,1,0,1,0
606949179,606848664,2490386,-0.0034132747,0.0004851305,0.004799118,0.15,1.8821132e-07,1.882138e-07,4.137455e-07,2490386,0.021585375,-0.013447943,-0.39999974,0.4,0.00051299797,0.00051299506,0.00051207404,527625,0.24865428,-0.2949364,-0.49989545,0.5,2.6832362e-05,5.6795187e-05,0.00012619449,1,0,1,0,1,0
607069187,606967242,2490386,-0.0034121266,0.0004669535,0.004804416,0.15,1.8806034e-07,1.8806264e-07,4.135574e-07,2490386,0.021490065,-0.0134616485,-0.4015145,0.4,0.0005129769,0.0005129735,0.0005120717,527625,0.24865428,-0.2949364,-0.49989545,0.5,2.6832362e-05,5.6795187e-05,0.00012619449,1,0,1,0,1,0
607077224,606977122,2490386,-0.0034121312,0.00046695414,0.0048044226,0.15,1.8815851e-07,1.8816081e-07,4.1365618e-07,2490386,0.021490093,-0.013461667,-0.40000054,0.4,0.00051297917,0.00051297585,0.00051207404,527625,0.24865428,-0.2949364,-0.49989545,0.5,2.6832362e-05,5.6795187e-05,0.00012619449,1,0,1,0,1,0
607207792,607105580,2490386,-0.0033972,0.00046958678,0.0048126956,0.15,1.8808245e-07,1.8808441e-07,4.1356623e-07,2490386,0.021505421,-0.013508689,-0.4024623,0.4,0.00051295775,0.00051295385,0.0005120735,527625,0.24865428,-0.2949364,-0.49989545,0.5,2.6832362e-05,5.6795187e-05,0.00012619449,1,0,1,0,1,0
607216126,607115461,2490386,-0.0033972012,0.00046958696,0.0048126974,0.15,1.8818024e-07,1.881822e-07,4.136642e-07,2490386,0.021505428,-0.013508693,-0.40000015,0.4,0.00051295897,0.0005129551,0.00051207474,527625,0.24865428,-0.2949364,-0.49989545,0.5,2.6832362e-05,5.6795187e-05,0.00012619449,1,0,1,0,1,0
607315948,607214275,2490386,-0.0034148232,0.00046663822,0.0048205326,0.15,1.8785948e-07,1.8786086e-07,4.1327795e-07,2490386,0.021452012,-0.013410346,-0.40242517,0.4,0.0005129385,0.00051293423,0.00051207375,527625,0.24865428,-0.2949364,-0.49989545,0.5,2.6832362e-05,5.6795187e-05,0.00012619449,1,0,1,0,1,0
607324271,607224156,2490386,-0.0034148244,0.0004666384,0.0048205345,0.15,1.8795727e-07,1.8795865e-07,4.1337591e-07,2490386,0.02145202,-0.013410351,-0.40000015,0.4,0.0005129397,0.00051293545,0.000512075,527625,0.24865428,-0.2949364,-0.49989545,0.5,2.6832362e-05,5.6795187e-05,0.00012619449,1,0,1,0,1,0
607443702,607342733,2490386,-0.0034032871,0.00046555322,0.004825371,0.15,1.8784982e-07,1.8785067e-07,4.1386267e-07,2490386,0.021455023,-0.013447031,-0.40119085,0.4,0.0005129274,0.0005129226,0.00051207375,527625,0.24865428,-0.2949364,-0.49989545,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
607452591,607352614,2490386,-0.0034032883,0.00046555343,0.0048253727,0.15,1.879476e-07,1.8794846e-07,4.139606e-07,2490386,0.02145503,-0.013447036,-0.40000015,0.4,0.00051292864,0.0005129238,0.000512075,527625,0.24865428,-0.2949364,-0.49989545,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
607563241,607461310,2490386,-0.0033949444,0.00045934907,0.0048262193,0.15,1.8793105e-07,1.8793148e-07,4.150285e-07,2490386,0.02144787,-0.013532196,-0.4022596,0.4,0.00051283906,0.0005128337,0.0005120735,527625,0.24865428,-0.2949364,-0.49989545,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
607571935,607471191,2490386,-0.0033949458,0.00045934925,0.004826221,0.15,1.8802884e-07,1.8802926e-07,4.1512646e-07,2490386,0.021447878,-0.013532202,-0.40000015,0.4,0.0005128403,0.000512835,0.0005120748,527625,0.24865428,-0.2949364,-0.49989545,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
607818974,607718226,2490386,-0.003392835,0.0004444784,0.004827347,0.15,1.8873035e-07,1.8873021e-07,4.1755794e-07,2490386,0.021378478,-0.013757407,-0.40141368,0.4,0.0005121576,0.0005121515,0.00051207375,527625,0.24865428,-0.2949364,-0.49989545,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
607828184,607728107,2490386,-0.003392836,0.0004444786,0.004827349,0.15,1.8882815e-07,1.8882801e-07,4.176559e-07,2490386,0.021378485,-0.013757412,-0.40000015,0.4,0.0005121589,0.00051215274,0.000512075,527625,0.24865428,-0.2949364,-0.49989545,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
608066014,607965260,2490386,-0.003407951,0.0004722299,0.0048251236,0.15,1.8989626e-07,1.8989586e-07,4.199925e-07,2490386,0.021477677,-0.012713466,-0.401611,0.4,0.00051207445,0.00051207445,0.00051207445,527625,0.24865428,-0.2949364,-0.49989545,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
608075221,607975142,2490386,-0.0034079487,0.00047222959,0.0048251203,0.15,1.8999364e-07,1.8999324e-07,4.2008958e-07,2490386,0.021477662,-0.0127134565,-0.39999977,0.4,0.0005120746,0.0005120746,0.0005120746,527625,0.24865428,-0.2949364,-0.49989545,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
608214394,608113481,2490386,-0.0034205136,0.0004923751,0.0048235105,0.15,1.9093066e-07,1.9092856e-07,4.2145484e-07,2490386,0.021395672,-0.0114426585,-0.4025143,0.4,0.0005120739,0.0005120739,0.0005120739,527625,0.24865428,-0.2949364,-0.49989545,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
608223401,608123362,2490386,-0.003420515,0.0004923753,0.0048235124,0.15,1.9102845e-07,1.9102636e-07,4.215528e-07,2490386,0.02139568,-0.011442663,-0.40000015,0.4,0.0005120752,0.0005120752,0.0005120752,527625,0.24865428,-0.2949364,-0.49989545,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
608314353,608212295,2490386,-0.0033879392,0.00052689394,0.0048232116,0.15,1.915347e-07,1.9153438e-07,4.2243008e-07,2490386,0.024245199,-0.010577115,-0.4008691,0.4,0.0005120737,0.0005120737,0.0005120737,527625,0.24865428,-0.2949364,-0.49989545,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
608441839,608340756,2490386,-0.0033642845,0.00056858175,0.0048230686,0.15,1.9254277e-07,1.9256167e-07,4.2369692e-07,2490386,0.027229374,-0.008576896,-0.40038562,0.4,0.0005120708,0.0005120708,0.0005120708,527625,0.24865428,-0.2949364,-0.49989545,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
608935575,608834824,2490386,-0.0033446003,0.0006123139,0.0048234137,0.15,1.9712292e-07,1.9716052e-07,4.2858005e-07,2490386,0.028486602,-0.0077885073,-0.40021598,0.4,0.000512072,0.000512072,0.000512072,527625,0.24865428,-0.2949364,-0.49989545,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
