timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count
603687669,603686734,527625,0.23458333,0.100833334,-0.44474998,,0
603707713,603706776,527625,0.2385,0.099583335,-0.44725,,0
603727758,603726706,527625,0.23933333,0.103083335,-0.4485,,0
603747641,603746708,527625,0.23975,0.10391667,-0.45225,,0
603767646,603766708,527625,0.24166666,0.099583335,-0.44766667,,0
603787640,603786705,527625,0.24125,0.10183333,-0.45016667,,0
603807778,603806839,527625,0.23975,0.1,-0.446,,0
603827810,603826706,527625,0.24016666,0.100833334,-0.44683334,,0
603847638,603846705,527625,0.241,0.10475,-0.4443333,,0
603867648,603866712,527625,0.23975,0.100833334,-0.44641668,,0
603887669,603886708,527625,0.23766667,0.10183333,-0.44725,,0
603907778,603906844,527625,0.23891667,0.10141666,-0.44933334,,0
603927866,603926711,527625,0.23933333,0.103083335,-0.44808334,,0
603947637,603946705,527625,0.241,0.09683333,-0.45058334,,0
603967648,603966715,527625,0.23808333,0.100833334,-0.43975,,0
603987635,603986704,527625,0.24208333,0.10183333,-0.44183332,,0
604007844,604006913,527625,0.23625,0.10125,-0.44141665,,0
604027635,604026703,527625,0.23891667,0.10433333,-0.44266665,,0
604047718,604046704,527625,0.24166666,0.10183333,-0.44266665,,0
604067667,604066707,527625,0.24016666,0.10266667,-0.4485,,0
604087638,604086703,527625,0.24166666,0.10125,-0.44808334,,0
604107642,604106704,527625,0.24016666,0.099583335,-0.44766667,,0
604127657,604126726,527625,0.23933333,0.098749995,-0.44933334,,0
604147739,604146704,527625,0.2385,0.10141666,-0.44933334,,0
604167638,604166705,527625,0.2385,0.10041667,-0.44474998,,0
604187636,604186704,527625,0.23808333,0.10183333,-0.44891667,,0
604207637,604206704,527625,0.23708333,0.09916667,-0.45225,,0
604227685,604226748,527625,0.23933333,0.098749995,-0.446,,0
604247784,604246703,527625,0.2335,0.10041667,-0.44891667,,0
604267651,604266703,527625,0.2375,0.103083335,-0.44683334,,0
604287635,604286703,527625,0.24374999,0.10433333,-0.446,,0
604307642,604306707,527625,0.24058333,0.1035,-0.451,,0
604327758,604326822,527625,0.23583333,0.10391667,-0.44808334,,0
604347830,604346704,527625,0.24166666,0.10541666,-0.4485,,0
604367694,604366706,527625,0.24058333,0.100833334,-0.44725,,0
604387636,604386704,527625,0.23808333,0.1,-0.45225,,0
604407675,604406718,527625,0.24125,0.10266667,-0.44683334,,0
604427834,604426902,527625,0.24016666,0.10583333,-0.451,,0
604447854,604446703,527625,0.24333332,0.10141666,-0.4485,,0
604467688,604466712,527625,0.2385,0.100833334,-0.44641668,,0
604487636,604486704,527625,0.241,0.10125,-0.45016667,,0
604507636,604506704,527625,0.23891667,0.10141666,-0.45225,,0
604527841,604526910,527625,0.23708333,0.099583335,-0.44725,,0
604547635,604546704,527625,0.23891667,0.09833333,-0.4443333,,0
604567774,604566704,527625,0.23933333,0.10225,-0.44683334,,0
604587635,604586704,527625,0.23891667,0.10225,-0.44725,,0
604607635,604606703,527625,0.23891667,0.10141666,-0.4485,,0
604627645,604626705,527625,0.23808333,0.10041667,-0.45141667,,0
604647658,604646726,527625,0.23625,0.10041667,-0.44891667,,0
604667727,604666708,527625,0.24291666,0.10183333,-0.45016667,,0
604687642,604686703,527625,0.23975,0.10125,-0.44933334,,0
604707638,604706706,527625,0.23666666,0.10433333,-0.45183334,,0
604727637,604726705,527625,0.23808333,0.1,-0.45433334,,0
604747698,604746767,527625,0.23933333,0.10141666,-0.4485,,0
604767830,604766708,527625,0.23933333,0.10225,-0.44516665,,0
604787636,604786704,527625,0.241,0.10433333,-0.44516665,,0
604807634,604806704,527625,0.2385,0.10225,-0.44975,,0
604827645,604826714,527625,0.23891667,0.10266667,-0.44349998,,0
604847742,604846810,527625,0.2385,0.10183333,-0.4443333,,0
604867815,604866706,527625,0.2385,0.09791666,-0.44766667,,0
604887651,604886706,527625,0.23808333,0.10875,-0.45225,,0
604907638,604906706,527625,0.24125,0.103083335,-0.45183334,,0
604927653,604926704,527625,0.24208333,0.098749995,-0.45225,,0
604947791,604946859,527625,0.23933333,0.103083335,-0.45433334,,0
604967894,604966790,527625,0.24208333,0.10225,-0.44891667,,0
