timestamp,accel_device_id,gyro_device_id,accel_clipping[0],accel_clipping[1],accel_clipping[2],gyro_clipping[0],gyro_clipping[1],gyro_clipping[2],accel_error_count,gyro_error_count,accel_rate_hz,gyro_rate_hz,accel_raw_rate_hz,gyro_raw_rate_hz,accel_vibration_metric,gyro_vibration_metric,delta_angle_coning_metric,mean_accel[0],mean_accel[1],mean_accel[2],mean_gyro[0],mean_gyro[1],mean_gyro[2],var_accel[0],var_accel[1],var_accel[2],var_gyro[0],var_gyro[1],var_gyro[2],temperature_accel,temperature_gyro
606644294,3670026,3670026,0,0,233,0,0,0,0,0,798.7168,798.7168,3993.5842,7987.1685,3.20967,0.12147858,2.4051957e-07,-0.13339476,0.22943923,-11.170449,-0.07070103,0.10321983,0.046266288,61.70627,41.987823,643.3123,0.33154893,0.07670282,0.013840971,43.851837,43.851837
606744375,3670026,3670026,0,0,233,0,0,0,0,0,798.7169,798.7169,3993.5847,7987.1694,3.084344,0.12515584,2.5071776e-07,0.10342984,0.4752761,-11.730234,0.060143355,0.19515538,0.018299904,64.71541,38.295494,284.9872,0.25568163,0.038652025,0.009587624,43.84492,43.84492
606844540,3670026,3670026,0,0,233,0,0,0,0,0,798.717,798.717,3993.585,7987.17,2.909574,0.13334684,8.221534e-08,-0.17849052,0.1678713,-12.001026,-0.11243016,-0.008216351,0.0261971,61.2502,25.695189,389.06107,0.14827427,0.067056246,0.007482503,43.86151,43.86151
606944675,3670026,3670026,0,0,233,0,0,0,0,0,798.71704,798.71704,3993.5854,7987.171,2.740091,0.12665865,9.191639e-08,0.1651571,0.27553388,-11.175386,-0.07877983,-0.05102916,-0.0065996284,81.36268,12.475271,205.32602,0.036958475,0.11296066,0.0061195954,43.871433,43.871433
607044833,3670026,3670026,0,0,233,0,0,0,0,0,798.71716,798.71716,3993.5857,7987.1714,2.8539157,0.12654231,4.8564754e-08,-0.035719655,0.14524972,-11.1462145,-0.11911874,-0.012691252,-0.012663303,25.153837,19.298546,482.25696,0.07647318,0.015530635,0.005583603,43.89572,43.89572
607144990,3670026,3670026,0,0,233,0,0,0,0,0,798.7172,798.7172,3993.5862,7987.1724,2.6786637,0.1248064,7.1517434e-08,-0.012791848,0.25039488,-10.914726,-0.15210745,0.029850485,-0.027489623,16.03861,41.590923,201.29001,0.10802035,0.022274783,0.0067303274,43.898537,43.898537
607245536,3670026,3670026,0,0,233,0,0,0,0,0,798.7173,798.7173,3993.5864,7987.173,2.7148492,0.12373764,5.1938414e-08,0.02230471,0.34128866,-9.741707,0.019970333,0.061939374,-0.020829212,47.7691,25.458351,271.09717,0.05267315,0.021897506,0.00770422,43.904655,43.904655
607350311,3670026,3670026,0,0,233,0,0,0,0,0,798.71735,798.71735,3993.587,7987.174,2.8810606,0.12432585,9.610488e-08,-0.029889815,0.29087916,-10.44956,0.14747211,0.04021781,-0.047284342,15.862203,42.308704,400.201,0.2080943,0.011129019,0.0023086828,43.887978,43.887978
607450678,3670026,3670026,0,0,233,0,0,0,0,0,798.71747,798.71747,3993.5872,7987.1743,2.8259046,0.12280933,6.3002034e-08,0.08048378,0.265018,-10.595044,-0.03611331,0.032852158,-0.046842154,57.132946,18.304844,321.07175,0.05093652,0.046171717,0.008913311,43.897797,43.897797
607550774,3670026,3670026,0,0,233,0,0,0,0,0,798.7175,798.7175,3993.5876,7987.1753,2.8522158,0.12658606,1.07521146e-07,0.029288474,0.28377688,-10.3942,0.057930265,0.008774418,0.10666469,42.402645,33.877087,222.8525,0.14814878,0.0523078,0.02647449,43.908195,43.908195
607650816,3670026,3670026,0,0,233,0,0,0,0,0,798.7175,798.7175,3993.588,7987.176,2.736314,0.11860491,8.739147e-08,0.26361254,0.24945705,-10.004448,0.21693158,0.040220365,0.004248462,46.767002,10.630347,156.50253,0.058541086,0.031267427,0.0071215793,43.919144,43.919144
607751125,3670026,3670026,0,0,233,0,0,0,0,0,798.7176,798.7176,3993.5881,7987.1763,2.700552,0.11679173,1.0289166e-07,0.0055640256,0.3634239,-10.170204,-0.03049188,0.11420667,0.009212477,33.043842,20.565104,574.58264,0.14980812,0.03379377,0.0040056463,43.91543,43.91543
607856137,3670026,3670026,0,0,233,0,0,0,0,0,798.7177,798.7177,3993.5886,7987.1772,2.763702,0.121331155,1.1062291e-07,0.09687871,0.30120417,-10.535085,-0.091930225,-0.11524719,-0.004494946,53.510193,18.518694,506.7134,0.12356013,0.034589816,0.007659113,43.91647,43.91647
607956266,3670026,3670026,0,0,233,0,0,0,0,0,798.7178,798.7178,3993.5889,7987.1777,2.6679437,0.12130609,2.3713582e-07,0.2255556,0.18959747,-10.517986,-0.13594039,-0.30737236,-0.011235458,47.157967,14.873536,204.34746,0.086169265,0.06264483,0.0074322554,43.9096,43.9096
608056429,3670026,3670026,0,0,233,0,0,0,0,0,798.71783,798.71783,3993.589,7987.178,2.6943254,0.12339661,1.8710447e-06,0.2015048,0.19699308,-10.348266,-0.19409971,-1.3278958,-0.0058304276,115.74622,70.52957,241.55649,0.3620104,0.17882226,0.022763891,43.92791,43.92791
608156581,3670026,3670026,0,0,233,0,0,0,0,0,798.7179,798.7179,3993.5896,7987.179,2.6660054,0.122089796,2.056702e-06,0.22831258,0.12605119,-10.859769,0.20616323,-1.6907352,-0.01748538,114.07316,90.861885,213.62143,0.31273815,0.31700358,0.008893714,43.95178,43.95178
608256737,3670026,3670026,0,0,233,0,0,0,0,0,798.718,798.718,3993.5898,7987.1797,2.6509511,0.12358874,2.1393307e-06,-0.11015945,0.36214498,-10.767834,-0.13565324,-1.246065,-0.015099223,41.728348,65.032814,373.08984,0.49192685,0.26920128,0.023026595,43.97386,43.97386
608356925,3670026,3670026,0,0,233,0,0,0,0,0,798.718,798.718,3993.59,7987.18,2.6759603,0.12832391,4.0454856e-07,0.027820833,0.19929135,-10.66895,-0.13677879,-0.30920815,0.025461374,3.6950946,32.51655,258.81244,0.21980055,0.047196,0.0047583766,43.985867,43.985867
608457281,3670026,3670026,0,0,233,0,0,0,0,0,798.7181,798.7181,3993.5903,7987.1807,2.4914343,0.12055395,1.2696695e-07,-0.08304291,0.19499432,-11.253774,0.18016496,-0.10215875,-0.0029241752,18.21252,14.180156,49.58825,0.093987584,0.037148315,0.0028240841,43.966946,43.966946
608557455,3670026,3670026,0,0,233,0,0,0,0,0,798.71814,798.71814,3993.5908,7987.1816,2.2552547,0.1244412,8.9855405e-08,-0.114081085,0.23368748,-11.683272,0.051948253,0.04395279,0.01844667,36.66891,17.612106,105.0903,0.12119719,0.11425766,0.0039266623,43.947487,43.947487
608657519,3670026,3670026,0,0,233,0,0,0,0,0,798.7182,798.7182,3993.591,7987.182,2.1780362,0.115861915,1.4148317e-07,-0.14432642,0.16557947,-11.512905,0.09597763,0.05261251,0.071582206,20.275145,36.90619,67.95492,0.24494572,0.055005837,0.003607007,43.917923,43.917923
608757661,3670026,3670026,0,0,233,0,0,0,0,0,798.7183,798.7183,3993.5913,7987.1826,2.0789502,0.11855024,2.7253506e-07,-0.12166202,0.07579941,-11.190569,0.28648347,0.0306044,0.05532438,34.312798,49.20897,108.317154,0.34986502,0.11034228,0.004199048,43.888317,43.888317
608857725,3670026,3670026,0,0,233,0,0,0,0,0,798.7183,798.7183,3993.5916,7987.183,2.0767674,0.13027367,2.1497713e-07,-0.5008103,0.42744768,-11.35399,0.035560224,0.032270927,0.04940984,20.941877,98.48852,262.53952,0.65559536,0.124159925,0.013944069,43.88281,43.88281
608957848,3670026,3670026,0,0,233,0,0,0,0,0,798.7184,798.7184,3993.592,7987.184,2.0544968,0.13175926,1.5580381e-06,-0.48252892,0.22155795,-10.314864,0.028457321,1.0451776,0.08586826,22.203756,54.578186,166.50539,0.41087714,0.32117113,0.016993107,43.83898,43.83898
609058002,3670026,3670026,0,0,233,0,0,0,0,0,798.71844,798.71844,3993.5923,7987.1846,2.350094,0.1363112,6.7556975e-06,-0.9402275,-0.010007742,-11.363859,0.13116422,3.1452706,0.06338812,155.24109,104.34439,1536.5657,0.74317896,0.68403196,0.038808998,43.77998,43.77998
609158161,3670026,3670026,0,0,233,0,0,0,0,0,798.71857,798.71857,3993.5928,7987.1855,2.490574,0.14222918,8.263054e-06,-0.22057356,0.37786838,-11.693356,-0.080110505,3.609318,0.068912044,91.05479,185.56926,1351.2787,0.9562973,0.9149262,0.05459048,43.734035,43.734035
609258308,3670026,3670026,0,0,233,0,0,0,0,0,798.7186,798.7186,3993.5933,7987.1865,3.1369739,0.17518526,1.40988e-06,-0.4327206,0.18088931,-11.245049,-0.15798059,1.3825129,0.045516085,86.92299,148.90439,572.50226,0.27434593,0.63660824,0.031088702,43.689777,43.689777
609358470,3670026,3670026,0,0,233,0,0,0,0,0,798.7187,798.7187,3993.5935,7987.187,3.69151,0.18109667,5.0665165e-07,-0.5575642,0.24556231,-11.677392,-0.027710063,0.4654151,0.063263,173.95854,104.06167,1348.0983,0.2039173,0.59129506,0.056925993,43.61182,43.61182
609458651,3670026,3670026,0,0,233,0,0,0,0,0,798.71875,798.71875,3993.594,7987.188,4.0301247,0.18973346,7.8013477e-07,-0.4654107,0.0726758,-11.20513,0.021651484,0.3894789,0.13354094,287.5288,132.3861,989.2097,0.5988502,0.7072392,0.046133325,43.601772,43.601772
609559046,3670026,3670026,0,0,233,0,0,0,0,0,798.7189,798.7189,3993.5945,7987.189,4.2464156,0.18822499,5.2735925e-07,-0.34566218,0.22998902,-11.807762,0.14871101,-0.16617467,0.15035668,203.88211,83.91533,912.2446,0.5620244,0.4683685,0.03721452,43.61439,43.61439
609659146,3670026,3670026,0,0,233,0,0,0,0,0,798.71893,798.71893,3993.5947,7987.1895,4.377291,0.20245561,3.9039583e-06,-0.040902644,0.30743206,-11.131321,-0.5856742,-1.3996763,0.013260778,172.80156,195.70374,1286.8807,1.4517963,0.74016696,0.11078106,43.634453,43.634453
609759207,3670026,3670026,0,0,233,0,0,0,0,0,798.71906,798.71906,3993.5952,7987.1904,4.2475066,0.24397716,7.2275348e-06,-0.2935002,0.18350276,-13.607988,-1.0703021,-1.1094885,0.03114754,85.507935,157.34236,1232.141,1.2053628,2.562056,0.027315922,43.64112,43.64112
609859290,3670026,3670026,0,0,233,0,0,0,0,0,798.71906,798.71906,3993.5955,7987.191,3.933679,0.2299731,4.8992854e-07,-0.18888202,0.31550986,-10.6591625,0.74922216,0.32208243,0.071181506,53.27339,23.227402,90.98087,0.24017935,0.07244593,0.008135294,43.64137,43.64137
609959482,3670026,3670026,0,0,233,0,0,0,0,0,798.71924,798.71924,3993.596,7987.192,3.8785481,0.21483782,4.875064e-07,0.031598203,0.10219,-9.353419,0.25782752,-0.4462875,0.049776234,79.557434,29.335289,237.30142,0.22555071,0.0790694,0.011379209,43.577957,43.577957
610059583,3670026,3670026,0,0,233,0,0,0,0,0,798.71924,798.71924,3993.5964,7987.193,3.7728157,0.20695965,5.598446e-07,-0.0530588,0.16117333,-6.975585,-0.13865994,-0.47057456,0.03638894,18.770063,13.693133,52.502644,0.18215546,0.046493653,0.003845332,43.540215,43.540215
610159746,3670026,3670026,0,0,233,0,0,0,0,0,798.7194,798.7194,3993.597,7987.194,3.8238027,0.20701312,2.4356828e-07,0.0073812148,0.15030913,-6.737947,-0.17398784,-0.16300477,0.049418475,9.536874,13.722654,44.662617,0.13601384,0.029655585,0.0029105814,43.53121,43.53121
610259886,3670026,3670026,0,0,233,0,0,0,0,0,798.7195,798.7195,3993.5974,7987.195,3.7859926,0.20202653,2.1182534e-07,0.09724073,0.14366435,-7.209276,-0.11173379,-0.14873134,0.038893975,10.251357,16.449795,43.87278,0.12915528,0.031735618,0.0016944475,43.549633,43.549633
610360039,3670026,3670026,0,0,233,0,0,0,0,0,798.71954,798.71954,3993.5977,7987.1953,3.632601,0.20099957,3.368929e-07,0.06966073,0.09696447,-7.2071614,-0.16039898,-0.27533996,0.029006543,6.2771173,13.792478,37.18325,0.121504724,0.030684268,0.0024312225,43.574474,43.574474
610460211,3670026,3670026,0,0,233,0,0,0,0,0,798.7196,798.7196,3993.5981,7987.1963,3.4912112,0.17976631,1.3175273e-07,0.08798349,0.24294841,-9.217307,0.011169413,-0.30921355,0.0011840207,40.7107,9.364697,94.289955,0.04480267,0.021487959,0.0039256397,43.607777,43.607777
610560353,3670026,3670026,0,0,233,0,0,0,0,0,798.7197,798.7197,3993.5986,7987.1973,3.3118382,0.16984509,4.2752444e-07,0.19514023,0.19025163,-10.963209,0.18888079,-0.3177387,0.01106235,68.92956,15.590314,149.45953,0.28036392,0.020561768,0.0074573555,43.650368,43.650368
610660528,3670026,3670026,0,0,233,0,0,0,0,0,798.7198,798.7198,3993.5989,7987.1978,3.215841,0.16675793,1.5471693e-06,0.16290042,0.31429455,-10.848214,1.7929977,-0.5318274,0.030861923,95.57027,35.048725,148.17052,0.60656214,0.04062035,0.02611949,43.71701,43.71701
610760917,3670026,3670026,0,0,233,0,0,0,0,0,798.7198,798.7198,3993.599,7987.198,3.5542989,0.16784585,9.257543e-07,0.12317083,0.2354954,-9.908642,1.9715565,-0.33138478,0.044112194,52.397137,52.010033,529.70184,0.74229777,0.023967959,0.014646337,43.755383,43.755383
610861004,3670026,3670026,0,0,233,0,0,0,0,0,798.71985,798.71985,3993.5996,7987.199,3.509712,0.16430853,1.727678e-07,0.090088874,0.007455219,-10.319082,0.645742,-0.11600951,0.027535493,31.35186,12.486773,175.96014,0.14757018,0.016794184,0.004667987,43.797127,43.797127
610961042,3670026,3670026,0,0,233,0,0,0,0,0,798.72,798.72,3993.5999,7987.1997,3.372885,0.15086752,9.5187566e-08,0.176736,0.04294139,-10.641282,0.19473323,0.06558547,0.036554717,17.745075,13.547395,258.0606,0.094514094,0.014553803,0.0044882153,43.827965,43.827965
611061278,3670026,3670026,0,0,233,0,0,0,0,0,798.72003,798.72003,3993.6,7987.2,3.018767,0.13676353,7.825957e-08,0.22549868,-0.19500728,-11.039967,0.035444677,0.045340113,0.04131697,40.76136,16.601852,137.73004,0.10425368,0.035971824,0.0050351326,43.83299,43.83299
611161308,3670026,3670026,0,0,233,0,0,0,0,0,798.7201,798.7201,3993.6003,7987.2007,2.9294472,0.13858561,8.0501785e-08,0.22804788,-0.19282742,-11.101552,-0.007093639,-0.013702865,0.02077642,56.895184,36.72747,198.87608,0.165347,0.058567982,0.011274497,43.821297,43.821297
611261449,3670026,3670026,0,0,233,0,0,0,0,0,798.72015,798.72015,3993.6008,7987.2017,2.8209956,0.13039269,1.8226137e-07,0.0019021648,-0.09896612,-11.709424,-0.02509347,0.13450971,0.013961419,37.47939,57.32521,158.23573,0.3353132,0.024156507,0.008696456,43.78292,43.78292
611361616,3670026,3670026,0,0,233,0,0,0,0,0,798.72015,798.72015,3993.601,7987.202,2.771165,0.12906423,1.6382114e-07,0.38637313,-0.61708224,-11.081044,-0.07199756,0.11167174,0.024607392,94.40071,50.592472,386.39545,0.30379853,0.15742598,0.01196924,43.7432,43.7432
611461778,3670026,3670026,0,0,233,0,0,0,0,0,798.7203,798.7203,3993.6016,7987.203,2.6812742,0.12537813,1.2651073e-07,-0.0037800157,-0.3810715,-11.341788,-0.072916985,0.014799142,0.040585276,112.45814,94.72883,306.57245,0.43227196,0.33129004,0.02138035,43.685677,43.685677
611561939,3670026,3670026,0,0,233,0,0,0,0,0,798.72034,798.72034,3993.6018,7987.2036,2.7658064,0.12798269,1.1386313e-07,0.11804155,-0.5840081,-11.470798,-0.092488594,0.029755756,0.00737223,144.05907,83.91303,605.57904,0.44444788,0.3241741,0.030198932,43.63789,43.63789
