timestamp,timestamp_sample,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,delta_heading,ref_alt,dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,heading_good_for_control,xy_global,z_global,dist_bottom_valid,dist_bottom_sensor_bitfield,dead_reckoning
603214690,603213451,168057400,59.3948185,24.6601304,0.11417296,0.14839119,-3.451926,-0.0148082385,-0.020691883,0.006032414,0.0023091938,-0.027640877,-0.23295352,-0.040480074,0.033442393,-0.032656487,0.17070457,-0.17543821,-0.29772595,-0.25794324,-1.9247884,-2.182619,25.956984,0.10939121,0.23839113,0.25578013,0.114973724,0.08891108,inf,inf,inf,inf,1,1,1,1,2,2,2,2,3,0,1,1,0,0,0
603224172,603223467,168057400,59.3948185,24.6601304,0.11411157,0.14772221,-3.45213,-0.0148082385,-0.020691883,0.006032414,0.002925935,-0.025632275,-0.23176752,-0.039102145,0.033442393,-0.032656487,0.17070457,0.26138842,0.25219026,-0.030375648,-1.9246069,-2.182619,25.956984,0.107381105,0.23907751,0.25635704,0.11540818,0.089114524,inf,inf,inf,inf,1,1,1,1,2,2,2,2,3,0,1,1,0,0,0
603234420,603233492,168057400,59.3948185,24.6601304,0.11405577,0.1470671,-3.4524195,-0.0148082385,-0.020691883,0.006032414,0.0018414515,-0.027078168,-0.2319066,-0.03913933,0.033442393,-0.032656487,0.17070457,-0.15432303,-0.024187623,-0.057542503,-1.9246057,-2.182619,25.956984,0.10545087,0.23976862,0.2569363,0.115837224,0.08931805,inf,inf,inf,inf,1,1,1,1,2,2,2,2,3,0,1,1,0,0,0
603244398,603243504,168057400,59.3948185,24.6601304,0.1139861,0.14641424,-3.4525833,-0.0148082385,-0.020691883,0.006032414,0.0009915978,-0.028160345,-0.23282905,-0.039835263,0.033442393,-0.032656487,0.17070457,-0.018763768,-0.045233976,-0.05209944,-1.9248027,-2.182619,25.956984,0.10854101,0.24046446,0.25682378,0.11627326,0.08941968,inf,inf,inf,inf,1,1,1,1,2,2,2,2,3,0,1,1,0,0,0
603254228,603253514,168057400,59.3948185,24.6601304,0.113919206,0.14576675,-3.452838,-0.0148082385,-0.020691883,0.006032414,0.0013010576,-0.028425194,-0.23334675,-0.04021809,0.033442393,-0.032656487,0.17070457,-0.0967599,0.035468165,-0.07854462,-1.9247278,-2.182619,25.956984,0.106562614,0.2411651,0.25740626,0.116713494,0.08962342,inf,inf,inf,inf,1,1,1,1,2,2,2,2,3,0,1,1,0,0,0
603264137,603263530,168057400,59.3948185,24.6601304,0.11385384,0.14513594,-3.4531786,-0.0148082385,-0.020691883,0.006032414,0.0019612163,-0.027247177,-0.23286468,-0.039688967,0.033442393,-0.032656487,0.17070457,0.13357885,0.18106994,0.07657243,-1.9245845,-2.182619,25.956984,0.10465455,0.24187055,0.25799116,0.11714742,0.08982727,inf,inf,inf,inf,1,1,1,1,2,2,2,2,3,0,1,1,0,0,0
603274601,603273547,168057400,59.3948185,24.6601304,0.113781735,0.14450769,-3.4535923,-0.0148082385,-0.020691883,0.006032414,0.0013635452,-0.029589431,-0.2326555,-0.039516766,0.033442393,-0.032656487,0.17070457,0.1920186,-0.09074454,-0.08313993,-1.9247757,-2.182619,25.956984,0.10280824,0.24258079,0.25857845,0.11758636,0.09003121,inf,inf,inf,inf,1,1,1,1,2,2,2,2,3,0,1,1,0,0,0
603284400,603283563,168057400,59.3948185,24.6601304,0.11372001,0.14388889,-3.4540875,-0.0148082385,-0.020691883,0.006032414,0.0023020352,-0.02944,-0.23396511,-0.04094377,0.033442393,-0.032656487,0.17070457,0.03198164,-0.2216694,-0.31891382,-1.9248711,-2.182619,25.956984,0.10103154,0.24329588,0.25916815,0.118022054,0.09023524,inf,inf,inf,inf,1,1,1,1,2,2,2,2,3,0,1,1,0,0,0
603294420,603293578,168057400,59.3948185,24.6601304,0.11365238,0.14328668,-3.454661,-0.0148082385,-0.020691883,0.006032414,0.0007197246,-0.027820194,-0.23448703,-0.041659907,0.033442393,-0.032656487,0.17070457,-0.07553826,0.06868512,-0.36152184,-1.9246614,-2.182619,25.956984,0.1,0.24401578,0.25976023,0.11845648,0.090439364,inf,inf,inf,inf,1,1,1,1,2,2,2,2,3,0,1,1,0,0,0
603304478,603303593,168057400,59.3948185,24.6601304,0.113569826,0.14270599,-3.4550781,-0.0148082385,-0.020691883,0.006032414,-0.0005081351,-0.027664522,-0.23359244,-0.040792245,0.033442393,-0.032656487,0.17070457,-0.004969668,-0.15847842,0.173488,-1.9246677,-2.182619,25.956984,0.10333991,0.24474053,0.2596374,0.118899256,0.09053603,inf,inf,inf,inf,1,1,1,1,2,2,2,2,3,0,1,1,0,0,0
