timestamp,timestamp_sample,position_drift_rate_horizontal_m_s,position_drift_rate_vertical_m_s,filtered_horizontal_speed_m_s,checks_passed,check_fail_gps_fix,check_fail_min_sat_count,check_fail_max_pdop,check_fail_max_horz_err,check_fail_max_vert_err,check_fail_max_spd_err,check_fail_max_horz_drift,check_fail_max_vert_drift,check_fail_max_horz_spd_err,check_fail_max_vert_spd_err
613691249,613571655,,,,1,0,0,1,0,0,0,0,0,0,0
613821172,613696423,,,,1,0,0,1,0,0,0,0,0,0,0
613942048,613817769,,,,1,0,0,1,0,0,0,0,0,0,0
614062250,613942643,,,,1,0,0,1,0,0,0,0,0,0,0
614222478,614098109,,,,1,0,0,1,0,0,0,0,0,0,0
614312584,614193213,,,,1,0,0,1,0,0,0,0,0,0,0
614443034,614324419,,,,1,0,0,1,0,0,0,0,0,0,0
614563058,614443749,,,,1,0,0,1,0,0,0,0,0,0,0
614693632,614572639,,,,1,0,0,1,0,0,0,0,0,0,0
614813463,614695203,,,,1,0,0,1,0,0,0,0,0,0,0
614943671,614821043,,,,1,0,0,1,0,0,0,0,0,0,0
615064048,614944655,,,,1,0,0,1,0,0,0,0,0,0,0
615224000,615103161,,,,1,0,0,1,0,0,0,0,0,0,0
615324173,615198801,,,,1,0,0,1,0,0,0,0,0,0,0
