timestamp,timestamp_sample,lat,lon,alt,alt_ellipsoid,delta_alt,eph,epv,terrain_alt,lat_lon_reset_counter,alt_reset_counter,terrain_alt_valid,dead_reckoning
603304503,603303593,59.39481952135797,24.66013292079615,29.412062,45.191772,-0.006032414,0.98586154,1.253191,,2,2,0,0
603315380,603313609,59.3948195228462,24.660132912197607,29.411987,45.19258,-0.006032414,0.9839059,1.2521036,,2,2,0,0
603324281,603323625,59.39481952451797,24.660132903654077,29.412004,45.192596,-0.006032414,0.9840686,1.2522197,,2,2,0,0
603334522,603333641,59.3948195258718,24.6601328954959,29.412115,45.19271,-0.006032414,0.98423284,1.2523365,,2,2,0,0
603344329,603343657,59.39481952698053,24.66013288747275,29.412313,45.19291,-0.006032414,0.9843987,1.2524542,,2,2,0,0
603354277,603353672,59.39481952829193,24.660132879296143,29.412579,45.193172,-0.006032414,0.98456615,1.2525724,,2,2,0,0
603364334,603363694,59.394819529677065,24.66013287123351,29.412935,45.193527,-0.006032414,0.9847352,1.2526915,,2,2,0,0
603374716,603373705,59.39481953068769,24.660132863612034,29.413162,45.193756,-0.006032414,0.9849059,1.2526681,,2,2,0,0
603384744,603383720,59.39481953175038,24.66013285592212,29.413465,45.19406,-0.006032414,0.9850782,1.2527881,,2,2,0,0
603394758,603393736,59.3948195330872,24.66013284810981,29.413837,45.19443,-0.006032414,0.98525214,1.2529088,,2,2,0,0
603404763,603403756,59.394819534152965,24.660132840647577,29.414291,45.194885,-0.006032414,0.98542786,1.2530303,,2,2,0,0
603414686,603413767,59.39481953490672,24.66013283332064,29.414818,45.19541,-0.006032414,0.9856052,1.2531525,,2,2,0,0
603424469,603423783,59.39481953591151,24.660132825910527,29.415401,45.195995,-0.006032414,0.9857842,1.2532754,,2,2,0,0
603434515,603433799,59.39481953697616,24.66013281847909,29.415794,45.19639,-0.006032414,0.9859649,1.2532498,,2,2,0,0
603445311,603443815,59.39481953431418,24.66013280802986,29.415623,45.197273,-0.006032414,0.98399276,1.2521567,,2,2,0,0
603454873,603453831,59.394819531769485,24.66013279773488,29.415525,45.197174,-0.006032414,0.9841563,1.2522732,,2,2,0,0
603464867,603463847,59.39481952950119,24.660132787585983,29.41551,45.19716,-0.006032414,0.9843214,1.2523904,,2,2,0,0
603474782,603473862,59.39481952695441,24.66013277771241,29.415577,45.197227,-0.006032414,0.9844882,1.2525083,,2,2,0,0
603484803,603483878,59.39481952430289,24.66013276794202,29.415716,45.197365,-0.006032414,0.9846565,1.252627,,2,2,0,0
603494807,603493894,59.39481952196839,24.660132758153992,29.415934,45.197582,-0.006032414,0.98482645,1.2527465,,2,2,0,0
603504870,603503910,59.39481951962683,24.660132748520216,29.416065,45.197716,-0.006032414,0.98499805,1.2527229,,2,2,0,0
603514710,603513927,59.394819517109,24.660132739034097,29.41628,45.19793,-0.006032414,0.98517126,1.2528431,,2,2,0,0
603524659,603523941,59.3948195148236,24.660132729646165,29.41656,45.198208,-0.006032414,0.9853462,1.2529641,,2,2,0,0
603534798,603533957,59.39481951260797,24.660132720371674,29.41692,45.19857,-0.006032414,0.98552275,1.253086,,2,2,0,0
603544700,603543973,59.39481951006795,24.66013271135067,29.417347,45.198997,-0.006032414,0.985701,1.2532085,,2,2,0,0
603554971,603553989,59.39481950766128,24.66013270247627,29.417835,45.199486,-0.006032414,0.985881,1.2533319,,2,2,0,0
603565389,603564005,59.39481950895093,24.660132694224387,29.417677,45.200455,-0.006032414,0.9839217,1.2520957,,2,2,0,0
603574911,603574021,59.39481950990647,24.66013268616281,29.417603,45.200382,-0.006032414,0.9840846,1.2522118,,2,2,0,0
603584955,603584046,59.39481951069524,24.6601326781186,29.41761,45.20039,-0.006032414,0.9842491,1.2523286,,2,2,0,0
603594979,603594052,59.394819511665546,24.66013267012651,29.417685,45.200462,-0.006032414,0.9844152,1.2524462,,2,2,0,0
603604866,603604068,59.39481951254036,24.660132662380533,29.417835,45.200615,-0.006032414,0.98458284,1.2525644,,2,2,0,0
603614835,603614085,59.39481951316249,24.66013265472668,29.418045,45.200825,-0.006032414,0.9847521,1.2526835,,2,2,0,0
603624729,603624100,59.39481951401044,24.66013264704361,29.41832,45.2011,-0.006032414,0.984923,1.2528033,,2,2,0,0
603635291,603634116,59.39481951492813,24.66013263937475,29.418468,45.20125,-0.006032414,0.98509556,1.2527795,,2,2,0,0
603645104,603644132,59.39481951549633,24.660132632024126,29.418676,45.201454,-0.006032414,0.9852698,1.2529001,,2,2,0,0
603655267,603654157,59.39481951605186,24.660132624637967,29.418951,45.20173,-0.006032414,0.9854457,1.2530216,,2,2,0,0
603665114,603664163,59.39481951684387,24.66013261716889,29.419294,45.202072,-0.006032414,0.9856232,1.2531438,,2,2,0,0
603675289,603674179,59.39481951728269,24.66013260999199,29.419712,45.20249,-0.006032414,0.9858025,1.2532667,,2,2,0,0
603684957,603684195,59.39481951767239,24.6601326028343,29.420185,45.202965,-0.006032414,0.9859834,1.2533904,,2,2,0,0
603695828,603694212,59.39481951618568,24.66013259562041,29.419916,45.20381,-0.006032414,0.984008,1.2521482,,2,2,0,0
603704902,603704227,59.39481951448624,24.660132588656456,29.41973,45.20362,-0.006032414,0.98417175,1.2522645,,2,2,0,0
603714998,603714244,59.39481951258471,24.660132581834503,29.41963,45.20352,-0.006032414,0.9843371,1.2523817,,2,2,0,0
603725009,603724259,59.39481951094759,24.660132574965434,29.419607,45.2035,-0.006032414,0.984504,1.2524996,,2,2,0,0
603735481,603734274,59.39481950938001,24.660132568304963,29.419662,45.203556,-0.006032414,0.9846725,1.2526182,,2,2,0,0
603745234,603744290,59.39481950752821,24.66013256164476,29.419798,45.20369,-0.006032414,0.9848426,1.2527376,,2,2,0,0
603755158,603754306,59.39481950588766,24.66013255496007,29.419998,45.20389,-0.006032414,0.9850144,1.2528578,,2,2,0,0
603765214,603764322,59.39481950447454,24.660132548343167,29.420052,45.203945,-0.006032414,0.9851878,1.2528337,,2,2,0,0
603775370,603774341,59.39481950266963,24.66013254196118,29.420177,45.20407,-0.006032414,0.9853629,1.2529547,,2,2,0,0
603784991,603784353,59.39481950093059,24.660132535526287,29.420374,45.20427,-0.006032414,0.9855396,1.2530766,,2,2,0,0
603795198,603794370,59.39481949945649,24.66013252912154,29.420637,45.20453,-0.006032414,0.9857181,1.2531991,,2,2,0,0
603805235,603804385,59.39481949774726,24.660132522899197,29.420975,45.20487,-0.006032414,0.9858982,1.2533224,,2,2,0,0
603815729,603814401,59.394819496516384,24.660132510240384,29.42088,45.20623,-0.006032414,0.9839392,1.252224,,2,2,0,0
603825395,603824417,59.39481949563005,24.66013249767685,29.420681,45.20603,-0.006032414,0.98410225,1.2522024,,2,2,0,0
603835606,603834433,59.39481949463362,24.66013248538694,29.420557,45.20591,-0.006032414,0.98426694,1.2523192,,2,2,0,0
603845410,603844449,59.39481949332528,24.66013247332892,29.420517,45.20587,-0.006032414,0.9844332,1.2524368,,2,2,0,0
603855520,603854464,59.39481949231607,24.660132461375134,29.420542,45.205894,-0.006032414,0.984601,1.252555,,2,2,0,0
603865510,603864491,59.39481949133726,24.660132449624957,29.420639,45.205994,-0.006032414,0.9847705,1.252674,,2,2,0,0
603875335,603874496,59.3948194900359,24.660132438136408,29.42081,45.20616,-0.006032414,0.98494154,1.2527938,,2,2,0,0
603885249,603884512,59.39481948891109,24.660132426757094,29.42083,45.206184,-0.006032414,0.9851143,1.2527701,,2,2,0,0
603895179,603894528,59.3948194880029,24.66013241550189,29.420927,45.20628,-0.006032414,0.9852887,1.2528907,,2,2,0,0
603905232,603904544,59.394819486823096,24.66013240444134,29.421112,45.206467,-0.006032414,0.98546475,1.2530121,,2,2,0,0
603915217,603914560,59.39481948557305,24.6601323934866,29.421364,45.20672,-0.006032414,0.9856425,1.2531341,,2,2,0,0
603925456,603924575,59.39481948457152,24.660132382756125,29.421686,45.20704,-0.006032414,0.98582196,1.253257,,2,2,0,0
603935654,603934591,59.39481948347781,24.66013237210632,29.422092,45.207443,-0.006032414,0.9860031,1.2533808,,2,2,0,0
603946031,603944607,59.394819482829135,24.66013236298713,29.422081,45.209,-0.006032414,0.9840276,1.2522769,,2,2,0,0
603955495,603954623,59.394819482424296,24.660132353974944,29.421947,45.208862,-0.006032414,0.98419154,1.2522551,,2,2,0,0
603965349,603964639,59.39481948210717,24.660132344963017,29.421913,45.20883,-0.006032414,0.98435706,1.2523723,,2,2,0,0
603975391,603974655,59.39481948139899,24.66013233625695,29.421967,45.208885,-0.006032414,0.98452413,1.25249,,2,2,0,0
603985369,603984670,59.394819480767005,24.660132327803307,29.422085,45.209,-0.006032414,0.9846929,1.2526088,,2,2,0,0
603995294,603994687,59.39481948042916,24.66013231925583,29.422287,45.209206,-0.006032414,0.98486316,1.2527281,,2,2,0,0
604005370,604004702,59.39481947978504,24.660132310871543,29.422571,45.209488,-0.006032414,0.9850352,1.2528481,,2,2,0,0
604015748,604014718,59.394819479000354,24.660132302765483,29.422716,45.209633,-0.006032414,0.9852088,1.2528242,,2,2,0,0
604025565,604024734,59.39481947864356,24.66013229438317,29.422943,45.20986,-0.006032414,0.9853841,1.2529452,,2,2,0,0
604035872,604034750,59.39481947819422,24.660132286196564,29.423248,45.210167,-0.006032414,0.9855611,1.2530669,,2,2,0,0
604045594,604044766,59.394819477302526,24.660132278403864,29.42362,45.210537,-0.006032414,0.98573977,1.2531894,,2,2,0,0
