timestamp,timestamp_sample,device_id,bias,bias_var,innov,innov_var,innov_test_ratio
589729969,589612680,0,-8.990183,0.034304544,-0.02970314,0.6316097,0.00015520776
589860139,589739276,0,-8.991579,0.034396116,-0.0241642,0.6318149,0.000102686296
589980437,589862236,0,-8.994222,0.034326825,-0.045826912,0.63165236,0.00036942013
590110701,589987648,0,-8.99694,0.034416,-0.04701805,0.63186854,0.0003887407
590280886,590156164,0,-9.003003,0.035098284,-0.10298443,0.63344276,0.0018603439
590361095,590236306,0,-9.007205,0.03434941,-0.07282162,0.6317935,0.00093261624
590481461,590361660,0,-9.012405,0.034285527,-0.0902853,0.6316582,0.0014338689
590611349,590486466,0,-9.018023,0.03437959,-0.09728527,0.63190293,0.0016641839
590731592,590613326,0,-9.024211,0.034312602,-0.10736847,0.63177174,0.0020274532
590861945,590737762,0,-9.032971,0.034403898,-0.15163612,0.6320224,0.004042317
590982225,590862664,0,-9.0415945,0.034334473,-0.14954567,0.63189393,0.0039324295
591112809,590992662,0,-9.053086,0.03442366,-0.19883728,0.6321492,0.0069491793
591272593,591155764,0,-9.065856,0.034955822,-0.21785736,0.63350976,0.008324319
591362758,591238188,0,-9.07912,0.034374345,-0.22985554,0.6321627,0.009286212
591482936,591357874,0,-9.093227,0.034309134,-0.24495697,0.63213676,0.010546929
591613730,591488242,0,-9.107629,0.034402106,-0.24945545,0.63240683,0.0109331915
591733558,591608786,0,-9.123362,0.034334183,-0.27303982,0.63228786,0.013100703
591863514,591740260,0,-9.139798,0.03442473,-0.28458405,0.6325595,0.014225817
591983963,591859296,0,-9.157912,0.034354635,-0.31423473,0.6324241,0.01734832
592113931,591989306,0,-9.177557,0.034443144,-0.33999443,0.6326558,0.020301757
592264304,592143672,0,-9.199059,0.034823924,-0.36839962,0.63363695,0.023798816
592364342,592239734,0,-9.218406,0.034409117,-0.33520412,0.6326821,0.019732889
592484505,592359768,0,-9.236733,0.034341324,-0.318161,0.63257784,0.017780231
592615294,592490966,0,-9.25429,0.034432117,-0.30405235,0.6328804,0.016230525
592735070,592614660,0,-9.269956,0.034362372,-0.27187538,0.632788,0.012978934
592855204,592737880,0,-9.285745,0.03430071,-0.27453613,0.6328039,0.013233885
592975588,592854670,0,-9.299794,0.034245912,-0.24466896,0.632736,0.010512177
593115620,592991104,0,-9.31415,0.03449936,-0.24835777,0.63345104,0.01081932
593275585,593151552,0,-9.328445,0.03502704,-0.24389458,0.6348042,0.010411708
593366004,593241948,0,-9.340299,0.034441713,-0.20544338,0.6334837,0.007402976
593476543,593355752,0,-9.349109,0.034221623,-0.15361118,0.6329634,0.0041421377
593606865,593489764,0,-9.357741,0.034327447,-0.15009499,0.6332522,0.0039528757
593736880,593613646,0,-9.367028,0.034421936,-0.16106987,0.63350976,0.004550224
593856841,593736346,0,-9.375754,0.034355227,-0.1516056,0.63335025,0.004032219
593977685,593856654,0,-9.382583,0.03429568,-0.118821144,0.6331951,0.0024774645
594107493,593987672,0,-9.390844,0.034393523,-0.14338875,0.6334271,0.0036065422
594267749,594150726,0,-9.399555,0.034933493,-0.14903545,0.6347899,0.0038878247
594358024,594238940,0,-9.406963,0.03435842,-0.1286869,0.633334,0.0029053162
594478221,594358700,0,-9.413991,0.03429863,-0.12228584,0.6332434,0.0026238512
594608064,594488650,0,-9.422037,0.034396183,-0.13963985,0.6334451,0.0034203243
594738351,594617650,0,-9.42926,0.03448307,-0.12505627,0.633623,0.002742442
594858576,594739714,0,-9.437283,0.03440945,-0.13916588,0.63340014,0.0033973858
594979358,594859156,0,-9.445837,0.03434361,-0.14864254,0.63319147,0.003877115
595109083,594989730,0,-9.454338,0.0344357,-0.14734364,0.63337284,0.00380856
595269233,595144462,0,-9.4645195,0.034969956,-0.17394733,0.6345779,0.0052979537
595359274,595239714,0,-9.475441,0.03439026,-0.1894989,0.6332147,0.006301151
595480033,595360004,0,-9.485411,0.03432599,-0.17327595,0.63300955,0.0052701603
595609718,595489724,0,-9.496658,0.034419518,-0.19497204,0.6331958,0.0066705877
595739957,595614948,0,-9.509604,0.034502804,-0.22391129,0.63336575,0.008795386
595860135,595740652,0,-9.52353,0.034425974,-0.24133396,0.6331443,0.01022096
595980492,595858662,0,-9.536409,0.034357335,-0.22360611,0.63294244,0.008777293
596111073,595990976,0,-9.551467,0.034447055,-0.26077843,0.6331515,0.011934197
596281127,596157654,0,-9.569846,0.035130538,-0.31264496,0.63492596,0.017105559
596371282,596247522,0,-9.587233,0.034533165,-0.30049324,0.633485,0.015837643
596501207,596376292,0,-9.604525,0.034604527,-0.2983322,0.6337459,0.01560424
596621315,596496292,0,-9.623298,0.03451791,-0.32474327,0.6337448,0.018489426
596741610,596624650,0,-9.641444,0.034441162,-0.3146305,0.63370454,0.017356906
596861921,596740907,0,-9.658756,0.03437333,-0.30080128,0.63372713,0.015864067
596991906,596872779,0,-9.675449,0.034464788,-0.28948784,0.6342411,0.014681274
597112611,596991679,0,-9.691969,0.034396198,-0.28712082,0.63431835,0.014440412
597282460,597157411,0,-9.711368,0.03509111,-0.33126736,0.63653034,0.019155595
597352648,597235797,0,-9.726145,0.034201335,-0.25837994,0.6343018,0.011694432
597492369,597368169,0,-9.741778,0.03446572,-0.27156162,0.63525915,0.012898623
597613309,597493719,0,-9.756566,0.034400027,-0.25738811,0.6352386,0.011587709
597743043,597619763,0,-9.773346,0.034493044,-0.29142284,0.63565,0.014845219
597853429,597732789,0,-9.790026,0.034274373,-0.2914505,0.63524216,0.01485757
597993418,597869035,0,-9.807603,0.034532644,-0.3050499,0.6359547,0.016258223
598114248,597995615,0,-9.824174,0.03446155,-0.28821468,0.63593346,0.014513696
598283953,598160699,0,-9.845998,0.03515342,-0.3728304,0.6378902,0.024212195
598353950,598230483,0,-9.863252,0.034260433,-0.3017378,0.63550276,0.015918402
598484265,598360651,0,-9.880264,0.03437001,-0.2966776,0.63582003,0.015381291
598604652,598484823,0,-9.899642,0.034316693,-0.33838654,0.6356757,0.02001465
598734554,598613653,0,-9.916461,0.034420244,-0.29291058,0.6359505,0.01499009
598845077,598727711,0,-9.933404,0.0342102,-0.29669094,0.6353452,0.015394171
598985220,598860661,0,-9.950016,0.03447616,-0.28885555,0.6360578,0.014575463
599115894,598994279,0,-9.966018,0.034562428,-0.27760315,0.63627267,0.013457458
599285493,599165669,0,-9.985373,0.03524335,-0.32989788,0.6381608,0.018949006
599355741,599236869,0,-9.99884,0.034340445,-0.23500252,0.6356216,0.009653924
599495887,599374973,0,-10.011726,0.034591928,-0.22332764,0.6362191,0.008710353
599616612,599497701,0,-10.024142,0.03451391,-0.21557999,0.6359151,0.008120359
599746295,599621475,0,-10.034719,0.03459499,-0.18323803,0.6360227,0.00586565
599856257,599734691,0,-10.045388,0.034365118,-0.18594933,0.63539994,0.0060464367
599986580,599869713,0,-10.055548,0.03446164,-0.17656422,0.63550824,0.005450567
600106911,599989713,0,-10.067343,0.034396205,-0.20530319,0.6351878,0.007373043
600277060,600153667,0,-10.0814295,0.035091717,-0.24063301,0.6367365,0.010104345
