timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count
598077662,598076726,527625,0.010833333,0.12416667,-0.45391667,nan,0
598097713,598096770,527625,0.0101666665,0.12291667,-0.45391667,nan,0
598137672,598136726,527625,0.012916666,0.123333335,-0.44975,nan,0
598157664,598156726,527625,0.010583334,0.118083335,-0.44933334,nan,0
598177677,598176728,527625,0.0084999995,0.118083335,-0.45475,nan,0
598197662,598196722,527625,0.0084999995,0.117249995,-0.4485,nan,0
598237707,598236727,527625,0.016833333,0.117249995,-0.4535,nan,0
598257668,598256725,527625,0.020416666,0.11683333,-0.46058333,nan,0
598277681,598276727,527625,0.026666667,0.12166666,-0.45766667,nan,0
598337685,598336724,527625,0.041249998,0.117249995,-0.461,nan,0
598437860,598436723,527625,0.106249996,0.115,-0.46016666,nan,0
598537662,598536726,527625,0.18058333,0.11416666,-0.45475,nan,0
598754231,598753294,527625,0.77225,-0.10183333,-0.49583334,nan,0
598774258,598773321,527625,0.40708333,0.11683333,-0.35433334,nan,0
598794325,598793388,527625,0.41933334,0.1185,-0.34641665,nan,0
598814782,598813503,527625,0.42333332,0.12208333,-0.33891666,nan,0
598834348,598833404,527625,0.4285,0.12016667,-0.34391665,nan,0
598874413,598873475,527625,0.43308333,0.11541667,-0.31833333,nan,0
598894440,598893503,527625,0.44141665,0.1185,-0.32266667,nan,0
598914223,598913281,527625,0.44058332,0.11666667,-0.31583333,nan,0
598934258,598933279,527625,0.44099998,0.118083335,-0.31875,nan,0
598974216,598973279,527625,0.43833333,0.1185,-0.315,nan,0
598994233,598993293,527625,0.44141665,0.114583336,-0.31375,nan,0
599014313,599013366,527625,0.44016665,0.1185,-0.31541666,nan,0
599034217,599033279,527625,0.43308333,0.11683333,-0.32141668,nan,0
599074226,599073283,527625,0.43791667,0.10891666,-0.33558333,nan,0
599094225,599093281,527625,0.43516666,0.111,-0.33391666,nan,0
599114233,599113283,527625,0.43708333,0.108333334,-0.33475,nan,0
599134219,599133282,527625,0.43625,0.105,-0.33641666,nan,0
599174220,599173280,527625,0.43791667,0.10225,-0.32475,nan,0
599194219,599193282,527625,0.43433332,0.105,-0.32391667,nan,0
599214230,599213283,527625,0.43933332,0.108333334,-0.32558334,nan,0
599234245,599233281,527625,0.43933332,0.1075,-0.32516667,nan,0
599274251,599273281,527625,0.44058332,0.113749996,-0.32475,nan,0
599294219,599293283,527625,0.44291666,0.11541667,-0.32641667,nan,0
599314282,599313323,527625,0.44183332,0.10875,-0.32475,nan,0
599334217,599333280,527625,0.44641668,0.11141667,-0.32183334,nan,0
599374306,599373282,527625,0.44541666,0.111833334,-0.31833333,nan,0
599394310,599393284,527625,0.44458333,0.10225,-0.3125,nan,0
599414333,599413284,527625,0.44458333,0.10875,-0.31625,nan,0
599434380,599433287,527625,0.44975,0.10666667,-0.3175,nan,0
599474474,599473282,527625,0.4375,0.108333334,-0.32808334,nan,0
599494226,599493286,527625,0.43558332,0.099583335,-0.3385,nan,0
599514225,599513288,527625,0.4285,0.1,-0.34641665,nan,0
599534221,599533280,527625,0.41041666,0.0975,-0.35308334,nan,0
599574253,599573313,527625,0.37125,0.094333336,-0.38375,nan,0
599594273,599593337,527625,0.33625,0.09475,-0.40166667,nan,0
599614335,599613391,527625,0.30433333,0.09391666,-0.41875,nan,0
599634402,599633467,527625,0.27208334,0.09166667,-0.436,nan,0
599674404,599673468,527625,0.20625,0.095583335,-0.46558332,nan,0
599694427,599693492,527625,0.17558333,0.099583335,-0.47224998,nan,0
599774215,599773278,527625,0.09833333,0.1035,-0.47308332,nan,0
599874242,599873280,527625,0.03225,0.10891666,-0.46266666,nan,0
599974219,599973279,527625,0.02125,0.11266667,-0.46558332,nan,0
600169851,600168911,527625,0.45791665,-0.11141667,-0.61,nan,0
600189860,600188918,527625,0.08891667,0.11266667,-0.46975,nan,0
600209942,600208996,527625,0.094333336,0.117249995,-0.47141665,nan,0
600229902,600228956,527625,0.1,0.11291666,-0.4635,nan,0
600249857,600248918,527625,0.1035,0.11266667,-0.461,nan,0
600289849,600288913,527625,0.10391667,0.10875,-0.46016666,nan,0
600309859,600308919,527625,0.10433333,0.115833335,-0.45766667,nan,0
600329880,600328919,527625,0.10225,0.117249995,-0.45933333,nan,0
600349868,600348918,527625,0.10183333,0.115833335,-0.45391667,nan,0
600389855,600388920,527625,0.10266667,0.119333334,-0.45975,nan,0
600409869,600408926,527625,0.1035,0.124749996,-0.45641667,nan,0
600429853,600428915,527625,0.100833334,0.12916666,-0.45766667,nan,0
600449861,600448912,527625,0.1085,0.126,-0.46475,nan,0
600489864,600488916,527625,0.114583336,0.12958333,-0.47224998,nan,0
600509879,600508918,527625,0.12433333,0.11891667,-0.4755833,nan,0
600529852,600528917,527625,0.12975,0.121249996,-0.47224998,nan,0
600549861,600548912,527625,0.14041667,0.121249996,-0.47433332,nan,0
600589894,600588912,527625,0.1535,0.11541667,-0.46766666,nan,0
600609944,600608928,527625,0.16016667,0.11891667,-0.47141665,nan,0
600629946,600628967,527625,0.16058333,0.11141667,-0.47308332,nan,0
600650065,600648915,527625,0.17166667,0.10891666,-0.47224998,nan,0
600690130,600688917,527625,0.17208333,0.106249996,-0.46391666,nan,0
600710044,600708912,527625,0.17833333,0.10041667,-0.46058333,nan,0
600729859,600728915,527625,0.18625,0.10541666,-0.461,nan,0
600749854,600748918,527625,0.19416666,0.10183333,-0.45933333,nan,0
600789966,600789019,527625,0.20391667,0.10141666,-0.45683333,nan,0
600809891,600808956,527625,0.21458334,0.10391667,-0.45308334,nan,0
600829957,600829017,527625,0.21416667,0.108333334,-0.45391667,nan,0
600850285,600849078,527625,0.21333334,0.10791667,-0.4485,nan,0
600890098,600889157,527625,0.21249999,0.10541666,-0.451,nan,0
600910060,600909117,527625,0.21725,0.108333334,-0.44391665,nan,0
600930076,600929139,527625,0.22308333,0.10141666,-0.44641668,nan,0
600949850,600948915,527625,0.22558333,0.099583335,-0.44474998,nan,0
600989861,600988918,527625,0.23625,0.100833334,-0.44641668,nan,0
601029952,601028994,527625,0.24599999,0.09475,-0.44058332,nan,0
601089853,601088915,527625,0.2575,0.10041667,-0.43725,nan,0
601189857,601188918,527625,0.2835,0.09833333,-0.4385,nan,0
601289898,601288914,527625,0.29641667,0.10266667,-0.43308333,nan,0
601506028,601505091,527625,0.29558334,0.10875,-0.42766666,nan,0
601526037,601525090,527625,0.29208332,0.107083336,-0.42725,nan,0
601546028,601545092,527625,0.29333332,0.10933333,-0.42725,nan,0
601566094,601565147,527625,0.29808334,0.11333333,-0.42083332,nan,0
601586112,601585176,527625,0.29999998,0.110583335,-0.42641667,nan,0
601626128,601625191,527625,0.30516666,0.108333334,-0.42933333,nan,0
601646158,601645220,527625,0.30041668,0.11141667,-0.42808333,nan,0
601666209,601665267,527625,0.29808334,0.10933333,-0.426,nan,0
601686208,601685273,527625,0.29458332,0.11266667,-0.43225,nan,0
601726028,601725090,527625,0.29725,0.11225,-0.43558332,nan,0
601746037,601745092,527625,0.29208332,0.10791667,-0.43266666,nan,0
601766029,601765090,527625,0.28791666,0.10475,-0.43433332,nan,0
601786059,601785121,527625,0.28791666,0.10875,-0.43516666,nan,0
601826071,601825094,527625,0.28583333,0.10391667,-0.43391666,nan,0
601846034,601845092,527625,0.28391665,0.103083335,-0.42975,nan,0
601866028,601865091,527625,0.28266665,0.100833334,-0.42333332,nan,0
601886099,601885092,527625,0.28308332,0.10225,-0.426,nan,0
601926025,601925089,527625,0.2835,0.10666667,-0.43225,nan,0
601946043,601945103,527625,0.28308332,0.10875,-0.43475,nan,0
601966028,601965092,527625,0.28583333,0.10125,-0.44016665,nan,0
601986032,601985096,527625,0.28141665,0.106249996,-0.44266665,nan,0
602026027,602025092,527625,0.28583333,0.10666667,-0.44474998,nan,0
602046032,602045091,527625,0.28458333,0.10225,-0.43933332,nan,0
602066031,602065093,527625,0.27791667,0.10183333,-0.43016666,nan,0
602086034,602085090,527625,0.2775,0.11266667,-0.43141666,nan,0
602126026,602125090,527625,0.27725,0.10875,-0.43516666,nan,0
602146030,602145092,527625,0.27958333,0.11016667,-0.43975,nan,0
602166084,602165095,527625,0.27291667,0.10791667,-0.43475,nan,0
602186109,602185091,527625,0.2735,0.107083336,-0.4335,nan,0
602226243,602225130,527625,0.26333332,0.11975,-0.42725,nan,0
602246192,602245092,527625,0.26624998,0.115833335,-0.42891666,nan,0
602266194,602265094,527625,0.25916666,0.11225,-0.43266666,nan,0
602286209,602285092,527625,0.265,0.11975,-0.43225,nan,0
602326299,602325112,527625,0.26458332,0.1225,-0.436,nan,0
602346031,602345092,527625,0.26266667,0.12058333,-0.43391666,nan,0
602366028,602365091,527625,0.25875,0.12208333,-0.43475,nan,0
602386054,602385119,527625,0.25666666,0.12208333,-0.43141666,nan,0
602426165,602425204,527625,0.26291665,0.12558334,-0.44141665,nan,0
602446167,602445224,527625,0.25583333,0.123333335,-0.43933332,nan,0
