timestamp,accel_device_id,gyro_device_id,accel_clipping[0],accel_clipping[1],accel_clipping[2],gyro_clipping[0],gyro_clipping[1],gyro_clipping[2],accel_error_count,gyro_error_count,accel_rate_hz,gyro_rate_hz,accel_raw_rate_hz,gyro_raw_rate_hz,accel_vibration_metric,gyro_vibration_metric,delta_angle_coning_metric,mean_accel[0],mean_accel[1],mean_accel[2],mean_gyro[0],mean_gyro[1],mean_gyro[2],var_accel[0],var_accel[1],var_accel[2],var_gyro[0],var_gyro[1],var_gyro[2],temperature_accel,temperature_gyro
590895090,2490386,2490386,0,0,0,0,0,0,0,0,809.3828,809.3828,8093.8286,8093.8286,5.525545,0.21977559,3.9670041e-07,0.5404976,0.7219679,-9.301226,0.2527444,0.13953273,-0.023417301,193.90385,76.93985,1199.8523,0.50564355,0.3211292,0.022091564,44.73976,44.73976
590998866,2490386,2490386,0,0,0,0,0,0,0,0,809.3832,809.3832,8093.8315,8093.8315,5.624823,0.22021368,2.0713571e-07,0.40340066,0.6998628,-10.573661,-0.07928645,0.072448716,-0.008393009,165.02214,113.07553,1701.3817,0.5782557,0.3260702,0.017882895,44.69323,44.69323
591102639,2490386,2490386,0,0,0,0,0,0,0,0,809.3836,809.3836,8093.8364,8093.8364,5.608353,0.22603424,4.2913862e-07,0.47224253,0.94714266,-9.878777,0.123373576,0.099807434,-0.002764136,210.56015,86.317406,775.2438,0.33308068,0.73188704,0.026548658,44.599285,44.599285
591206581,2490386,2490386,0,0,0,0,0,0,0,0,809.38385,809.38385,8093.839,8093.839,5.59562,0.23557828,5.1921893e-07,0.21230225,0.9606458,-10.935404,0.20266704,-0.14322646,-0.048486397,353.95023,91.09344,1182.1505,0.45593607,0.423316,0.021694323,44.518204,44.518204
591310470,2490386,2490386,0,0,0,0,0,0,0,0,809.38446,809.38446,8093.844,8093.844,6.047586,0.23213017,4.5491916e-07,0.1627346,0.9159558,-10.513904,0.027545713,-0.11428357,-0.025274776,349.45383,126.22355,2204.458,0.69586396,0.7162019,0.030990664,44.449265,44.449265
591414245,2490386,2490386,0,0,0,0,0,0,0,0,809.38477,809.38477,8093.8477,8093.8477,6.3096347,0.23116904,3.4363063e-07,0.40129334,1.1973082,-9.641785,0.13853408,-0.1100343,-0.0042200717,273.15253,174.83838,1450.6062,1.056868,0.26708472,0.027668426,44.34035,44.34035
591517919,2490386,2490386,0,0,0,0,0,0,0,0,809.38525,809.38525,8093.8525,8093.8525,6.1231976,0.23335317,4.4033953e-07,-0.013744846,0.96234924,-10.24583,0.154606,-0.08976835,-0.00072596956,450.39774,104.161,1104.5471,0.55076694,1.3208247,0.026530584,44.207867,44.207867
591619007,2490386,2490386,0,0,0,0,0,0,0,0,809.3856,809.3856,8093.8564,8093.8564,5.7849593,0.22688743,1.5795031e-06,0.6632521,1.5633479,-10.175714,0.68853754,0.0075585856,0.046215817,201.51752,136.79988,330.1234,1.1172678,0.888461,0.03738354,44.109,44.109
591720352,2490386,2490386,0,0,0,0,0,0,0,0,809.38586,809.38586,8093.8584,8093.8584,5.1346946,0.21051708,5.2592213e-06,0.3441347,1.2194711,-12.109217,2.633139,0.037854783,0.043202702,190.10373,63.592316,572.0525,0.67109877,0.5813104,0.019582542,43.98997,43.98997
591824080,2490386,2490386,0,0,0,0,0,0,0,0,809.38654,809.38654,8093.865,8093.865,6.153072,0.21629246,5.1863412e-06,0.3372302,1.265714,-11.641472,1.9833575,-0.0021882148,0.033838272,262.6533,111.969284,1341.0204,0.91397643,0.9913736,0.03155976,44.01757,44.01757
591927878,2490386,2490386,0,0,0,0,0,0,0,0,809.38696,809.38696,8093.8696,8093.8696,7.9310846,0.26185623,1.2263976e-06,0.07525195,1.0466335,-10.383732,0.64342165,-0.063901514,0.040710837,245.78644,148.66649,2325.7026,1.5505012,0.5639922,0.047338337,44.08493,44.08493
592031617,2490386,2490386,0,0,0,0,0,0,0,0,809.3874,809.3874,8093.874,8093.874,8.500419,0.27669716,5.4951266e-07,0.7683075,0.54485816,-12.011783,0.19308,-0.017996777,0.013598728,574.53265,179.84154,2484.185,1.094427,1.2051566,0.05321301,44.12009,44.12009
592135450,2490386,2490386,0,0,0,0,0,0,0,0,809.3878,809.3878,8093.878,8093.878,8.726529,0.2650425,5.7622503e-07,0.21548843,1.0748211,-10.89827,-0.0897549,0.0066126497,0.011672018,320.95917,223.58084,2598.788,1.2896209,1.8305653,0.03259512,44.111897,44.111897
592243674,2490386,2490386,0,0,0,0,0,0,0,0,809.3882,809.3882,8093.882,8093.882,7.9903455,0.257774,6.135573e-07,0.19331437,0.32500285,-12.940443,0.010493138,0.19294797,0.03792603,109.41274,312.66058,1881.5597,1.2544835,0.47153118,0.014608607,44.10757,44.10757
592344459,2490386,2490386,0,0,0,0,0,0,0,0,809.3887,809.3887,8093.886,8093.886,7.8241515,0.23378906,2.79327e-07,0.6426578,0.40730405,-11.239506,0.105126485,-0.016163643,-0.016844278,114.66642,119.65761,1219.6355,0.50705343,0.62409014,0.021989042,44.075718,44.075718
592446706,2490386,2490386,0,0,0,0,0,0,0,0,809.3891,809.3891,8093.8906,8093.8906,7.007868,0.23609902,3.0302763e-07,0.42613542,0.31295186,-12.040223,-0.13959257,0.0011228082,0.018433243,128.42429,111.8894,676.6357,0.7187031,0.43348438,0.022390438,44.07896,44.07896
592550542,2490386,2490386,0,0,0,0,0,0,0,0,809.38947,809.38947,8093.8945,8093.8945,6.168005,0.23954342,4.2472848e-07,0.2390088,0.4897712,-12.006344,-0.2211679,0.09696513,0.025025783,123.17523,79.168015,559.67456,0.3726498,0.5898779,0.009878005,44.093987,44.093987
592654823,2490386,2490386,0,0,0,0,0,0,0,0,809.3899,809.3899,8093.8984,8093.8984,6.057195,0.24144866,1.18770046e-07,0.47975513,0.021442939,-11.754122,-0.009393424,0.04778755,0.022438344,19.582308,57.757214,102.23791,0.31062862,0.15674894,0.008180777,44.059273,44.059273
592757999,2490386,2490386,0,0,0,0,0,0,0,0,809.39026,809.39026,8093.903,8093.903,5.897352,0.23686269,8.733921e-08,0.42397475,-0.102703534,-10.957445,-0.05794482,0.029637652,0.039244115,20.065725,20.7577,335.15427,0.123218805,0.07943721,0.0073134038,44.113617,44.113617
