timestamp,timestamp_sample,position_drift_rate_horizontal_m_s,position_drift_rate_vertical_m_s,filtered_horizontal_speed_m_s,checks_passed,check_fail_gps_fix,check_fail_min_sat_count,check_fail_max_pdop,check_fail_max_horz_err,check_fail_max_vert_err,check_fail_max_spd_err,check_fail_max_horz_drift,check_fail_max_vert_drift,check_fail_max_horz_spd_err,check_fail_max_vert_spd_err
607369473,607250776,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
607489293,607368724,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
607619302,607493400,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
607735054,607614118,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
607863651,607741726,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
607991935,607871556,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
608120513,607997226,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
608300291,608178732,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
608377312,608259770,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
608505639,608380730,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
608624658,608500118,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
608753055,608630270,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
608881475,608755810,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
609001810,608879846,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
609118686,608998718,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
609296151,609171510,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
609375659,609252004,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
609493916,609376640,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
609613901,609490738,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
609742666,609621740,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
609869243,609749030,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
609987870,609870776,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
610107981,609987756,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
610284200,610167178,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
610373713,610248038,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
610493882,610371732,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
610600490,610480532,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
610729182,610611892,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
610858587,610738522,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
610976141,610858980,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
611104958,610979924,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
611274340,611148748,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
611361586,611244932,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
611500062,611374518,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
611609028,611489224,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
611746448,611623718,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
611875864,611749162,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
611995536,611873730,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
612112365,611987848,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
612290313,612170338,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
612369627,612250228,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
612497875,612372268,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
612607200,612488738,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
612746383,612621444,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
612873157,612751258,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
612992414,612871390,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
613110696,612991332,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
613288215,613169780,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
613368361,613246770,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
613497699,613372040,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
613614864,613491746,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
613742783,613623720,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
613861837,613736742,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
613989718,613864860,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
614109177,613984568,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
614268366,614147730,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
614365746,614241724,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
614493787,614373664,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
614622749,614500118,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
614740792,614620732,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
614870869,614749774,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
614989528,614868724,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
615116486,614999888,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
615285292,615166748,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
615363846,615238956,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
615481919,615365052,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
615612740,615486708,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
615740785,615615586,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
615857442,615738748,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
615986011,615866960,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
616115094,615997474,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
616292603,616167624,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
616373024,616247016,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
616489877,616366994,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
616618816,616496950,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
616747598,616622564,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
616865381,616747432,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
616983982,616862720,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
617123889,616999238,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
617290429,617173972,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
617369683,617249770,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
617488087,617364270,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
