timestamp,timestamp_sample,position_drift_rate_horizontal_m_s,position_drift_rate_vertical_m_s,filtered_horizontal_speed_m_s,checks_passed,check_fail_gps_fix,check_fail_min_sat_count,check_fail_max_pdop,check_fail_max_horz_err,check_fail_max_vert_err,check_fail_max_spd_err,check_fail_max_horz_drift,check_fail_max_vert_drift,check_fail_max_horz_spd_err,check_fail_max_vert_spd_err
573991676,573870739,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
574112305,573992143,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
574272005,574152387,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
574352261,574231667,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
574492063,574370647,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
574613024,574488961,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
574732569,574615713,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
574853175,574729401,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
575023061,574900033,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
575133655,575016789,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
575263597,575142983,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
575354538,575233687,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
575484372,575366875,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
575615204,575490841,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
575745193,575620441,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
575854655,575730539,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
575995270,575870311,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
576115808,575991417,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
576285835,576161249,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
576355586,576236891,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
576496665,576371593,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
576616739,576492025,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
576736698,576619705,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
576856545,576737143,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
576997163,576871711,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
577117729,576998695,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
577277899,577158119,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
577357931,577241043,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
577488151,577367697,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
577618319,577493431,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
577738582,577617795,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
577869024,577744557,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
577998999,577873687,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
578109814,577991783,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
578269534,578150041,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
578370111,578246649,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
578490004,578369051,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
578630461,578505865,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
578740422,578615497,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
578870746,578749703,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
578991287,578869921,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
579131175,579010633,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
579281396,579156493,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
579371489,579247687,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
579491935,579375141,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
579612114,579495143,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
579742265,579618111,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
579872535,579747953,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
579992711,579875651,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
580123016,580000533,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
580273138,580148685,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
580363463,580246653,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
580493523,580368899,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
580614274,580494655,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
580734116,580610741,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
580864403,580744649,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
580994459,580869745,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
581115115,580989921,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
581265197,581145535,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
581365232,581244601,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
581495557,581371633,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
581616045,581491335,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
581735737,581611137,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
581866093,581741067,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
581986292,581867171,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
582116901,581999837,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
582266857,582146793,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
582366989,582247327,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
582497179,582372249,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
582617723,582496673,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
582737802,582614661,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
582868037,582747813,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
582998282,582873855,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
583118624,582997674,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
583288755,583165700,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
583368756,583248718,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
583488957,583369742,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
583619125,583493830,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
583739596,583619789,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
583869589,583745164,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
583989823,583868858,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
584110105,583993004,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
584270426,584153602,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
584370460,584246028,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
584490812,584373734,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
584611379,584491676,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
584741490,584620666,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
584861576,584744658,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
584991695,584871088,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
585112444,584991006,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
585272162,585148556,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
585362306,585237600,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
585492503,585368734,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
585613100,585489780,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
585743030,585618418,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
585873259,585747812,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
585993377,585869808,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
586114252,585989124,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
586284328,586165278,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
586364112,586244694,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
586494333,586371764,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
586604651,586481668,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
586744998,586620908,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
586864987,586745440,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
586995127,586871680,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
587105460,586984648,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
587275912,587152664,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
587365795,587241072,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
587486074,587366882,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
587606395,587481538,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
587736435,587612142,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
587856873,587739720,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
587996963,587872362,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
588107318,587982264,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
588267483,588150648,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
588357570,588236822,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
588487736,588363240,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
588598167,588480828,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
588738251,588613370,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
588858374,588738730,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
588988650,588864850,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
589098981,588981658,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
589269096,589143796,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
589359323,589235874,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
589479733,589362686,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
589610355,589486196,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
589729974,589612680,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
589860144,589739276,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
589980443,589862236,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
590110706,589987648,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
590280891,590156164,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
590361132,590236306,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
590481467,590361660,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
590611354,590486466,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
590731597,590613326,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
590861951,590737762,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
590982230,590862664,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
591112817,590992662,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
591272599,591155764,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
591362769,591238188,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
591482941,591357874,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
591613738,591488242,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
591733563,591608786,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
591863519,591740260,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
591983969,591859296,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
592113937,591989306,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
592264309,592143672,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
592364348,592239734,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
592484510,592359768,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
592615302,592490966,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
592735075,592614660,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
592855209,592737880,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
592975593,592854670,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
593115625,592991104,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
593275593,593151552,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
593366009,593241948,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
593476549,593355752,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
593606870,593489764,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
593736885,593613646,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
593856847,593736346,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
593977691,593856654,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
594107499,593987672,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
594267754,594150726,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
594358029,594238940,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
594478226,594358700,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
594608069,594488650,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
594738357,594617650,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
594858582,594739714,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
594979365,594859156,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
595109088,594989730,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
595269239,595144462,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
595359310,595239714,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
595480039,595360004,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
595609723,595489724,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
595739962,595614948,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
595860141,595740652,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
595980498,595858662,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
596111081,595990976,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
596281133,596157654,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
596371288,596247522,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
596501213,596376292,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
596621320,596496292,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
596741618,596624650,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
596861927,596740907,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
596991911,596872779,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
597112616,596991679,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
597282465,597157411,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
597352653,597235797,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
597492377,597368169,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
597613317,597493719,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
597743048,597619763,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
597853435,597732789,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
597993424,597869035,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
598114256,597995615,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
598283958,598160699,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
598353956,598230483,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
598484270,598360651,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
598604657,598484823,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
598734560,598613653,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
598845085,598727711,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
598985226,598860661,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
599115899,598994279,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
599285499,599165669,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
599355746,599236869,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
599495892,599374973,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
599616620,599497701,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
599746301,599621475,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
599856262,599734691,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
599986586,599869713,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
600106916,599989713,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
600277066,600153667,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
600357090,600236649,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
600497241,600372369,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
600617977,600496683,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
600747924,600622669,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
600857838,600738113,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
600988102,600868663,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
601118350,600993505,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
601288509,601169787,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
601368872,601243313,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
601498891,601375591,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
601609024,601489793,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
601739170,601614723,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
601859360,601734705,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
601989547,601868883,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
602110311,601990653,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
602270004,602146653,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
602370168,602246029,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
602490845,602372245,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
602620661,602496917,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
602740821,602620141,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
602871333,602746281,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
602991116,602871653,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
603121693,602996235,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
603271686,603151661,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
603371605,603248715,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
603491965,603371001,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
603612173,603495149,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
603732178,603611677,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
603872455,603747809,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
603992632,603871681,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
604113300,603995679,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
604283204,604158657,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
604373301,604252211,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
604493326,604369265,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
604614082,604489281,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
604723912,604606701,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
604864200,604739129,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
604984099,604863803,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
605124396,605003653,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
605264781,605147667,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
605374700,605250087,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
605494841,605371083,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
605615522,605491651,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
605745274,605624655,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
605865438,605748741,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
605995704,605876813,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
606125784,606002175,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
606286052,606161885,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
606376544,606251389,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
606496444,606375665,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
606617158,606499935,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
606736731,606616737,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
606866937,606746275,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
606997136,606872913,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
607117460,606998659,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
607287537,607163955,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
607367881,607250709,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
607487842,607368657,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
607618406,607493333,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
607738262,607614051,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
607858554,607741659,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,1
