timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2]
580881822,580881307,0.21116251,-0.8273568,-10.200163
580886777,580886310,-0.09265238,-0.117683284,-9.75592
580891815,580891319,-0.21902129,-0.9506063,-10.627039
580896751,580896331,-0.48784092,-0.023901641,-10.776949
580901756,580901337,0.1444094,-0.9767249,-9.62534
580906766,580906346,-0.12755583,-0.049542684,-9.375301
580911905,580911369,-0.18104763,-0.31272754,-9.931127
580916882,580916366,0.041616414,-0.6162169,-10.379615
580921794,580921373,-0.22402754,0.27092,-9.857296
580926798,580926382,-0.012334251,-0.6054915,-9.096497
580931870,580931391,-0.3505552,-0.3451089,-10.020412
580936817,580936400,-0.3893374,0.2171181,-10.087056
580941825,580941409,-0.22837244,-0.14250751,-9.597218
580946956,580946418,0.12927316,-0.6662149,-9.626993
580951939,580951427,-0.81514364,-0.13740344,-10.650255
580956891,580956436,-0.030246085,-0.4463918,-11.243778
580961929,580961445,-0.022646679,-0.6406753,-10.632265
580966888,580966454,-0.33440387,-1.059293,-9.312929
580971900,580971463,-0.23707938,-0.21277888,-10.240608
580977002,580976472,0.09683697,-0.14942726,-10.515287
580982118,580981485,-0.16272984,-1.362484,-8.983224
580986955,580986490,-0.29500216,0.48117164,-9.216842
580991922,580991499,0.35323104,-0.26596832,-9.820022
580997010,580996509,0.06420203,-1.1475016,-9.992759
581001958,581001519,-0.44847754,0.36887345,-9.657503
581006964,581006526,-0.053373482,-0.17145704,-9.433487
581012037,581011536,0.35759586,-0.7524599,-9.770194
581016973,581016546,-0.2828736,-0.1613936,-10.113994
581022020,581021554,-0.34250924,-0.481658,-9.952755
581027028,581026562,0.10285639,-0.44539863,-10.3994875
581032072,581031572,-0.010635,-0.5820859,-10.294419
581037003,581036581,-0.32212192,-0.34167197,-10.645453
581042048,581041590,0.15570591,-0.2564353,-10.144866
581047153,581046598,-0.0701629,-1.4491267,-9.181937
581052062,581051610,-0.051637247,0.19793952,-9.817508
581057066,581056617,-0.2090246,-0.28223485,-9.934979
581062102,581061626,-0.09231993,-0.98285806,-9.927845
581067059,581066638,-0.03247803,0.086198166,-9.16809
581072126,581071644,0.030579017,-0.11180542,-9.825764
581077125,581076656,0.10398352,-0.9882782,-10.060948
581082100,581081661,-0.16347243,0.12633514,-9.956077
581087094,581086677,-0.06765661,-0.62938845,-9.411425
581092133,581091680,0.09384245,-0.7013122,-9.646114
581097138,581096689,-0.3356919,0.035119273,-10.038788
581102143,581101698,0.05218649,-0.7255317,-10.433431
581107132,581106708,0.32418078,-0.22605199,-10.335206
581112227,581111716,0.07857151,-0.6860724,-8.768063
581117162,581116725,-0.056523044,0.15244482,-9.439386
581122147,581121734,0.2559916,-0.65719455,-10.543783
581127179,581126743,0.04878688,0.06165757,-9.559636
581132230,581131752,0.032236632,-0.39582416,-8.994288
581137201,581136761,0.21805358,-0.20710215,-9.538837
581142302,581141769,0.18219282,-0.36873314,-9.433337
581147211,581146779,-0.2302874,0.36180994,-10.936982
581152296,581151787,0.15544744,-1.3357519,-10.1104765
581157242,581156796,-0.04365172,0.47613743,-9.369523
581162291,581161806,0.06657842,-0.45735663,-9.560718
581167286,581166815,0.1284301,-0.8762614,-10.599638
581172300,581171830,-0.32217464,0.04925074,-10.654729
581177370,581176832,-0.306895,-0.5302171,-10.372613
581182265,581181841,0.137813,-1.1576252,-9.751884
581187271,581186850,0.24674676,0.4333559,-9.88587
581192282,581191860,-0.41514137,-0.5646444,-10.087305
581197291,581196868,0.15792301,-0.9999799,-11.315689
581202314,581201877,0.021862812,0.12779891,-10.171748
581207294,581206886,0.056805138,-0.6066893,-9.347587
581212384,581211895,-0.045632217,-0.56983465,-9.7217045
581217319,581216904,0.30982244,0.2658882,-10.544511
581222428,581221915,-0.46825913,-0.29247135,-10.865095
581227364,581226922,0.016116813,-1.1569667,-10.082996
581232436,581231931,-0.031728327,0.6232803,-9.891688
581237388,581236941,0.18223037,-0.6686266,-9.60115
581242419,581241949,-0.23027596,-0.22327434,-9.691946
581247473,581246958,-0.0053706174,-0.036733996,-11.116699
581252528,581251967,-0.2196151,-0.626232,-11.06338
581257482,581256988,-0.046051282,-0.04627361,-9.544502
581262558,581261985,-0.126899,-0.15624863,-9.236945
581267405,581266994,0.3545138,-0.7410505,-9.670039
581272449,581272003,-0.06653693,0.13432543,-10.567325
581277531,581277015,-0.22788258,-0.37469116,-10.782016
581282440,581282021,0.11668858,-1.4727715,-10.4805355
581287432,581287030,0.15444285,0.440532,-9.608081
581292444,581292039,0.088018104,-0.3994014,-8.700845
581297455,581297048,0.3609549,-0.7423543,-8.956375
581302547,581302057,0.42815214,-0.07398734,-9.662645
581307483,581307066,0.14872313,-0.24570578,-10.556589
581312558,581312076,0.28185987,-1.2785888,-9.556095
581317538,581317084,0.19042169,0.28006887,-9.799175
581322515,581322093,0.63575095,-1.4727653,-8.635273
581327573,581327102,0.4190118,0.6037967,-8.766309
581332549,581332111,0.117321104,-0.5687944,-9.417209
581337553,581337120,0.35717687,-0.81944734,-10.183833
581342645,581342129,0.44250846,-0.5355632,-10.248153
581347652,581347138,-0.24625991,-0.15936723,-9.796915
581352718,581352149,0.010561277,-0.97844136,-9.251812
581357607,581357156,0.54771006,0.41174582,-9.80784
581362578,581362165,0.62711734,-1.206458,-9.066848
581367586,581367174,-0.44240874,0.083050855,-9.889999
581372602,581372183,-0.32487035,-0.35769698,-10.632937
581377669,581377192,0.24087176,-0.58979154,-11.22617
581382628,581382201,0.4689217,-0.41691813,-10.200222
581387634,581387210,-0.27402902,-0.093133464,-9.443628
581392639,581392219,-0.3661177,-0.5252439,-9.336972
581397651,581397228,-0.10176497,0.24430771,-10.586786
581402664,581402237,0.49394265,-1.0836856,-10.96935
581407702,581407246,-0.07400678,-0.16510752,-10.732195
581412795,581412255,-0.3847141,-0.13579848,-10.161591
581417800,581417264,-0.045073867,-0.5660836,-9.074476
581422715,581422272,0.611676,0.016750218,-8.9525
581427752,581427284,0.66218215,-0.79405123,-8.700885
581432719,581432290,0.337041,0.057305064,-9.85427
581437810,581437299,-0.20918342,-0.51214105,-10.062745
581442781,581442308,0.04745162,-0.39505243,-9.708861
581447790,581447317,0.23708244,-0.5740453,-9.818856
581452748,581452326,0.5823338,-0.69836503,-9.859631
581457760,581457336,0.23285763,-0.30619827,-9.876696
581462766,581462344,-0.37031105,-0.13995416,-10.49944
581467770,581467353,-0.042196043,-0.301718,-10.2872505
581472805,581472363,0.14578478,0.15068412,-11.106167
581477915,581477371,0.46911395,-0.92709017,-10.438915
581482904,581482380,-0.051290434,0.058526255,-10.660169
581487882,581487389,-0.33803996,-0.6051979,-10.14879
581497841,581497407,0.48153892,-0.41389635,-9.865664
581502883,581502416,0.7421388,-0.6639837,-9.91944
581507901,581507426,0.55808467,-0.2943867,-9.672389
581512967,581512434,0.13209331,-0.14896137,-9.474593
581517936,581517443,0.22546929,-0.57046837,-9.153073
581522931,581522452,0.2645179,-0.35954383,-9.692493
581527921,581527461,0.7810201,-1.0026678,-10.226952
581532938,581532470,0.5161628,-0.43980166,-10.157319
581537951,581537479,0.1791844,-0.6456331,-9.893793
581542947,581542491,-0.019137025,-0.24724562,-9.242379
581547974,581547497,0.06079548,-0.24215393,-9.47522
581552928,581552506,0.40823662,-0.5004203,-9.304621
581557964,581557516,0.2833081,-0.12376414,-10.085892
581562969,581562524,0.17880285,-0.66640025,-10.483423
581567965,581567533,0.17047596,-0.2822825,-10.807538
581572965,581572542,0.0028138522,-0.47801423,-10.460003
581578078,581577552,-0.0074230297,-0.6497114,-9.469458
581583012,581582560,0.23086911,-0.06279723,-9.367834
581587978,581587569,0.66283303,-0.91317993,-8.397223
581592997,581592578,0.67438644,0.27677926,-9.148914
581598014,581597589,0.5146349,-0.90625167,-9.275728
581603152,581602596,0.23927796,0.40597942,-10.573053
581608154,581607605,-0.051179525,-0.7813811,-10.789934
581618067,581617623,-0.10133724,-0.5568609,-11.004353
581623130,581622639,0.25444633,-0.46124476,-10.493175
581628234,581627640,0.42479223,-0.1702306,-10.236192
581633101,581632650,0.3777177,-0.7236167,-9.515512
581638065,581637658,0.41735676,0.09938364,-9.729293
581643174,581642667,0.17262697,-0.7703804,-9.255991
581648154,581647677,0.2192003,0.18070398,-9.332769
581653102,581652685,0.108566925,-0.53275543,-9.175411
581658110,581657694,0.37258795,0.092608385,-9.67948
581663126,581662704,0.42417943,-0.5775078,-9.996993
581668121,581667712,0.21122813,-0.17392986,-10.622439
581673174,581672722,-0.006566908,-0.53243077,-10.970981
581678149,581677730,-0.17410819,-0.2988619,-11.157556
581683346,581682739,0.1209522,-0.6759713,-10.411196
581688166,581687748,0.052086867,-0.22902551,-9.786471
581693191,581692757,0.8529759,-0.643622,-8.917493
581698242,581697766,0.5692357,-0.007895607,-8.989489
581703238,581702775,0.83954173,-0.62311363,-8.770084
581708254,581707784,0.49147043,0.016492981,-9.440555
581713319,581712795,0.3487374,-0.54069185,-9.824838
581718291,581717802,0.24267581,-0.26394126,-10.254914
581723308,581722811,-0.046377465,-0.47321868,-10.4325485
581728244,581727820,0.25679204,-0.37647477,-10.444148
581733240,581732829,0.13449398,-0.370725,-10.47507
581738270,581737838,0.49423888,-0.38849294,-10.048136
581743339,581742847,0.27716523,-0.24126892,-9.684785
581748290,581747856,0.49326348,-0.28656912,-9.327937
581753294,581752865,0.3984581,-0.37138802,-8.987591
581758300,581757874,0.31164718,-0.12165004,-9.013111
581763317,581762883,0.5623531,-0.87638015,-9.045222
581768385,581767892,0.25896737,0.15048328,-9.872517
581773327,581772901,0.58470255,-0.9918755,-10.041728
581778337,581777910,0.11985856,0.05180886,-10.88885
581783341,581782919,0.14973791,-0.9194101,-10.807526
581788366,581787928,-0.14760093,0.11205775,-11.039065
581793380,581792937,0.12404475,-0.7357643,-10.384903
581798381,581797946,0.1283778,-0.3560813,-9.790164
581803511,581802955,0.36667514,-0.45659322,-9.474768
581808460,581807984,0.44916227,-0.6810655,-8.789579
581813526,581812973,0.47939166,-0.03991875,-9.359467
581818423,581817988,0.57303506,-0.84410954,-9.137595
581823419,581822992,0.4133705,0.25134075,-10.401218
581828568,581828008,0.5800033,-0.98929,-10.02541
581833430,581833009,0.38797557,0.44147238,-10.936802
581838425,581838017,0.455664,-0.93780166,-10.256544
581843536,581843028,0.36304894,0.36382082,-10.251584
581848529,581848035,0.508984,-0.94733316,-9.778411
581853469,581853045,0.42884353,0.001718016,-9.501889
581858464,581858053,0.44117972,-0.6915058,-9.589072
581863494,581863062,0.33274373,-0.11384691,-9.5782585
581868549,581868071,0.18277654,-0.19400413,-10.525952
581873617,581873080,0.36688563,-0.49258208,-10.357412
581878611,581878089,0.19561736,-0.07329492,-11.084335
581883540,581883098,0.2959643,-0.5259384,-10.080109
581888537,581888107,0.47305763,-0.18307607,-10.119219
581893546,581893116,0.29569978,-0.71820396,-9.133526
581898594,581898125,0.32766107,-0.32195836,-9.345927
581903595,581903134,-0.07017031,-0.58246875,-9.52207
581908582,581908143,0.3443953,-0.40527752,-9.799519
581913675,581913152,0.15838748,-0.6370417,-9.287383
581918636,581918161,0.82045054,-0.14368212,-8.113537
581923579,581923170,0.6521287,-0.22392838,-7.231886
581928595,581928179,0.49482125,-0.12507367,-7.751895
581933613,581933188,0.18556085,-0.18855175,-8.027422
581938605,581938197,-0.111134954,-0.5470496,-8.280684
581943720,581943206,0.32644957,-0.072406285,-8.09429
581948690,581948215,0.4673068,-0.4604429,-7.8053713
581953628,581953224,0.49003252,-0.62440926,-7.7252336
581958690,581958233,0.21026294,-0.23342368,-6.9737177
581963674,581963242,0.11120011,-0.60328776,-6.5200844
581968745,581968251,0.24669221,0.30355436,-6.856378
581973711,581973260,0.5400791,-0.3379925,-7.276784
581978785,581978289,0.6418282,-0.86142564,-7.16468
581983760,581983278,0.29024372,0.3683959,-7.6182327
581988812,581988287,0.10626993,-1.0414008,-7.554222
581993766,581993296,-0.005929438,-0.32139975,-7.259032
581998768,581998305,0.26456678,0.38685706,-7.1603847
582003758,582003314,0.4605518,-0.91869795,-6.531158
582008854,582008323,0.47963044,0.20669231,-7.11654
582013834,582013336,0.67170095,-0.46274468,-7.5975475
582018774,582018341,0.39493647,0.004284004,-7.8324146
582023758,582023350,-0.19838834,-0.1760042,-8.439764
582028793,582028361,-0.08243545,-0.6748102,-8.012222
582033783,582033368,0.37209043,-0.3176458,-8.680158
582038804,582038377,0.7144398,-0.21549003,-8.54606
582043925,582043386,0.43192527,-0.17687275,-8.774614
582048881,582048395,0.09225484,-0.6535931,-8.67757
582053820,582053404,0.4302838,-0.065210134,-8.922798
582058857,582058413,0.38890266,-0.6485175,-8.656966
582063875,582063422,0.4725384,0.04114052,-9.427698
582068953,582068431,0.051396567,-0.606482,-9.6526375
582073897,582073440,0.12450784,-0.2657783,-10.047016
582078971,582078449,0.13725127,-0.5900438,-9.929399
582083941,582083458,0.5621577,-0.14339079,-9.388848
582088937,582088467,0.40057036,-0.39017507,-9.95004
582093925,582093476,0.5304815,-0.13576885,-10.301232
582098935,582098484,0.17064911,-0.48774788,-11.170147
582103935,582103493,0.5503127,-0.11828264,-11.013523
582108953,582108502,0.44588932,-0.4384252,-10.768049
582114042,582113511,0.7047091,0.037091874,-10.28697
582118974,582118521,0.46330988,-0.34307125,-10.520501
582123943,582123529,0.5761778,0.072452575,-11.367809
582128988,582128539,0.21940535,-0.5118878,-11.749175
582133968,582133548,0.34205443,-0.08839237,-12.180063
582139016,582138556,0.31250823,-0.3775801,-12.258568
582143991,582143566,0.52393496,-0.40506634,-12.26316
582149074,582148574,0.47739527,-0.40889817,-12.206047
582154007,582153583,0.7132416,-0.600589,-11.991104
582159057,582158592,0.34423345,-0.036118142,-12.079267
582164038,582163601,0.75769323,-0.73907924,-11.881746
582169066,582168611,0.12559585,-0.014754165,-12.83741
582174054,582173619,0.4483999,-0.39354616,-12.795226
582179120,582178628,-0.014719163,-0.14461155,-13.254001
582184087,582183637,0.44367093,-0.1294879,-12.405168
582189111,582188647,0.2952088,-0.26173055,-11.960851
582194059,582193655,0.8968977,0.04371178,-11.254605
582199121,582198664,0.4761395,-0.24409428,-10.836801
582204095,582203674,0.7730522,0.04110115,-11.020059
582209127,582208682,0.36495215,-0.31278142,-10.928862
582214166,582213691,0.44095796,0.38301304,-11.253212
582219196,582218701,0.21319677,-0.3174678,-10.92267
582224145,582223714,0.3260403,0.3830289,-11.461497
582229231,582228718,0.24057604,-0.137873,-10.872238
582234142,582233727,0.42351535,0.06310676,-10.553283
582239177,582238736,0.49186,0.031679418,-9.70091
582244272,582243745,0.7093608,-0.32354233,-9.528809
582249206,582248754,0.3019423,-0.06544021,-9.6403885
582254218,582253767,0.46927932,-0.38664734,-10.308057
582259223,582258772,-0.19193707,-0.15337633,-10.999909
582264221,582263781,0.3529779,-0.44712982,-11.068384
582269264,582268790,0.29323956,-0.13726868,-10.497411
582274258,582273799,0.5161273,-0.21304838,-9.7547035
582279333,582278808,0.47170436,0.011659357,-9.574018
582284305,582283817,0.32566708,-0.24417248,-9.726167
582289315,582288826,0.29209188,-0.05403863,-10.128613
582294248,582293839,0.17646205,-0.0011941087,-10.18679
582299258,582298844,0.53790253,0.13819551,-9.94194
582304269,582303853,0.6223702,-0.07071308,-9.344901
582309349,582308863,0.76945245,-0.06324831,-9.57577
582314352,582313872,0.47255445,-0.44030896,-9.928681
582319303,582318882,0.38915348,-0.49587065,-11.012597
582324318,582323890,-0.08287772,-0.3576304,-11.420084
582329394,582328898,0.009215947,-0.41265535,-11.798009
582334318,582333907,0.013768135,-0.20570062,-11.5570545
582339418,582338916,0.40183234,-0.3009485,-10.923228
582344427,582343925,0.45769286,0.12819561,-10.272992
582349475,582348934,0.68164515,-0.39850685,-9.475514
582354403,582353950,0.7786,0.26680756,-9.718482
582359425,582358952,0.52183354,-0.36940786,-9.545135
582364434,582363961,0.433222,0.11793962,-10.658531
582369417,582368970,0.11319492,-0.21174264,-10.8930435
582374465,582373980,0.14764234,-0.16557413,-11.771931
582379409,582378988,-0.037251905,-0.45050108,-11.38191
582384406,582383997,0.1583394,-0.41582048,-10.983667
582389510,582389006,0.35295576,-0.32358587,-9.990212
582394449,582394015,0.7035272,-0.4537205,-9.061013
582399480,582399030,0.71322185,0.24248867,-9.036113
582404448,582404033,0.9074594,-0.37042263,-9.133747
582409565,582409043,0.3263161,0.59468067,-10.748164
582414553,582414051,0.3405968,-0.58173096,-11.317258
582419470,582419060,-0.25396603,0.22959308,-12.343125
582424475,582424068,-0.004046027,-0.79754525,-11.360187
582429487,582429077,0.14184487,-0.009357771,-10.611917
582434551,582434087,0.2340866,-0.606102,-9.065451
582439544,582439095,0.68520147,-0.05879381,-8.658214
582444617,582444104,0.35630897,-0.09424174,-9.037678
582449623,582449113,0.8408993,-0.40603846,-9.905032
582454598,582454122,0.12149543,0.12095784,-11.290515
582459617,582459131,0.460377,-0.80114263,-11.315467
582464594,582464140,0.042856198,0.24119645,-11.47475
582469648,582469150,0.28142327,-0.84634787,-9.831595
582474674,582474158,0.34752163,0.24497749,-9.124575
582479597,582479168,0.50317323,-0.4840819,-8.474143
582484613,582484176,0.60271156,0.22631185,-9.168019
582489615,582489185,0.13626423,-0.3833425,-10.196089
582494614,582494195,0.35306236,-0.11000579,-11.09886
582499638,582499204,-0.15544789,-0.13191323,-11.598036
582504648,582504213,0.25753748,-0.37222934,-10.70122
582509734,582509221,0.16301236,0.10077408,-9.900962
582514730,582514230,0.39646563,-0.25872296,-8.913976
582519668,582519239,0.36023176,-0.020018827,-8.651924
582524706,582524248,0.27030995,-0.006202531,-9.580953
582529796,582529258,0.27779856,-0.39201325,-10.118705
582534714,582534266,-0.03006405,0.094303064,-11.439841
582539713,582539276,0.21801129,-0.6418849,-10.797695
582544843,582544284,0.08044072,0.116549194,-10.337059
582549903,582549306,0.23821905,-0.29442024,-8.998398
582554749,582554302,0.47120982,-0.16093396,-8.531626
582559719,582559311,0.46598193,0.07484842,-9.099188
582564781,582564328,0.8052363,-0.7603562,-9.635934
582569818,582569330,0.28750795,0.15426502,-11.168
582574803,582574338,0.37709296,-1.029725,-10.797637
582579842,582579347,0.007985679,0.24848057,-10.776765
582584786,582584356,0.17055658,-0.675092,-9.573808
582589781,582589365,0.23242766,0.21178803,-8.956464
582594795,582594374,0.61748433,-0.19968124,-8.958371
582599802,582599383,0.7733116,-0.28415436,-9.086135
582604840,582604392,0.504826,-0.0061673587,-10.243497
582614939,582614410,-0.12739535,0.15844399,-11.169044
582619878,582619420,-0.09953368,-0.46018797,-10.393806
582624874,582624428,0.1520244,-0.12550557,-9.946844
582629979,582629437,0.43416628,0.107858546,-9.35523
582634892,582634446,0.76220614,-0.33565888,-9.01913
582639927,582639454,0.6356617,0.16378678,-9.610432
582645031,582644468,0.26670986,-0.50539076,-9.89959
582649907,582649476,-0.045035835,-0.00775668,-11.029336
582654902,582654481,-0.25773624,-0.49040455,-10.809531
582659947,582659491,0.011754597,-0.14318565,-10.535961
582664927,582664499,0.32864752,-0.03059538,-9.561644
582669927,582669508,0.80444294,-0.42191356,-8.591445
582674965,582674518,0.6747084,0.50847673,-8.683374
582680023,582679526,0.2865199,-0.35674992,-9.064904
582684954,582684535,-0.018681193,0.15619951,-10.696709
582689980,582689544,-0.31079626,-0.58836466,-11.293381
582694968,582694553,0.012837309,-0.38374868,-11.002558
582699993,582699562,0.45407084,-0.38146603,-9.712233
582705025,582704571,0.8994976,-0.27445263,-8.509745
582710016,582709580,0.7938115,-0.010673632,-7.979987
582715108,582714589,0.362849,-0.03063811,-9.004762
582720049,582719598,0.12854505,-0.27688882,-10.879772
582725062,582724607,-0.19010334,-0.2758776,-12.007959
582730091,582729616,0.12838429,-0.7697053,-11.627477
582735170,582734625,0.5341586,0.07063525,-10.260913
582740085,582739634,0.8503588,-0.76004493,-8.716357
582745136,582744650,0.86984265,0.4717951,-8.4182005
582750136,582749653,0.5587009,-0.52124083,-8.971087
582755070,582754666,0.05506466,0.36022273,-10.7816305
582760090,582759677,0.06549818,-0.27399325,-11.643899
582765095,582764683,0.17713365,-0.059589613,-12.259284
582770177,582769690,0.35577625,-0.3087937,-11.39353
582775122,582774698,0.4103706,-0.29387686,-10.626209
582780244,582779706,0.28851452,0.012832038,-9.476666
582785130,582784715,0.24120374,-0.036024526,-9.373277
582790210,582789724,0.3738969,-0.06988459,-9.377969
582795139,582794733,0.55024564,0.073661216,-10.441416
582800165,582799742,0.50999147,-0.22984537,-11.317538
582805203,582804751,0.6157573,-0.21888846,-11.967379
582810354,582809760,0.05551283,-0.26851183,-12.132727
582815284,582814769,0.021272339,-0.5143434,-11.100794
582820291,582819778,-0.019574763,-0.24820957,-10.323879
582825274,582824787,0.64400405,-0.514546,-8.85757
582830255,582829796,0.9378053,0.16913986,-9.149621
582835230,582834806,0.9568403,-0.4205625,-9.204633
582840241,582839815,0.82497644,0.5834369,-10.658013
582845302,582844823,0.027428742,-0.45822233,-11.411388
582850314,582849832,0.0008988368,0.10188545,-11.581211
582855265,582854841,-0.21789911,-0.52577287,-10.796208
582860306,582859850,0.22151609,-0.016898869,-9.048399
582865274,582864859,0.703848,-0.049717568,-8.474344
582870352,582869868,0.8413508,-0.05323674,-8.384312
582875358,582874878,1.0052075,0.22731322,-10.035525
582880331,582879886,-0.0025537151,-0.1550888,-11.392101
582885304,582884894,0.09138758,-0.17189798,-11.996784
582890320,582889904,-0.306788,-0.49099988,-11.268656
582895359,582894912,0.5871619,-0.3506917,-9.314227
582900379,582899921,0.9978354,-0.21195373,-8.48124
582905380,582904931,0.951594,-0.11172072,-8.219947
582910409,582909940,1.0772195,0.1542441,-9.611686
582915507,582914948,-0.15419042,0.019035254,-10.996085
582920545,582919958,0.14839822,-0.34969068,-11.159459
582925411,582924972,-0.15714264,0.18546215,-10.168856
582930455,582929975,0.72550255,-0.486821,-7.706004
582935406,582934987,1.2473799,0.37709436,-7.065428
582940406,582939993,0.34746933,0.078309566,-8.129923
582945499,582945002,0.012569576,-0.10113288,-10.527895
582950418,582950011,-0.7273041,-0.058684625,-10.950878
582955439,582955020,0.7800322,-0.692593,-8.956993
582960465,582960029,1.2650282,0.2871555,-6.6944966
582965443,582965038,0.977385,-0.031642474,-7.632554
582970457,582970047,0.18160385,-0.07626543,-9.449759
582975543,582975056,-0.82033634,0.033007395,-10.514864
582980618,582980065,0.5233496,-0.4797016,-9.031365
582985531,582985074,0.9734296,0.09083616,-7.0600643
582990607,582990083,1.0806105,0.048957992,-8.357253
583000538,583000101,-0.96348226,-0.019738296,-11.178325
583005565,583005110,0.6465502,-0.52572227,-9.326928
583010583,583010119,1.2023321,0.06041467,-7.177077
583015657,583015128,1.3467158,0.1963384,-8.069258
583020551,583020137,0.38601604,-0.15925735,-9.96121
583025558,583025146,-1.0825937,0.30460322,-10.958448
583030644,583030155,0.19898222,-0.63036186,-9.785922
583035579,583035164,0.6026791,0.3604585,-8.581008
583040622,583040173,1.5031849,-0.0735973,-8.931484
583045672,583045183,0.88006747,-0.3288901,-9.991007
583050699,583050191,-0.025697062,-0.26358053,-10.614304
583055604,583055200,0.06586131,-0.7727427,-9.388081
583060633,583060209,0.11259849,0.4941228,-8.624099
583065625,583065217,0.67145866,-0.078606896,-8.880099
583070699,583070226,0.66027236,0.2805166,-10.648241
583075674,583075235,0.6236199,-0.35475117,-11.177811
583080769,583080245,0.35288712,-0.31215486,-10.36651
583085689,583085253,0.35897076,0.0038908834,-9.107564
583090782,583090262,0.5870569,-0.32859555,-8.704746
583095709,583095271,0.326336,0.29434168,-9.762798
583100740,583100280,0.634402,-0.45812613,-10.60587
583105806,583105289,0.2295156,-0.21239841,-10.940278
583110849,583110299,0.52555656,-0.35576558,-10.064292
583115834,583115308,0.47814086,-0.2503088,-9.478665
583120743,583120323,0.4851441,0.13801225,-9.362002
583125749,583125325,0.65723914,0.23894523,-10.000332
583130831,583130336,0.6010354,-0.15281452,-10.124171
583135752,583135343,0.85799134,0.33346564,-10.039638
583140757,583140352,0.4697443,-0.51529735,-9.509131
583145889,583145361,0.20541435,-0.13369405,-10.429349
583150869,583150370,-0.35300297,-0.6063869,-10.714885
583155810,583155379,0.16034307,-0.6729132,-10.647406
583160851,583160388,0.56625706,-0.1633263,-9.650864
583165833,583165399,0.9120645,-0.29571474,-8.733814
583170885,583170406,0.8122152,0.29348183,-9.233634
583175973,583175415,0.62413555,-0.20846443,-9.259409
583180927,583180424,0.5260851,-0.029434007,-9.395684
583185879,583185433,0.6698443,0.07081456,-8.714386
583190930,583190442,0.47147733,0.2365283,-9.344182
583195927,583195451,0.108741574,-0.60592437,-10.148738
583200907,583200459,0.42045698,-0.11769922,-10.838989
583205906,583205468,0.1508907,-0.79574066,-9.637668
583210997,583210478,0.5192175,0.54521513,-9.335831
583215914,583215486,-0.03226556,-0.35678783,-9.026882
583220930,583220495,0.14849906,-0.28990746,-9.511836
583225939,583225505,0.3735169,-0.0568487,-9.457938
583231010,583230513,0.9618254,-0.009455733,-8.441146
583235955,583235523,0.6913578,0.64844954,-8.594086
583241028,583240531,0.6265361,-0.37680689,-8.105448
583245981,583245541,0.5851879,0.05838799,-8.90459
583250983,583250549,0.87284315,0.18047822,-9.0753
583255980,583255558,0.67816514,-0.065491624,-9.915763
583261006,583260568,0.13047057,-0.50833553,-9.9270735
583266020,583265576,0.31777775,0.1720221,-9.754619
583271020,583270586,0.08489875,-0.4034962,-9.104839
583276057,583275594,0.58265454,0.25590646,-9.33919
583281216,583280603,0.37487933,-0.3383938,-9.049753
583286086,583285612,0.71378964,-0.33536544,-8.198054
583291086,583290621,0.2407707,0.66937417,-8.53909
583296063,583295639,0.63786805,-0.3483429,-8.805496
583301051,583300639,0.838894,0.13239063,-9.681
583306078,583305649,1.1897303,0.067780875,-9.16856
583311140,583310657,0.6786606,0.25721693,-9.221542
583316164,583315667,0.1269939,-0.251349,-9.497907
583321090,583320675,0.6988004,0.08508618,-10.519487
583326104,583325684,0.64505243,-0.45907623,-9.933341
583331182,583330692,0.7700776,0.3491295,-10.542258
583336117,583335702,0.16711728,-0.30575666,-10.494238
583341225,583340711,0.09026763,-0.26996243,-11.217721
583346136,583345720,0.16163823,-0.113280036,-10.516959
583351264,583350728,0.8128925,0.1065699,-10.436997
583356198,583355737,0.4020768,-0.40797502,-10.576551
583361218,583360746,0.4810384,-0.06845353,-11.175647
583366272,583365755,0.09228154,-0.83246344,-11.145792
583371277,583370767,0.4684016,0.28687528,-10.804081
583376379,583375784,0.18950662,-0.2734802,-10.010743
583381251,583380782,0.50078356,-0.018213447,-10.90562
583386297,583385792,0.34600347,-0.51167977,-11.405359
583391282,583390801,0.643852,-0.45154825,-11.929002
583396226,583395809,0.45291072,-0.27963424,-11.01788
583401235,583400820,1.0148283,-0.47948632,-10.161916
583406246,583405827,0.48428062,-0.08420528,-10.023087
583411334,583410836,0.47161767,-0.5217247,-10.714485
583416344,583415845,-0.17933288,0.23199494,-11.769709
583421279,583420854,0.4414236,-0.36476028,-11.829311
583426271,583425862,0.36838618,-0.18668878,-11.417823
583431355,583430873,0.88112706,-0.28044134,-10.585744
583436286,583435880,0.7431093,-0.47339168,-10.444417
583441297,583440889,0.46818554,-0.20624132,-10.753275
583446403,583445900,0.4791563,-0.43839747,-11.730028
583451345,583450907,0.38285148,-0.22310866,-12.086977
583456355,583455916,0.480242,-0.3136123,-11.90728
583461396,583460925,0.8832344,-0.54969347,-11.289508
583466408,583465934,0.8917686,-0.3561814,-10.554154
583471412,583470943,0.9834392,-0.536614,-10.430139
583476435,583475952,0.73051333,-0.06305592,-11.149421
583481468,583480963,0.62589705,-0.60371023,-11.648229
583486390,583485970,0.29565004,0.054377735,-12.365744
583491467,583490979,0.6304602,-0.5194395,-11.959159
