timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,clip_counter[0],clip_counter[1],clip_counter[2],samples
564935668,564935315,2490386,-0.016907044,0.0017986217,0.02242948,51.65459,0,0,0,0,10
564936930,564936551,2490386,-0.0064417305,-0.003104288,0.009439434,51.61836,0,0,0,0,10
564938051,564937787,2490386,-0.018052833,-0.013955972,0.012064089,51.74517,0,0,0,0,10
564939314,564939022,2490386,-0.023088975,-0.0047230474,0.020744104,51.70894,0,0,0,0,10
564940551,564940258,2490386,-0.008586753,0.0030443338,0.015634686,51.57005,0,0,0,0,10
564941886,564941493,2490386,-0.013343109,-0.010265467,0.008553445,51.630436,0,0,0,0,10
564943142,564942730,2490386,-0.019072052,-0.011337979,0.015681317,51.7029,0,0,0,0,10
564944309,564943965,2490386,-0.016294181,-0.000119908116,0.023235528,51.630436,0,0,0,0,10
564945554,564945202,2490386,-0.005975421,0.000119908116,0.011218071,51.57005,0,0,0,0,10
564946817,564946436,2490386,-0.017886294,-0.013622895,0.01177098,51.497585,0,0,0,0,10
564948052,564947674,2490386,-0.021057198,-0.008093798,0.018952144,51.52778,0,0,0,0,10
564949091,564948907,2490386,-0.011537826,0.0012457122,0.016660567,51.69686,0,0,0,0,10
564950614,564950143,2490386,-0.011524502,-0.008306968,0.008413553,51.66063,0,0,0,0,10
564951876,564951378,2490386,-0.021310337,-0.01219732,0.015741272,51.678745,0,0,0,0,10
564952795,564952614,2490386,-0.020970598,0.00061952526,0.023208883,51.690823,0,0,0,0,10
564956494,564956320,2490386,-0.020764088,-0.0047696787,0.01787297,51.648552,0,0,0,0,10
564961453,564961263,2490386,-0.021823278,-0.0069613326,0.0068480857,51.455315,0,0,0,0,10
564962667,564962499,2490386,-0.011777642,-0.0034773354,-0.002478101,51.61836,0,0,0,0,10
564966374,564966205,2490386,-0.025300613,-0.0023915009,0.016107658,51.624397,0,0,0,0,10
564971335,564971148,2490386,-0.0019718225,0.0044699083,0.017173506,51.74517,0,0,0,0,10
564973798,564973619,2490386,-0.025280628,-0.012563706,0.027612176,51.727055,0,0,0,0,10
564977505,564977326,2490386,-0.0075808577,-0.019518377,0.031802297,51.781403,0,0,0,0,10
564981205,564981033,2490386,-0.007560873,-0.011231394,0.038017534,51.666668,0,0,0,0,10
564984910,564984740,2490386,0.0017919602,-0.009519372,0.04661095,51.65459,0,0,0,0,10
564988612,564988446,2490386,-0.032814857,-0.010491961,0.093928024,51.594204,0,0,0,0,10
564991095,564990917,2490386,0.033041347,-0.037664473,0.012417152,51.65459,0,0,0,0,10
564994812,564994625,2490386,-0.01777971,-0.0050761104,-0.014049235,51.666668,0,0,0,0,10
564998501,564998331,2490386,0.015081776,-0.014322358,0.01769977,51.557972,0,0,0,0,10
565002208,565002038,2490386,-0.028138438,-0.007747397,-0.028544793,51.624397,0,0,0,0,10
565005927,565005746,2490386,-0.017306738,0.009919066,-0.03216202,51.630436,0,0,0,0,10
565008389,565008216,2490386,-0.026752833,0.029410796,-0.04861608,51.75121,0,0,0,0,10
565012171,565011923,2490386,0.0088598775,-0.004243415,-0.028651379,51.678745,0,0,0,0,10
565015904,565015633,2490386,0.0039036754,0.010345406,-0.002264931,51.678745,0,0,0,0,10
565020839,565020572,2490386,-0.057535913,0.031029556,0.006748162,51.69686,0,0,0,0,10
565023383,565023043,2490386,-0.043000385,0.008793262,0.030303447,51.449276,0,0,0,0,10
565025846,565025514,2490386,0.014662098,-0.037084915,0.029064396,51.636475,0,0,0,0,10
565029610,565029224,2490386,0.035126418,-0.012130705,0.049562022,51.727055,0,0,0,0,10
565033235,565032928,2490386,0.014935222,0.0040635527,0.05866838,51.69686,0,0,0,0,10
565036997,565036635,2490386,0.014415621,-0.00040635528,0.058328636,51.69686,0,0,0,0,10
565040708,565040342,2490386,-0.027538897,-0.03279487,0.049402144,51.630436,0,0,0,0,10
565045472,565045284,2490386,-0.02119043,-0.0015654671,0.03480666,51.74517,0,0,0,0,10
565046688,565046520,2490386,0.02178997,0.011537826,0.0025247321,51.61836,0,0,0,0,10
565050398,565050226,2490386,0.007747397,0.022955744,-0.008480169,51.648552,0,0,0,0,10
565055341,565055169,2490386,-0.04293377,-0.016613936,0.0013789433,51.52174,0,0,0,0,10
565057806,565057640,2490386,-0.006508346,0.023068989,-0.017946249,51.61232,0,0,0,0,10
565061513,565061347,2490386,-0.035652682,0.00520268,-0.018512482,51.636475,0,0,0,0,10
565065227,565065054,2490386,0.009033078,0.00831363,-0.019911408,51.61232,0,0,0,0,10
565068939,565068761,2490386,-0.015881164,0.0020650842,-0.0078073507,51.678745,0,0,0,0,10
565071407,565071232,2490386,-0.013243185,0.0036039052,0.020584228,51.624397,0,0,0,0,10
565075113,565074942,2490386,0.003470674,-0.01595444,0.018119449,51.56401,0,0,0,0,10
565078824,565078652,2490386,-0.017320061,-0.008153752,0.027991883,51.57005,0,0,0,0,10
565082536,565082352,2490386,-0.011604441,-0.0063084993,0.038390584,51.690823,0,0,0,0,10
565086230,565086059,2490386,-0.0017053599,0.0005129403,0.03851049,51.642513,0,0,0,0,10
565089952,565089766,2490386,0.013496324,-0.00066615624,0.0370183,51.61836,0,0,0,0,10
565092422,565092239,2490386,-0.004929556,-0.015787901,0.03421378,51.7029,0,0,0,0,10
565096125,565095944,2490386,-0.016147627,-0.024188131,0.018066157,51.582127,0,0,0,0,10
565099836,565099651,2490386,-0.010565237,-0.006401761,0.006401761,51.727055,0,0,0,0,10
565103557,565103365,2490386,-0.015561409,-0.011584456,-0.0021117153,51.666668,0,0,0,0,10
565107274,565107075,2490386,-0.027392343,-0.0039303214,0.003970291,51.61836,0,0,0,0,10
565111105,565110771,2490386,-0.017459955,-0.0026113323,0.0070412713,51.61232,0,0,0,0,10
565113634,565113242,2490386,-0.017886294,-0.013129939,-0.005109418,51.52174,0,0,0,0,10
565117370,565116952,2490386,-0.013909342,-0.01560804,-0.00951271,51.7029,0,0,0,0,10
565121057,565120656,2490386,0.00061952526,0.0019851455,0.0026446402,51.485508,0,0,0,0,10
565124666,565124363,2490386,-0.02178997,0.012097397,0.02789196,51.467392,0,0,0,0,10
565128420,565128069,2490386,0.003577259,-0.026206585,0.026559649,51.594204,0,0,0,0,10
565131002,565130541,2490386,0.011404594,-0.018519143,0.017706431,51.74517,0,0,0,0,10
565135652,565135483,2490386,-0.008693338,-0.01778637,0.031222742,51.551933,0,0,0,0,10
565138122,565137954,2490386,-0.011970827,-0.020231165,0.026859418,51.66063,0,0,0,0,10
565141832,565141661,2490386,-0.022163017,-0.0128434915,0.04984847,51.47947,0,0,0,0,10
565145574,565145368,2490386,-0.022222972,-0.008366922,0.045918148,51.582127,0,0,0,0,10
565149253,565149075,2490386,-0.026006738,-0.0010924962,0.008513477,51.66063,0,0,0,0,10
565151714,565151546,2490386,-0.0260134,-0.0048429556,0.021829939,51.66063,0,0,0,0,10
565155447,565155264,2490386,-0.021330321,0.003803752,0.0078006894,51.509663,0,0,0,0,10
565159139,565158960,2490386,-0.017639816,-0.0045565083,0.004962864,51.57005,0,0,0,0,10
565162838,565162666,2490386,-0.011577795,-0.009093032,0.013836064,51.588165,0,0,0,0,10
565166545,565166373,2490386,-0.041608118,-0.02409487,-0.0030043644,51.74517,0,0,0,0,10
565170262,565170080,2490386,-0.022589358,-0.006161945,0.001398928,51.57005,0,0,0,0,10
565173962,565173787,2490386,0.0017986217,0.004789663,0.011331317,51.60628,0,0,0,0,10
565176452,565176258,2490386,-0.034060568,-0.01198415,0.014801991,51.678745,0,0,0,0,10
565180152,565179965,2490386,-0.0012390505,-0.0006928025,0.024627795,51.65459,0,0,0,0,10
565183841,565183672,2490386,0.0087866,-0.0083202915,0.011577795,51.721016,0,0,0,0,10
565187548,565187379,2490386,-0.018965468,0.0006861409,0.012037443,51.533817,0,0,0,0,10
565191270,565191085,2490386,0.0015188361,0.0019451762,0.03237519,51.763287,0,0,0,0,10
565194961,565194792,2490386,-0.03761118,0.006861409,0.03773775,51.66063,0,0,0,0,10
565197433,565197263,2490386,-0.007027948,-0.017892957,0.011890888,51.672707,0,0,0,0,10
565201221,565200970,2490386,-0.016220903,0.0048429556,0.0150751155,51.65459,0,0,0,0,10
565206225,565205926,2490386,-0.024201455,-0.016900383,0.014269066,51.56401,0,0,0,0,10
565208787,565208385,2490386,-0.019911408,0.0017053599,0.00034640124,51.811596,0,0,0,0,10
565212538,565212091,2490386,0.012903445,0.016573967,0.015541424,51.624397,0,0,0,0,10
565216073,565215797,2490386,-0.031136142,-0.010811715,0.014182466,51.594204,0,0,0,0,10
565218597,565218279,2490386,0.025866846,-0.015621363,0.0011457887,51.763287,0,0,0,0,10
565222354,565221975,2490386,0.0214902,-0.01070513,0.003743798,51.47343,0,0,0,0,10
565225875,565225688,2490386,-0.05203346,0.009399464,0.024761027,51.57005,0,0,0,0,10
565229556,565229389,2490386,-0.038756967,-0.007407657,0.027465621,51.727055,0,0,0,0,10
565233268,565233096,2490386,-0.010731776,-0.0110915005,0.03394732,51.739132,0,0,0,0,10
565235748,565235567,2490386,0.010551915,0.012130705,0.013522971,51.61836,0,0,0,0,10
565239447,565239278,2490386,0.006341807,0.004596478,0.021470215,51.666668,0,0,0,0,10
565243168,565242981,2490386,0.005176034,0.001445559,0.025167381,51.47947,0,0,0,0,10
565246854,565246687,2490386,-0.048469525,-0.011977489,0.019898087,51.636475,0,0,0,0,10
565250567,565250394,2490386,-0.0025980093,0.003377412,0.00018652374,51.642513,0,0,0,0,10
565254280,565254101,2490386,-0.0015787903,-0.028431548,0.004216769,51.678745,0,0,0,0,10
565257980,565257808,2490386,-0.017939586,0.012830169,0.010531929,51.642513,0,0,0,0,10
565260461,565260279,2490386,-0.019798163,-0.01155781,0.0032974733,51.630436,0,0,0,0,10
565264162,565263986,2490386,0.005722282,-0.014622129,0.0027512251,51.557972,0,0,0,0,10
565267875,565267693,2490386,-0.018685682,-0.003270827,0.01846585,51.714977,0,0,0,0,10
565271565,565271399,2490386,-0.054571517,0.0028977795,0.011058193,51.66063,0,0,0,0,10
