timestamp,timestamp_sample,lat,lon,alt,alt_ellipsoid,delta_alt,eph,epv,terrain_alt,lat_lon_reset_counter,alt_reset_counter,terrain_alt_valid,dead_reckoning
566577056,566575773,59.39622253262399,24.660573585688322,30.603567,42.6482,0.06750712,0.39374876,0.58606225,nan,2,2,0,0
566586957,566585786,59.39622253138468,24.660573586261112,30.60483,42.649464,0.06750712,0.39411032,0.58624655,nan,2,2,0,0
566596947,566595806,59.396222530134615,24.660573586467482,30.606112,42.650745,0.06750712,0.39447555,0.58643216,nan,2,2,0,0
566607573,566605828,59.3962225275831,24.66057358998001,30.606888,42.64694,0.06750712,0.3905108,0.5845304,nan,2,2,0,0
566616852,566615846,59.39622252508302,24.66057359321036,30.607817,42.647865,0.06750712,0.39083937,0.5846286,nan,2,2,0,0
566626831,566625863,59.396222522608674,24.66057359618169,30.608782,42.648834,0.06750712,0.39117134,0.5848022,nan,2,2,0,0
566636876,566635883,59.39622252013218,24.660573598805556,30.609774,42.649826,0.06750712,0.39150673,0.5849772,nan,2,2,0,0
566646935,566645902,59.39622251772001,24.660573601008256,30.610796,42.65085,0.06750712,0.39184558,0.5851534,nan,2,2,0,0
566657072,566655922,59.396222515385034,24.660573602846647,30.611853,42.6519,0.06750712,0.3921879,0.5853309,nan,2,2,0,0
566666937,566665940,59.39622251309723,24.660573604341792,30.61293,42.65298,0.06750712,0.39253372,0.5855098,nan,2,2,0,0
566677207,566675959,59.39622251085659,24.660573605426293,30.614038,42.65409,0.06750712,0.3928831,0.5856899,nan,2,2,0,0
566687020,566685979,59.396222508624525,24.660573606279158,30.615326,42.655376,0.06750712,0.39323598,0.5857905,nan,2,2,0,0
566697011,566695998,59.39622250643535,24.66057360678456,30.616646,42.656696,0.06750712,0.39359245,0.58597285,nan,2,2,0,0
566706977,566706017,59.39622250424616,24.660573606959343,30.617987,42.658035,0.06750712,0.39395252,0.5861565,nan,2,2,0,0
566717399,566716037,59.396222502155624,24.66057360679088,30.619356,42.65941,0.06750712,0.39431623,0.58634144,nan,2,2,0,0
566727263,566726056,59.39622250006293,24.660573606300222,30.620747,42.660797,0.06750712,0.3946836,0.58652776,nan,2,2,0,0
566737739,566736075,59.396222498709975,24.66057360673192,30.621773,42.657284,0.06750712,0.39068082,0.5846136,nan,2,2,0,0
