timestamp,airspeed_timestamp_rel,distance_sensor_timestamp_rel,optical_flow_timestamp_rel,vehicle_air_data_timestamp_rel,vehicle_magnetometer_timestamp_rel,visual_odometry_timestamp_rel
565643981,32767,32767,32767,32767,32767,32767
565648993,32767,32767,32767,32767,32767,32767
565654000,32767,32767,32767,32767,-32,32767
565659010,32767,32767,32767,32767,32767,32767
565664019,32767,32767,32767,32767,32767,-25
565669029,32767,32767,32767,32767,32767,32767
565674038,32767,32767,32767,32767,32767,32767
565679049,32767,32767,32767,-20,32767,32767
565684057,32767,32767,32767,32767,32767,32767
565689067,32767,32767,32767,32767,32767,32767
565694077,32767,32767,32767,32767,32767,-18
565699086,32767,32767,32767,32767,32767,32767
565704096,32767,32767,32767,32767,32767,32767
565709106,32767,32767,32767,32767,32767,32767
565714115,32767,32767,32767,32767,32767,32767
565719126,32767,32767,32767,32767,32767,-7
565724134,32767,32767,32767,32767,32767,32767
565729152,32767,32767,32767,32767,32767,32767
565734154,32767,32767,32767,32767,32767,32767
565739163,32767,32767,32767,32767,32767,32767
565744173,32767,32767,32767,32767,32767,32767
565749182,32767,32767,32767,32767,32767,32767
565754194,32767,32767,32767,32767,32767,32767
565759202,32767,32767,32767,32767,32767,-4
565764211,32767,32767,32767,-8,32767,32767
565769221,32767,32767,32767,32767,32767,32767
565774230,32767,32767,32767,32767,-33,32767
565779242,32767,32767,32767,32767,32767,32767
565784250,32767,32767,32767,32767,32767,32767
565789259,32767,32767,32767,32767,32767,32767
565794269,32767,32767,32767,32767,-33,-31
565804289,32767,32767,32767,32767,32767,32767
565809298,32767,32767,32767,-29,32767,32767
565814307,32767,32767,32767,32767,32767,32767
565819325,32767,32767,32767,32767,32767,32767
565824326,32767,32767,32767,32767,32767,-30
565829337,32767,32767,32767,32767,32767,32767
565834347,32767,32767,32767,32767,32767,32767
565839358,32767,32767,32767,32767,32767,32767
565844365,32767,32767,32767,32767,32767,32767
565849374,32767,32767,32767,32767,32767,32767
565854384,32767,32767,32767,32767,32767,32767
565859394,32767,32767,32767,32767,32767,-20
565864403,32767,32767,32767,32767,32767,32767
565869413,32767,32767,32767,32767,32767,32767
565874423,32767,32767,32767,32767,32767,32767
565879434,32767,32767,32767,32767,32767,32767
565884442,32767,32767,32767,32767,32767,32767
565889451,32767,32767,32767,32767,32767,-26
565894461,32767,32767,32767,-14,32767,32767
565899471,32767,32767,32767,32767,32767,32767
565904480,32767,32767,32767,32767,32767,32767
565909490,32767,32767,32767,32767,32767,32767
565914499,32767,32767,32767,32767,-36,32767
565919509,32767,32767,32767,32767,32767,-19
565924518,32767,32767,32767,32767,32767,32767
565929528,32767,32767,32767,32767,32767,32767
565934538,32767,32767,32767,32767,-36,32767
565939547,32767,32767,32767,-33,32767,32767
565944557,32767,32767,32767,32767,32767,32767
565949566,32767,32767,32767,32767,32767,32767
565954576,32767,32767,32767,32767,32767,32767
565959586,32767,32767,32767,32767,32767,32767
565964595,32767,32767,32767,32767,32767,-37
565969605,32767,32767,32767,32767,32767,32767
565974614,32767,32767,32767,32767,32767,32767
565979625,32767,32767,32767,32767,32767,32767
565984636,32767,32767,32767,32767,32767,-18
565989643,32767,32767,32767,32767,32767,32767
565994653,32767,32767,32767,32767,32767,32767
565999662,32767,32767,32767,32767,32767,32767
566004672,32767,32767,32767,32767,32767,32767
566009682,32767,32767,32767,32767,32767,32767
566014691,32767,32767,32767,32767,32767,32767
566019701,32767,32767,32767,32767,32767,32767
566024711,32767,32767,32767,-18,32767,0
566029720,32767,32767,32767,32767,32767,32767
566034730,32767,32767,32767,32767,32767,32767
566039739,32767,32767,32767,32767,32767,32767
566044749,32767,32767,32767,32767,32767,32767
566049760,32767,32767,32767,32767,32767,32767
566054768,32767,32767,32767,32767,-40,32767
566059778,32767,32767,32767,32767,32767,-4
566064788,32767,32767,32767,32767,32767,32767
566069803,32767,32767,32767,-37,32767,32767
566074807,32767,32767,32767,32767,-40,32767
566079816,32767,32767,32767,32767,32767,32767
566084836,32767,32767,32767,32767,32767,32767
566089835,32767,32767,32767,32767,32767,-20
566094845,32767,32767,32767,32767,32767,32767
566099855,32767,32767,32767,32767,32767,32767
566104864,32767,32767,32767,32767,32767,32767
566109875,32767,32767,32767,32767,32767,32767
566114883,32767,32767,32767,32767,32767,32767
566119893,32767,32767,32767,32767,32767,32767
566124902,32767,32767,32767,32767,32767,-39
566129912,32767,32767,32767,32767,32767,32767
566134922,32767,32767,32767,32767,32767,32767
566139931,32767,32767,32767,32767,32767,32767
566144944,32767,32767,32767,32767,32767,32767
566149951,32767,32767,32767,32767,32767,32767
566154960,32767,32767,32767,-20,32767,32767
566159970,32767,32767,32767,32767,32767,32767
566164984,32767,32767,32767,32767,32767,-41
566169989,32767,32767,32767,32767,32767,32767
566174998,32767,32767,32767,32767,32767,32767
566180008,32767,32767,32767,32767,32767,32767
566185020,32767,32767,32767,32767,32767,32767
566190027,32767,32767,32767,32767,7,-15
566195037,32767,32767,32767,32767,32767,32767
566200047,32767,32767,32767,-40,32767,32767
566205056,32767,32767,32767,32767,32767,32767
566210066,32767,32767,32767,32767,8,32767
566215075,32767,32767,32767,32767,32767,32767
566220085,32767,32767,32767,32767,32767,-13
566225094,32767,32767,32767,32767,32767,32767
566230104,32767,32767,32767,32767,32767,32767
566235114,32767,32767,32767,32767,32767,32767
566240123,32767,32767,32767,32767,32767,32767
566245133,32767,32767,32767,32767,32767,32767
566250143,32767,32767,32767,32767,32767,32767
566255152,32767,32767,32767,32767,32767,-3
566260162,32767,32767,32767,32767,32767,32767
566265173,32767,32767,32767,32767,32767,32767
566270181,32767,32767,32767,32767,32767,32767
566275191,32767,32767,32767,32767,32767,32767
566280200,32767,32767,32767,32767,32767,32767
566285210,32767,32767,32767,-21,32767,32767
566290219,32767,32767,32767,32767,32767,-13
566295229,32767,32767,32767,32767,32767,32767
566300238,32767,32767,32767,32767,32767,32767
566305248,32767,32767,32767,32767,32767,32767
566310258,32767,32767,32767,32767,32767,32767
566315268,32767,32767,32767,32767,32767,32767
566320277,32767,32767,32767,32767,32767,-4
566325287,32767,32767,32767,7,32767,32767
566330296,32767,32767,32767,32767,5,32767
566335306,32767,32767,32767,32767,32767,32767
566340315,32767,32767,32767,32767,32767,32767
566345325,32767,32767,32767,32767,32767,32767
566350334,32767,32767,32767,32767,5,32767
566355344,32767,32767,32767,32767,32767,32767
566360354,32767,32767,32767,32767,32767,-27
566365364,32767,32767,32767,32767,32767,32767
566370373,32767,32767,32767,32767,32767,32767
566375382,32767,32767,32767,32767,32767,32767
566380392,32767,32767,32767,32767,32767,32767
566385402,32767,32767,32767,32767,32767,32767
566390411,32767,32767,32767,32767,32767,-16
566395421,32767,32767,32767,32767,32767,32767
566400431,32767,32767,32767,32767,32767,32767
566405442,32767,32767,32767,32767,32767,32767
566410450,32767,32767,32767,32767,32767,32767
566415459,32767,32767,32767,-29,32767,32767
566420469,32767,32767,32767,32767,32767,-36
566425479,32767,32767,32767,32767,32767,32767
566430488,32767,32767,32767,32767,32767,32767
566435498,32767,32767,32767,32767,32767,32767
566440508,32767,32767,32767,32767,32767,32767
566445517,32767,32767,32767,32767,32767,32767
566450527,32767,32767,32767,32767,32767,32767
566455537,32767,32767,32767,5,32767,32767
566460546,32767,32767,32767,32767,32767,-28
566465556,32767,32767,32767,32767,32767,32767
566470565,32767,32767,32767,32767,2,32767
566475575,32767,32767,32767,32767,32767,32767
566480584,32767,32767,32767,32767,32767,32767
566485594,32767,32767,32767,32767,32767,32767
566490604,32767,32767,32767,32767,4,-21
566495613,32767,32767,32767,32767,32767,32767
566500623,32767,32767,32767,32767,32767,32767
566505634,32767,32767,32767,32767,32767,32767
566510642,32767,32767,32767,32767,32767,32767
566515657,32767,32767,32767,32767,32767,32767
566520678,32767,32767,32767,32767,32767,32767
566525671,32767,32767,32767,32767,32767,-33
566530683,32767,32767,32767,32767,32767,32767
566535690,32767,32767,32767,32767,32767,32767
566540700,32767,32767,32767,32767,32767,32767
566545714,32767,32767,32767,-33,32767,32767
566550719,32767,32767,32767,32767,32767,32767
566555729,32767,32767,32767,32767,32767,32767
566560739,32767,32767,32767,32767,32767,-27
566565748,32767,32767,32767,32767,32767,32767
566570757,32767,32767,32767,32767,32767,32767
566575773,32767,32767,32767,32767,32767,32767
566580784,32767,32767,32767,32767,32767,32767
566585786,32767,32767,32767,2,32767,-20
566590796,32767,32767,32767,32767,32767,32767
566595806,32767,32767,32767,32767,32767,32767
566600815,32767,32767,32767,32767,32767,32767
566605828,32767,32767,32767,32767,32767,32767
566610834,32767,32767,32767,32767,5,32767
566615846,32767,32767,32767,32767,32767,32767
566620854,32767,32767,32767,32767,32767,32767
566625863,32767,32767,32767,32767,32767,32767
566630873,32767,32767,32767,32767,0,-16
566635883,32767,32767,32767,32767,32767,32767
566640892,32767,32767,32767,32767,32767,32767
566645902,32767,32767,32767,32767,32767,32767
566650911,32767,32767,32767,32767,32767,32767
566655922,32767,32767,32767,32767,32767,-40
566660931,32767,32767,32767,32767,32767,32767
566665940,32767,32767,32767,32767,32767,32767
566670950,32767,32767,32767,32767,32767,32767
566675959,32767,32767,32767,-36,32767,32767
566680969,32767,32767,32767,32767,32767,-12
566685979,32767,32767,32767,32767,32767,32767
566690988,32767,32767,32767,32767,32767,32767
566695998,32767,32767,32767,32767,32767,32767
566701008,32767,32767,32767,32767,32767,32767
566706017,32767,32767,32767,32767,32767,32767
566711033,32767,32767,32767,32767,32767,32767
566716037,32767,32767,32767,-4,32767,32767
566721046,32767,32767,32767,32767,32767,-2
566726056,32767,32767,32767,32767,32767,32767
566731066,32767,32767,32767,32767,32767,32767
566736075,32767,32767,32767,32767,32767,32767
566741091,32767,32767,32767,32767,32767,32767
566746094,32767,32767,32767,32767,32767,32767
566751104,32767,32767,32767,32767,-4,32767
566756114,32767,32767,32767,32767,32767,32767
566761123,32767,32767,32767,32767,32767,-1
566766132,32767,32767,32767,32767,32767,32767
566771143,32767,32767,32767,32767,-4,32767
566776152,32767,32767,32767,32767,32767,32767
566781161,32767,32767,32767,32767,32767,32767
566786173,32767,32767,32767,32767,32767,-19
566791181,32767,32767,32767,32767,32767,32767
566796190,32767,32767,32767,32767,32767,32767
566801200,32767,32767,32767,32767,32767,32767
566806209,32767,32767,32767,-40,32767,32767
566811219,32767,32767,32767,32767,32767,32767
566816228,32767,32767,32767,32767,32767,32767
566821238,32767,32767,32767,32767,32767,32767
566826248,32767,32767,32767,32767,32767,-29
566831257,32767,32767,32767,32767,32767,32767
566836267,32767,32767,32767,32767,32767,32767
566841277,32767,32767,32767,32767,32767,32767
566846286,32767,32767,32767,-6,32767,32767
566851296,32767,32767,32767,32767,32767,32767
566856306,32767,32767,32767,32767,32767,-2
566861317,32767,32767,32767,32767,32767,32767
566866325,32767,32767,32767,32767,32767,32767
566871338,32767,32767,32767,32767,32767,32767
566876345,32767,32767,32767,32767,32767,32767
566881354,32767,32767,32767,32767,32767,32767
566886363,32767,32767,32767,32767,32767,-36
566891373,32767,32767,32767,32767,-6,32767
566896382,32767,32767,32767,32767,32767,32767
566901392,32767,32767,32767,32767,32767,32767
566906402,32767,32767,32767,32767,32767,32767
566911413,32767,32767,32767,32767,-7,32767
566916421,32767,32767,32767,32767,32767,-26
566921430,32767,32767,32767,32767,32767,32767
566926440,32767,32767,32767,32767,32767,32767
566931450,32767,32767,32767,7,32767,32767
566936459,32767,32767,32767,32767,32767,32767
566941469,32767,32767,32767,32767,32767,32767
566946478,32767,32767,32767,32767,32767,32767
566951488,32767,32767,32767,32767,32767,-4
566956497,32767,32767,32767,32767,32767,32767
566961507,32767,32767,32767,32767,32767,32767
566966517,32767,32767,32767,32767,32767,32767
566971526,32767,32767,32767,32767,32767,32767
566976539,32767,32767,32767,-6,32767,32767
566981545,32767,32767,32767,32767,32767,32767
566986556,32767,32767,32767,32767,32767,32767
566991565,32767,32767,32767,32767,32767,32767
566996574,32767,32767,32767,32767,32767,-27
567001584,32767,32767,32767,32767,32767,32767
567006593,32767,32767,32767,32767,32767,32767
567011603,32767,32767,32767,32767,32767,32767
567016613,32767,32767,32767,32767,32767,32767
567021622,32767,32767,32767,32767,32767,-28
567026637,32767,32767,32767,32767,32767,32767
567031641,32767,32767,32767,32767,-7,32767
567036651,32767,32767,32767,32767,32767,32767
567041661,32767,32767,32767,32767,32767,32767
567046670,32767,32767,32767,32767,32767,32767
567051680,32767,32767,32767,32767,-6,-17
567056689,32767,32767,32767,32767,32767,32767
567061699,32767,32767,32767,6,32767,32767
567066709,32767,32767,32767,32767,32767,32767
567071718,32767,32767,32767,32767,32767,32767
567076729,32767,32767,32767,32767,32767,32767
567081737,32767,32767,32767,32767,32767,32767
567086747,32767,32767,32767,32767,32767,32767
567091757,32767,32767,32767,32767,32767,0
567096767,32767,32767,32767,32767,32767,32767
567101776,32767,32767,32767,32767,32767,32767
567106786,32767,32767,32767,-14,32767,32767
567111795,32767,32767,32767,32767,32767,32767
567116805,32767,32767,32767,32767,32767,32767
567121815,32767,32767,32767,32767,32767,-6
567126824,32767,32767,32767,32767,32767,32767
567131835,32767,32767,32767,32767,32767,32767
567136843,32767,32767,32767,32767,32767,32767
567141852,32767,32767,32767,32767,32767,32767
567146862,32767,32767,32767,32767,32767,32767
567151872,32767,32767,32767,32767,32767,-17
567156881,32767,32767,32767,32767,32767,32767
567161891,32767,32767,32767,32767,32767,32767
567166901,32767,32767,32767,32767,32767,32767
567171913,32767,32767,32767,32767,-11,32767
567176920,32767,32767,32767,32767,32767,32767
567181929,32767,32767,32767,32767,32767,32767
567186939,32767,32767,32767,32767,32767,32767
567191949,32767,32767,32767,1,-11,-28
567196958,32767,32767,32767,32767,32767,32767
567201967,32767,32767,32767,32767,32767,32767
567206977,32767,32767,32767,32767,32767,32767
567211987,32767,32767,32767,32767,32767,32767
567216996,32767,32767,32767,32767,32767,32767
567222006,32767,32767,32767,32767,32767,-25
567227030,32767,32767,32767,32767,32767,32767
567232025,32767,32767,32767,32767,32767,32767
567237035,32767,32767,32767,-18,32767,32767
567242044,32767,32767,32767,32767,32767,32767
567247055,32767,32767,32767,32767,32767,32767
567252064,32767,32767,32767,32767,32767,-3
567257073,32767,32767,32767,32767,32767,32767
567262083,32767,32767,32767,32767,32767,32767
567267092,32767,32767,32767,32767,32767,32767
567272102,32767,32767,32767,32767,32767,32767
567277111,32767,32767,32767,32767,32767,32767
567282121,32767,32767,32767,32767,32767,32767
567287130,32767,32767,32767,32767,32767,32767
567292140,32767,32767,32767,32767,32767,-21
567297149,32767,32767,32767,32767,32767,32767
567302159,32767,32767,32767,32767,32767,32767
567307169,32767,32767,32767,32767,32767,32767
567312179,32767,32767,32767,32767,-14,32767
567317188,32767,32767,32767,32767,32767,-23
567322197,32767,32767,32767,-3,32767,32767
567327207,32767,32767,32767,32767,32767,32767
567332217,32767,32767,32767,32767,-15,32767
567337226,32767,32767,32767,32767,32767,32767
567342236,32767,32767,32767,32767,32767,32767
567347245,32767,32767,32767,32767,32767,32767
567352256,32767,32767,32767,32767,32767,-27
567357264,32767,32767,32767,32767,32767,32767
567362274,32767,32767,32767,32767,32767,32767
567367283,32767,32767,32767,-20,32767,32767
567372293,32767,32767,32767,32767,32767,32767
567377303,32767,32767,32767,32767,32767,32767
567382312,32767,32767,32767,32767,32767,32767
567387322,32767,32767,32767,32767,32767,32767
567392331,32767,32767,32767,32767,32767,-37
567397340,32767,32767,32767,32767,32767,32767
567402350,32767,32767,32767,32767,32767,32767
567407359,32767,32767,32767,32767,32767,32767
567412369,32767,32767,32767,32767,32767,32767
567417379,32767,32767,32767,32767,32767,-1
567422389,32767,32767,32767,32767,32767,32767
567427400,32767,32767,32767,32767,32767,32767
567432408,32767,32767,32767,32767,32767,32767
567437417,32767,32767,32767,32767,32767,32767
567442426,32767,32767,32767,32767,32767,32767
567447438,32767,32767,32767,32767,32767,32767
567452445,32767,32767,32767,-7,-16,32767
567457457,32767,32767,32767,32767,32767,-6
567462464,32767,32767,32767,32767,32767,32767
567467474,32767,32767,32767,32767,32767,32767
567472484,32767,32767,32767,32767,-17,32767
567477493,32767,32767,32767,32767,32767,32767
567482502,32767,32767,32767,32767,32767,32767
567487512,32767,32767,32767,32767,32767,-40
567492521,32767,32767,32767,32767,32767,32767
567497531,32767,32767,32767,-24,32767,32767
567502540,32767,32767,32767,32767,32767,32767
567507549,32767,32767,32767,32767,32767,32767
567512568,32767,32767,32767,32767,32767,32767
567517569,32767,32767,32767,32767,32767,-16
567522578,32767,32767,32767,32767,32767,32767
567527598,32767,32767,32767,32767,32767,32767
567532597,32767,32767,32767,32767,32767,32767
567537606,32767,32767,32767,32767,32767,32767
567542616,32767,32767,32767,32767,32767,32767
567547625,32767,32767,32767,32767,32767,32767
567552639,32767,32767,32767,32767,32767,32767
567557644,32767,32767,32767,32767,32767,32767
567562669,32767,32767,32767,32767,32767,32767
567567663,32767,32767,32767,32767,32767,-28
567572673,32767,32767,32767,32767,32767,32767
567577682,32767,32767,32767,32767,32767,32767
567582693,32767,32767,32767,-8,32767,32767
567587701,32767,32767,32767,32767,32767,-39
567592711,32767,32767,32767,32767,-20,32767
567597722,32767,32767,32767,32767,32767,32767
567602731,32767,32767,32767,32767,32767,32767
567607739,32767,32767,32767,32767,32767,32767
567612749,32767,32767,32767,32767,-20,32767
567617758,32767,32767,32767,32767,32767,32767
567622772,32767,32767,32767,32767,32767,32767
567627777,32767,32767,32767,-28,32767,32767
567632786,32767,32767,32767,32767,32767,32767
567637796,32767,32767,32767,32767,32767,32767
567642805,32767,32767,32767,32767,32767,-21
567647815,32767,32767,32767,32767,32767,32767
567652824,32767,32767,32767,32767,32767,32767
567657834,32767,32767,32767,32767,32767,-30
567662843,32767,32767,32767,32767,32767,32767
567667853,32767,32767,32767,32767,32767,32767
567672862,32767,32767,32767,32767,32767,32767
567677872,32767,32767,32767,32767,32767,32767
567682883,32767,32767,32767,32767,32767,32767
567687891,32767,32767,32767,32767,32767,-27
567692900,32767,32767,32767,32767,32767,32767
567697910,32767,32767,32767,32767,32767,32767
567702919,32767,32767,32767,32767,32767,32767
567707928,32767,32767,32767,32767,32767,32767
567712938,32767,32767,32767,-14,32767,32767
567717947,32767,32767,32767,32767,32767,32767
567722957,32767,32767,32767,32767,32767,-29
567727966,32767,32767,32767,32767,32767,32767
567732976,32767,32767,32767,32767,-20,32767
567737985,32767,32767,32767,32767,32767,32767
567742995,32767,32767,32767,32767,32767,32767
567748004,32767,32767,32767,32767,32767,32767
567753014,32767,32767,32767,32767,-21,32767
567758023,32767,32767,32767,-32,32767,-11
567763032,32767,32767,32767,32767,32767,32767
567768042,32767,32767,32767,32767,32767,32767
567773051,32767,32767,32767,32767,32767,32767
567778061,32767,32767,32767,32767,32767,32767
567783071,32767,32767,32767,32767,32767,32767
567788080,32767,32767,32767,32767,32767,-11
567793089,32767,32767,32767,32767,32767,32767
567798100,32767,32767,32767,32767,32767,32767
567803108,32767,32767,32767,32767,32767,32767
567808118,32767,32767,32767,32767,32767,32767
567813127,32767,32767,32767,32767,32767,32767
567818137,32767,32767,32767,32767,32767,32767
567823146,32767,32767,32767,32767,32767,32767
567828156,32767,32767,32767,32767,32767,-30
567833165,32767,32767,32767,32767,32767,32767
567838175,32767,32767,32767,32767,32767,32767
567843184,32767,32767,32767,-17,32767,32767
567848193,32767,32767,32767,32767,32767,32767
567853203,32767,32767,32767,32767,32767,32767
567858212,32767,32767,32767,32767,32767,32767
567863222,32767,32767,32767,32767,32767,-15
567868232,32767,32767,32767,32767,32767,32767
567873241,32767,32767,32767,32767,-23,32767
567878250,32767,32767,32767,32767,32767,32767
567883260,32767,32767,32767,32767,32767,-3
567888269,32767,32767,32767,-33,32767,32767
567893279,32767,32767,32767,32767,-20,32767
567898289,32767,32767,32767,32767,32767,32767
567903298,32767,32767,32767,32767,32767,32767
567908308,32767,32767,32767,32767,32767,32767
567913318,32767,32767,32767,32767,32767,32767
567918326,32767,32767,32767,32767,32767,32767
567923336,32767,32767,32767,32767,32767,-5
567928345,32767,32767,32767,32767,32767,32767
567933355,32767,32767,32767,32767,32767,32767
567938364,32767,32767,32767,32767,32767,32767
567943375,32767,32767,32767,32767,32767,32767
567948383,32767,32767,32767,32767,32767,32767
567953393,32767,32767,32767,32767,32767,-28
567958403,32767,32767,32767,32767,32767,32767
567963412,32767,32767,32767,32767,32767,32767
567968421,32767,32767,32767,32767,32767,32767
567973431,32767,32767,32767,-20,32767,32767
567978440,32767,32767,32767,32767,32767,32767
567983450,32767,32767,32767,32767,32767,32767
567988473,32767,32767,32767,32767,32767,32767
567993469,32767,32767,32767,32767,32767,-28
567998478,32767,32767,32767,32767,32767,32767
568003488,32767,32767,32767,32767,32767,32767
568008503,32767,32767,32767,32767,32767,32767
568013507,32767,32767,32767,32767,-28,32767
568018516,32767,32767,32767,-38,32767,32767
568023526,32767,32767,32767,32767,32767,-7
568028539,32767,32767,32767,32767,32767,32767
568033545,32767,32767,32767,32767,-28,32767
568038554,32767,32767,32767,32767,32767,32767
568043563,32767,32767,32767,32767,32767,32767
568048573,32767,32767,32767,32767,32767,32767
568053582,32767,32767,32767,32767,32767,32767
568058592,32767,32767,32767,32767,32767,-40
568063602,32767,32767,32767,32767,32767,32767
568068611,32767,32767,32767,32767,32767,32767
568073621,32767,32767,32767,32767,32767,32767
568078633,32767,32767,32767,32767,32767,32767
568083643,32767,32767,32767,32767,32767,32767
568088649,32767,32767,32767,32767,32767,32767
