timestamp,timestamp_sample,gyro_device_id,gyro_bias[0],gyro_bias[1],gyro_bias[2],gyro_bias_limit,gyro_bias_variance[0],gyro_bias_variance[1],gyro_bias_variance[2],accel_device_id,accel_bias[0],accel_bias[1],accel_bias[2],accel_bias_limit,accel_bias_variance[0],accel_bias_variance[1],accel_bias_variance[2],mag_device_id,mag_bias[0],mag_bias[1],mag_bias[2],mag_bias_limit,mag_bias_variance[0],mag_bias_variance[1],mag_bias_variance[2],gyro_bias_valid,gyro_bias_stable,accel_bias_valid,accel_bias_stable,mag_bias_valid,mag_bias_stable
579866712,579765829,2490386,-0.0019668096,0.0022717516,0.0017376341,0.15,2.7108737e-07,2.702286e-07,5.308411e-07,2490386,0.009126154,-0.026117343,-0.19886182,0.4,0.0007041082,0.0007161698,0.00051179103,527625,-0.102838606,-0.14201848,-0.080839805,0.5,0.0012135186,0.0005146971,0.0011242449,1,0,1,0,1,0
579994615,579894321,2490386,-0.0019654213,0.002285003,0.0017363589,0.15,2.7204953e-07,2.7117812e-07,5.3210266e-07,2490386,0.007551817,-0.026082018,-0.2002856,0.4,0.0006993023,0.0007118293,0.00051179266,527625,-0.102838606,-0.14201848,-0.080839805,0.5,0.0012135186,0.0005146971,0.0011242449,1,0,1,0,1,0
580124474,580022813,2490386,-0.0019636652,0.0022990967,0.0017349358,0.15,2.7297762e-07,2.7209586e-07,5.333621e-07,2490386,0.00598434,-0.02604164,-0.20186715,0.4,0.00069463166,0.00070753443,0.00051179423,527625,-0.102838606,-0.14201848,-0.080839805,0.5,0.0012135186,0.0005146971,0.0011242449,1,0,1,0,1,0
580271274,580171073,2490386,-0.0019586424,0.0023112379,0.0017342347,0.15,2.7404386e-07,2.7315258e-07,5.3481506e-07,2490386,0.0047567193,-0.025718858,-0.20388728,0.4,0.0006900444,0.0007032772,0.0005117957,527625,-0.102838606,-0.14201848,-0.080839805,0.5,0.0012135186,0.0005146971,0.0011242449,1,0,1,0,1,0
580370435,580269912,2490386,-0.0019571083,0.0023230538,0.0017330108,0.15,2.7460626e-07,2.7371001e-07,5.3577855e-07,2490386,0.0036434825,-0.025764836,-0.20595153,0.4,0.00068587216,0.00069931505,0.0005117977,527625,-0.102838606,-0.14201848,-0.080839805,0.5,0.0012135186,0.0005146971,0.0011242449,1,0,1,0,1,0
580488856,580388520,2490386,-0.0019502791,0.0023366557,0.001732335,0.15,2.7533187e-07,2.744345e-07,5.369346e-07,2490386,0.0024451832,-0.025356459,-0.20817113,0.4,0.0006819572,0.00069552544,0.00051179883,527625,-0.102838606,-0.14201848,-0.080839805,0.5,0.0012135186,0.0005146971,0.0011242449,1,0,1,0,1,0
580617928,580517012,2490386,-0.0019482437,0.002355865,0.0017302084,0.15,2.7611466e-07,2.7522123e-07,5.381857e-07,2490386,0.00086203875,-0.0253894,-0.21064106,0.4,0.0006782408,0.00069184456,0.0005117994,527625,-0.102838606,-0.14201848,-0.080839805,0.5,0.0012135186,0.0005146971,0.0011242449,1,0,1,0,1,0
580735785,580635618,2490386,-0.0019406873,0.0023729354,0.0017292252,0.15,2.767701e-07,2.758828e-07,5.393404e-07,2490386,-0.0004021491,-0.024952753,-0.21319622,0.4,0.0006748172,0.0006884312,0.00051180157,527625,-0.102838606,-0.14201848,-0.080839805,0.5,0.0012135186,0.0005146971,0.0011242449,1,0,1,0,1,0
580865902,580764109,2490386,-0.0019403308,0.0023921833,0.0017268388,0.15,2.7748592e-07,2.7660187e-07,5.4059257e-07,2490386,-0.0017480862,-0.025030628,-0.21605814,0.4,0.00067166274,0.0006853634,0.0005118026,527625,-0.102838606,-0.14201848,-0.080839805,0.5,0.0012135186,0.0005146971,0.0011242449,1,0,1,0,1,0
580992881,580892600,2490386,-0.0019361158,0.00240952,0.0017252502,0.15,2.781721e-07,2.7728603e-07,5.4184653e-07,2490386,-0.0028126375,-0.024768544,-0.21873805,0.4,0.00066875387,0.0006826248,0.0005118037,527625,-0.102838606,-0.14201848,-0.080839805,0.5,0.0012135186,0.0005146971,0.0011242449,1,0,1,0,1,0
581112255,581011215,2490386,-0.0019345669,0.0024222974,0.0017239078,0.15,2.7873182e-07,2.7783946e-07,5.429952e-07,2490386,-0.003543822,-0.024693642,-0.22136019,0.4,0.0006660842,0.0006801691,0.00051179645,527625,-0.102838606,-0.14201848,-0.080839805,0.5,0.0012135186,0.0005146971,0.0011242449,1,0,1,0,1,0
581270071,581169349,2490386,-0.0019343842,0.0024369238,0.0017223741,0.15,2.7962037e-07,2.7871954e-07,5.4455296e-07,2490386,-0.0043405504,-0.024629457,-0.22415534,0.4,0.00066348666,0.0006777707,0.00051180687,527625,-0.102838606,-0.14201848,-0.080839805,0.5,0.0012135186,0.0005146971,0.0011242449,1,0,1,0,1,0
581368503,581268187,2490386,-0.0019335753,0.002446623,0.0017214258,0.15,2.7991774e-07,2.7900956e-07,5.4551543e-07,2490386,-0.0048097894,-0.024650939,-0.22733866,0.4,0.0006611403,0.00067557604,0.00051180867,527625,-0.102838606,-0.14201848,-0.080839805,0.5,0.0012135186,0.0005146971,0.0011242449,1,0,1,0,1,0
581497240,581396678,2490386,-0.0019378363,0.0024608236,0.001719493,0.15,2.8046716e-07,2.7955306e-07,5.4676894e-07,2490386,-0.0055669053,-0.02482159,-0.23030104,0.4,0.00065894425,0.000673477,0.00051180937,527625,-0.102838606,-0.14201848,-0.080839805,0.5,0.0012135186,0.0005146971,0.0011242449,1,0,1,0,1,0
581617615,581515284,2490386,-0.0019360221,0.002466538,0.0017190857,0.15,2.8088513e-07,2.799731e-07,5.479223e-07,2490386,-0.005763124,-0.024939857,-0.23408931,0.4,0.00065695297,0.0006715019,0.00051181053,527625,-0.102838606,-0.14201848,-0.080839805,0.5,0.0012135186,0.0005146971,0.0011242449,1,0,1,0,1,0
581734185,581633890,2490386,-0.0019354387,0.0024773395,0.0017180268,0.15,2.812674e-07,2.803622e-07,5.4907395e-07,2490386,-0.0061917263,-0.025013382,-0.2371037,0.4,0.0006551837,0.0006696961,0.0005118119,527625,-0.102838606,-0.14201848,-0.080839805,0.5,0.0012135186,0.0005146971,0.0011242449,1,0,1,0,1,0
581862750,581762380,2490386,-0.0019443978,0.0024973375,0.0017145026,0.15,2.8169686e-07,2.8080657e-07,5.503185e-07,2490386,-0.00701128,-0.025505861,-0.24054463,0.4,0.0006536211,0.00066804624,0.00051181286,527625,-0.102838606,-0.14201848,-0.080839805,0.5,0.0012135186,0.0005146971,0.0011242449,1,0,1,0,1,0
581991466,581890870,2490386,-0.0019455904,0.0025088699,0.0017128822,0.15,2.8206858e-07,2.8119845e-07,5.515594e-07,2490386,-0.007386689,-0.025783647,-0.24382357,0.4,0.00065228395,0.00066659704,0.0005118139,527625,-0.102838606,-0.14201848,-0.080839805,0.5,0.0012135186,0.0005146971,0.0011242449,1,0,1,0,1,0
582119726,582019359,2490386,-0.0019453162,0.002516994,0.0017118155,0.15,2.8242843e-07,2.815848e-07,5.527984e-07,2490386,-0.007637419,-0.025997417,-0.24632049,0.4,0.00065104023,0.00066519063,0.00051181624,527625,-0.102838606,-0.14201848,-0.080839805,0.5,0.0012135186,0.0005146971,0.0011242449,1,0,1,0,1,0
582268307,582167616,2490386,-0.0019442533,0.0025414478,0.0017083166,0.15,2.8286698e-07,2.820544e-07,5.542257e-07,2490386,-0.008266405,-0.026594829,-0.25090852,0.4,0.00064993656,0.0006638986,0.0005118177,527625,-0.102838606,-0.14201848,-0.080839805,0.5,0.0012135186,0.0005146971,0.0011242449,1,0,1,0,1,0
582368455,582266455,2490386,-0.0019426197,0.0025558711,0.0017062178,0.15,2.828022e-07,2.8202714e-07,5.5515807e-07,2490386,-0.0085733,-0.027077353,-0.2551195,0.4,0.0006489368,0.0006626672,0.0005118177,527625,-0.102838606,-0.14201848,-0.080839805,0.5,0.0012135186,0.0005146971,0.0011242449,1,0,1,0,1,0
582495243,582394945,2490386,-0.0019404205,0.0025602719,0.0017058045,0.15,2.8296157e-07,2.8222718e-07,5.563806e-07,2490386,-0.008654112,-0.027343858,-0.25867632,0.4,0.0006479509,0.0006614353,0.00051181775,527625,-0.102838606,-0.14201848,-0.080839805,0.5,0.0012135186,0.0005146971,0.0011242449,1,0,1,0,1,0
