timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt,accelerometer_clipping,gyro_clipping,accel_calibration_count,gyro_calibration_count
574560871,0.19815387,-0.27807775,-0.07313982,5009,0,-1.2334244,2.0780282,-14.147974,5009,0,0,1,1
574565881,0.19818893,-0.29579607,-0.04099992,5010,0,0.7568922,-2.2446492,-12.655958,5010,0,0,1,1
574570890,0.27582958,-0.23252839,-0.07006656,5009,0,1.8217083,1.1772743,-11.699458,5009,0,0,1,1
574575900,0.4311472,-0.3293023,-0.081989124,5010,0,1.4815023,-0.6588405,-7.604538,5010,0,0,1,1
574580909,0.42936325,-0.25170258,-0.08104007,5009,0,0.6363536,1.9749628,-9.541318,5009,0,0,1,1
574585918,0.5448186,-0.26734832,-0.07814026,5009,0,-0.9190253,0.22718404,-8.643473,5009,0,0,1,1
574590928,0.5336747,-0.28143907,-0.060917385,5010,0,-0.9261341,1.6674858,-8.876432,5010,0,0,1,1
574595937,0.55894226,-0.24460815,-0.038259715,5009,0,-0.06613166,1.3132843,-11.072889,5009,0,0,1,1
574600947,0.7026415,-0.3098427,-0.05024158,5010,0,-0.44287568,0.4946152,-13.847448,5010,0,0,1,1
574605956,0.86115855,-0.29305443,-0.05080654,5009,0,0.028085597,0.3074638,-12.734152,5009,0,0,1,1
574610966,1.1333166,-0.32815087,-0.05186981,5010,0,-1.2161951,0.6721097,-13.483704,5010,0,0,1,1
574615975,1.2745899,-0.27387643,-0.047754135,5009,0,-0.040101398,-0.11365231,-10.763503,5009,0,0,1,1
574620986,1.3255093,-0.19522351,-0.011438106,5011,0,0.09662456,1.9208789,-9.609534,5011,0,0,1,1
574625997,1.4741042,-0.2722846,-0.09144484,5011,0,1.5845503,-1.3645058,-9.150129,5011,0,0,1,1
574631003,1.5167749,-0.2787843,-0.028933033,5006,0,0.75029796,1.4467698,-10.203638,5006,0,0,1,1
574636013,1.7184182,-0.25938636,-0.06617803,5010,0,-0.8127798,0.76554364,-10.514699,5010,0,0,1,1
574641025,1.9152546,-0.2507947,-0.021803208,5012,0,-0.052994817,1.469848,-10.235378,5012,0,0,1,1
574646031,2.0691776,-0.16134259,-0.029741326,5006,0,0.4245131,0.74863863,-8.061978,5006,0,0,1,1
574651041,2.2752607,-0.24573556,-0.07718421,5010,0,-0.050633475,2.476191,-8.409536,5010,0,0,1,1
574656051,2.3422205,-0.2386535,-0.025259914,5010,0,-0.17739424,0.122029446,-9.23899,5010,0,0,1,1
574661060,2.4089494,-0.18789832,-0.07244944,5009,0,-1.9903986,2.8963263,-16.528091,5009,0,0,1,1
574666070,2.8169587,-0.27733743,-0.045132853,5010,0,-0.8425103,-1.8414958,-14.4542265,5010,0,0,1,1
574671079,2.8408258,-0.13659963,-0.033852782,5009,0,-0.04111809,0.17355551,-11.667432,5009,0,0,1,1
574676088,3.2144911,-0.23175536,-0.059717543,5009,0,0.22483252,2.2202327,-8.452936,5009,0,0,1,1
574681098,3.0469084,-0.05903765,-0.06619315,5010,0,1.8162591,-1.1165062,-6.4873977,5010,0,0,1,1
574686107,3.148028,-0.22822553,-0.09262163,5009,0,0.4940428,2.4435205,-12.123647,5009,0,0,1,1
574691116,3.2885394,-0.15818919,-0.09631217,5009,0,-0.684825,-1.909594,-11.84903,5009,0,0,1,1
574696126,3.3352027,-0.10479151,-0.037834212,5010,0,-1.0354978,3.062091,-13.645792,5010,0,0,1,1
574701135,3.553573,-0.08080229,-0.034005046,5009,0,0.7010382,1.4768403,-8.327639,5009,0,0,1,1
574706144,3.57965,-0.117693305,-0.022215554,5009,0,2.9251547,-0.2067811,-7.515414,5009,0,0,1,1
574711155,3.7731514,-0.13636558,-0.040727224,5011,0,1.4740871,1.654641,-8.180317,5011,0,0,1,1
574716163,3.8628418,-0.15355267,-0.051620428,5008,0,-2.2014613,0.7621193,-10.936689,5008,0,0,1,1
574721173,3.8124156,-0.15810373,-0.0028931983,5010,0,-2.892346,1.247062,-15.90783,5010,0,0,1,1
574726182,3.8705664,-0.18145615,-0.035517566,5009,0,-2.8090818,1.1049277,-15.608957,5009,0,0,1,1
574731192,3.9327037,-0.18261251,-0.0035550888,5010,0,-0.71292925,-0.16072643,-16.788273,5010,0,0,1,1
574736201,4.057322,-0.13678613,-0.035747238,5009,0,0.16977157,0.34522465,-14.598331,5009,0,0,1,1
574741210,4.2089577,-0.1181559,-0.04174857,5009,0,1.3145235,2.5493789,-10.919509,5009,0,0,1,1
574746220,4.271097,0.01753944,-0.024704192,5010,0,1.6308825,-0.26405832,-7.0410194,5010,0,0,1,1
574751229,4.2505255,-0.034286566,-0.039499436,5009,0,1.7783312,-0.60339713,-6.9216785,5009,0,0,1,1
574756239,4.1760755,0.10582722,0.006375037,5010,0,1.5099516,1.5459886,-7.510176,5010,0,0,1,1
574761248,4.0844717,0.02813571,-0.00889208,5009,0,-0.36974275,-0.07184114,-9.168866,5009,0,0,1,1
574766257,4.014718,0.021506557,0.056369293,5009,0,-0.8818803,-0.017480977,-12.623381,5009,0,0,1,1
574771267,3.9934127,-0.018049369,0.00025505052,5010,0,-2.8485272,-0.6669743,-14.517715,5010,0,0,1,1
574776276,3.9425952,0.15099394,0.009561523,5009,0,-1.4604063,1.5725429,-14.434111,5009,0,0,1,1
574781285,3.976144,0.14705214,-0.026646987,5009,0,0.74763995,-0.58406484,-11.295291,5009,0,0,1,1
574786295,3.7821312,0.20486812,-0.013386991,5010,0,3.2884676,2.0712037,-10.385953,5010,0,0,1,1
574791304,3.8642,0.23238169,0.009755493,5009,0,1.9394665,1.3480463,-9.108003,5009,0,0,1,1
574796314,3.5699947,0.16747089,0.0044786613,5010,0,-1.4461192,2.4881096,-11.577452,5010,0,0,1,1
574801323,3.6381066,0.070019215,0.037263468,5009,0,-2.9532278,-0.09505286,-15.991424,5009,0,0,1,1
574806333,3.3595762,0.083679534,-0.07871486,5010,0,-2.2122786,-2.114999,-13.489404,5010,0,0,1,1
574811342,3.1976385,0.28555095,-0.027348114,5009,0,1.076023,0.7686854,-9.692005,5009,0,0,1,1
574816353,3.0201573,0.17063859,-0.024909236,5011,0,3.8542747,1.018736,-7.2450595,5011,0,0,1,1
574821361,3.0150123,0.16533525,0.05170708,5008,0,0.622576,1.2270187,-10.008665,5008,0,0,1,1
574826370,2.8315952,0.05878158,-0.08816837,5009,0,-4.631734,0.44965345,-13.916309,5009,0,0,1,1
574831379,2.6163576,0.26246944,-0.021748468,5009,0,-1.2023731,-1.8229457,-13.8469,5009,0,0,1,1
574836389,2.3333204,0.15923229,-0.07492279,5010,0,1.6320736,1.4299235,-7.1585617,5010,0,0,1,1
574841398,2.39222,0.039288964,0.062173896,5009,0,3.4701312,0.50065315,-7.263503,5009,0,0,1,1
574846408,2.3375432,0.030766642,-0.11024639,5010,0,-2.5375998,-0.73711497,-10.757401,5010,0,0,1,1
574851417,2.019905,0.3152264,-0.038378328,5009,0,-2.291378,0.6195852,-13.986527,5009,0,0,1,1
574856427,1.8166382,0.18226585,-0.05710453,5010,0,0.5216424,1.1941593,-11.014236,5010,0,0,1,1
574861436,1.7650642,0.011478986,0.07677595,5009,0,2.8451693,-1.1103462,-6.1973586,5009,0,0,1,1
574866445,1.8398005,0.041665733,-0.09024021,5009,0,-2.4784577,1.9205922,-10.609896,5009,0,0,1,1
574871454,1.5619856,0.24944079,-0.0549234,5009,0,-2.4397388,-3.5652478,-12.004382,5009,0,0,1,1
574876464,1.1214893,0.27348953,-0.02891715,5010,0,1.6375383,4.44105,-9.32244,5010,0,0,1,1
574881473,1.4839277,0.008710838,0.052780304,5009,0,3.2045138,-1.6301687,-7.6418934,5009,0,0,1,1
574886483,1.2622738,0.13393022,-0.05913881,5010,0,-1.2471712,0.3633475,-12.0974455,5010,0,0,1,1
574891492,1.2711133,0.19869971,-0.0893625,5009,0,-2.4171705,-0.22776099,-14.847043,5009,0,0,1,1
574896501,0.93632656,0.22289468,-0.021500194,5009,0,1.3672972,2.0600681,-9.3841715,5009,0,0,1,1
574901511,1.151848,0.06297991,0.004258878,5010,0,1.3140239,-1.2703904,-3.3444285,5010,0,0,1,1
574906520,0.9821922,0.15805055,-0.029703932,5009,0,-3.0345554,0.47354215,-11.424088,5009,0,0,1,1
574911530,0.99220186,0.22124723,-0.042709462,5010,0,-3.2825217,-1.3058425,-16.36826,5010,0,0,1,1
574916539,0.42095765,0.21545337,-0.011049441,5009,0,2.3076174,1.369202,-8.654459,5009,0,0,1,1
574921548,0.6947613,0.12952314,0.062106527,5009,0,4.373308,2.3738215,-2.7600245,5009,0,0,1,1
574926558,0.84585685,0.18019012,-0.02387086,5010,0,-0.3910989,-2.3693376,-7.384684,5010,0,0,1,1
574931567,0.9388221,0.1570796,-0.01946903,5009,0,-2.3947287,2.006883,-20.202864,5009,0,0,1,1
574936577,0.8135459,0.156288,-0.035586257,5010,0,-1.4589131,-1.753294,-17.55279,5010,0,0,1,1
574941586,0.44502357,0.16924894,0.017893326,5009,0,0.0015553411,2.41926,0.35879213,5009,0,0,1,1
574946595,0.5656128,0.20056209,0.069685444,5009,0,0.5394844,0.1356238,0.95980924,5009,0,0,1,1
574951606,0.74435663,0.16715917,-0.030462861,5011,0,0.23026334,-0.44494414,-10.249813,5011,0,0,1,1
574956614,0.6423549,0.051786616,0.04098535,5008,0,2.5159554,0.5203001,-21.754675,5008,0,0,1,1
574961624,0.5145554,0.0028516296,-0.037717696,5010,0,-1.6231577,-0.5352196,-15.395723,5010,0,0,1,1
574966638,0.44500265,0.17619912,0.008938217,5014,0,-2.4842122,0.39036104,-1.6855363,5014,0,0,1,1
574971643,0.5753415,0.12582096,-0.0032060097,5005,0,-1.6333802,1.5479025,-3.7988667,5005,0,0,1,1
574976655,0.66994584,0.1623063,0.010594741,5012,0,2.9208658,0.77280015,-10.521363,5012,0,0,1,1
574981661,0.40814248,0.06490374,0.04527994,5006,0,2.2669182,0.7706548,-16.93807,5006,0,0,1,1
574986671,0.5019664,0.02643292,-0.02894262,5010,0,-1.8641373,-1.9309953,-10.367374,5010,0,0,1,1
574991690,0.3766702,0.21755762,-0.032410726,5019,0,-2.6467927,-2.198191,-7.0282125,5019,0,0,1,1
574996689,0.5633999,0.08374762,-0.019128019,4999,0,0.9288198,3.3500032,-8.003003,4999,0,0,1,1
575001699,0.5228396,0.13950951,0.008795335,5010,0,2.4712703,1.1415604,-7.601104,5010,0,0,1,1
575006708,0.36491033,0.0495518,0.045048997,5009,0,-0.74685436,1.872438,-10.6968565,5009,0,0,1,1
575011719,0.4621658,-0.009267528,-0.009416523,5011,0,-1.4145027,-3.4072804,-10.726624,5011,0,0,1,1
575016727,0.40832675,0.15248357,-0.034337793,5008,0,-0.67469263,-0.9367436,-15.297415,5008,0,0,1,1
575021737,0.5323438,0.0478102,-0.013282097,5010,0,1.441491,1.3056042,-11.3888235,5010,0,0,1,1
575026752,0.35539916,0.08813436,-0.02683937,5015,0,0.72206867,1.9150718,-4.310403,5015,0,0,1,1
575031756,0.44387376,0.008738792,0.048376165,5004,0,-1.199702,1.4074184,-4.284418,5004,0,0,1,1
575036771,0.4116339,0.06517376,-0.008133839,5015,0,-2.7139814,-1.5293834,-11.54948,5015,0,0,1,1
575041774,0.519785,0.1220863,0.030571042,5003,0,0.96306354,0.52743566,-19.040924,5003,0,0,1,1
575046784,0.32028982,0.01516154,-0.003230168,5010,0,1.5451425,-1.4915031,-17.264467,5010,0,0,1,1
575051793,0.36358964,0.12400967,0.008317854,5009,0,0.6297353,0.96387595,-6.900022,5009,0,0,1,1
575056802,0.21163704,-0.018820798,-0.0066887387,5009,0,-1.9563097,0.27957237,-2.8387365,5009,0,0,1,1
575061814,0.39199966,0.13437839,0.0049718716,5012,0,-0.44370538,3.1206534,-6.10305,5012,0,0,1,1
575066827,0.5067503,0.09215075,-0.002216997,5013,0,-0.6681299,-1.4185494,-14.251128,5013,0,0,1,1
575071831,0.41570526,0.07167645,0.0090835625,5004,0,1.3588266,-0.13905528,-14.860038,5004,0,0,1,1
575076840,0.28479025,0.08371106,0.03513636,5009,0,-0.14313975,-0.39167878,-15.186506,5009,0,0,1,1
575081850,0.18550369,-0.0052556945,0.030935623,5010,0,-0.59034395,-1.3017575,-9.193459,5010,0,0,1,1
575086861,0.0709447,0.08923608,0.051416263,5011,0,-1.6568906,0.73975736,-6.1257286,5011,0,0,1,1
575091868,0.33170477,0.020332875,-0.02295538,5007,0,-0.41006497,0.51894313,-10.225694,5007,0,0,1,1
575096882,0.23718742,0.14282294,0.018139567,5014,0,2.9525902,0.95558614,-9.805732,5014,0,0,1,1
575101887,0.3837907,-0.0320252,-0.029012885,5005,0,1.6226213,1.536918,-13.175175,5005,0,0,1,1
575106901,0.22655496,-0.0036836711,0.037129313,5014,0,0.16719472,-0.317554,-9.697958,5014,0,0,1,1
575111906,0.1562073,-0.067136005,0.005758859,5005,0,-2.9220858,1.5809127,-10.045345,5005,0,0,1,1
575116915,0.1564303,0.03015907,0.02905418,5009,0,-2.3948443,-2.9389129,-9.338391,5009,0,0,1,1
575121925,0.08457398,-0.038446397,-0.0028363012,5010,0,-1.3008962,1.2631041,-16.196291,5010,0,0,1,1
575126943,0.065104544,0.01059652,-0.0027263302,5018,0,2.290186,-3.2161756,-11.237954,5018,0,0,1,1
575131944,-0.14531954,0.027413571,-0.01995105,5001,0,2.6163137,3.2287421,-9.7770405,5001,0,0,1,1
575136953,-0.07294132,-0.06692295,-0.00024182945,5009,0,1.0785127,-1.051606,-6.029338,5009,0,0,1,1
575141962,-0.25585297,-0.01948796,-0.020545542,5009,0,-0.72665346,4.049218,-6.8755784,5009,0,0,1,1
575146972,0.043786902,-0.09943929,-0.008878771,5010,0,-1.2288854,-1.4327067,-12.776037,5010,0,0,1,1
575151982,-0.08745524,0.0006060798,-0.040014926,5010,0,-0.9912695,0.36319184,-17.001106,5010,0,0,1,1
575156991,-0.054718766,-0.010587262,-0.0073769297,5009,0,-0.14892408,-2.5079763,-17.0664,5009,0,0,1,1
575162000,-0.37585637,-0.07050756,-0.023213387,5009,0,-0.7523315,0.18094912,-11.558778,5009,0,0,1,1
575167009,-0.39621854,-0.042413488,0.043778233,5009,0,-1.3564527,-0.9697788,-5.2183824,5009,0,0,1,1
575172020,-0.6374043,-0.1045957,-0.023478378,5011,0,-1.2239491,1.1012275,-5.323577,5011,0,0,1,1
575177030,-0.43090233,0.026145719,0.012465456,5010,0,1.5143225,1.3306081,-8.081579,5010,0,0,1,1
575182038,-0.6209563,-0.0063564903,-0.017151037,5008,0,2.04748,0.2725364,-11.749657,5008,0,0,1,1
575187047,-0.4430012,0.03207432,0.017905187,5009,0,2.6788697,0.7612723,-13.571401,5009,0,0,1,1
575192057,-0.67455524,-0.01833268,-0.02113329,5010,0,-0.81211096,0.34423578,-12.592064,5010,0,0,1,1
575197066,-0.6143181,-0.03513025,0.04965698,5009,0,-0.49554592,0.018006165,-11.45031,5009,0,0,1,1
575202076,-0.67375267,-0.17963165,-0.034713328,5010,0,-3.0669475,-0.6361065,-12.258769,5010,0,0,1,1
575207085,-0.5566969,-0.02470611,0.02395653,5009,0,-0.951004,-0.9796104,-11.720061,5009,0,0,1,1
575212094,-0.6484723,-0.013277773,-0.07814197,5009,0,-0.931985,-0.07289536,-13.832121,5009,0,0,1,1
575217104,-0.7136323,-0.08411267,0.050352074,5010,0,1.5762002,-1.0610516,-9.674237,5010,0,0,1,1
575222113,-0.9193561,-0.041847605,-0.05379014,5009,0,-0.24519081,1.5791193,-6.5636163,5009,0,0,1,1
575227132,-0.9488208,-0.09759436,0.040105462,5019,0,1.4446567,-1.3880625,-5.300216,5019,0,0,1,1
575232132,-1.1048368,-0.06770507,-0.025638213,5000,0,-0.57873476,3.7588968,-6.786293,5000,0,0,1,1
575237141,-0.8082939,-0.10030238,-0.0118973935,5009,0,1.1215912,-2.707535,-12.582707,5009,0,0,1,1
575242151,-0.971304,-0.08861382,-0.03854506,5010,0,1.2000316,3.1562014,-14.565201,5010,0,0,1,1
575247160,-0.7155439,-0.03663915,-0.03732839,5009,0,1.0087461,-2.0146773,-16.626474,5009,0,0,1,1
575252170,-0.98406833,-0.1287556,-0.037011683,5010,0,-1.029881,0.41969788,-13.447036,5010,0,0,1,1
575257179,-0.82656556,-0.13670069,-0.020035896,5009,0,-2.458526,-0.55371904,-9.796355,5009,0,4,1,1
575262188,-1.1427097,-0.1852089,-0.03037557,5009,0,-2.6014016,-0.14747839,-9.370972,5009,0,0,1,1
575267198,-0.932932,-0.05360755,0.01577273,5010,0,-1.2226768,0.51319814,-8.885934,5010,0,0,1,1
575272210,-1.1298928,-0.07114993,-0.035046548,5012,0,0.9357921,-0.88050056,-10.390598,5012,0,0,1,1
575277222,-0.9319891,-0.03682639,0.0074202027,5012,0,2.0258915,1.7994392,-13.089211,5012,0,0,1,1
575282226,-0.95248497,-0.03412984,-0.043596692,5004,0,1.6852889,-1.431737,-11.388678,5004,0,0,1,1
575287236,-0.841308,0.009915056,-0.030708961,5010,0,0.63027215,2.1848943,-11.702651,5010,0,0,1,1
575292245,-0.786574,-0.074607834,-0.04195044,5009,0,-1.9286531,-1.0262154,-10.167052,5009,0,0,1,1
575297256,-0.77669686,0.0057998924,-0.021710973,5011,0,-1.3304895,1.8082498,-9.71106,5011,0,0,1,1
575302264,-0.79133,0.03620379,0.026181493,5008,0,-1.5771362,-0.45872644,-9.198241,5008,0,0,1,1
575307273,-0.7649121,0.07682648,-0.038161334,5009,0,0.034868173,0.402721,-9.054729,5009,0,0,1,1
575312283,-0.73395616,0.044980384,0.050927475,5010,0,1.6490676,0.31603286,-10.983993,5010,0,0,1,1
575317292,-0.6185119,0.038906362,-0.07431582,5009,0,1.2932961,0.20055431,-11.853344,5009,0,0,1,1
575322301,-0.47445765,0.053157832,0.030370066,5009,0,0.8967491,-0.6289799,-12.468709,5009,0,0,1,1
575327311,-0.4298795,0.05116274,-0.077690445,5010,0,-1.1408734,0.19447498,-13.352863,5010,0,0,1,1
575332320,-0.34410605,0.020898115,0.032073826,5009,0,-1.2207944,-0.3103028,-12.070956,5009,0,0,1,1
575337330,-0.5119694,0.13741018,-0.024830177,5010,0,-1.1943711,1.147577,-10.704643,5010,0,0,1,1
575342339,-0.35710344,-0.025736686,0.03324173,5009,0,0.48910016,-0.48305604,-10.244273,5009,0,0,1,1
575347350,-0.5178899,0.06738979,0.0123320315,5011,0,0.6321586,0.41114908,-10.227112,5011,0,0,1,1
575352358,-0.20829546,-0.07489064,-0.0073477984,5008,0,0.42178652,0.03925313,-13.0491295,5008,0,0,1,1
575357367,-0.26103112,-0.0352836,0.021982342,5009,0,-0.55596125,-0.5255666,-11.789102,5009,0,0,1,1
575362377,-0.025594268,-0.024501909,-0.01454608,5010,0,-0.8299965,0.85249525,-14.474347,5010,0,0,1,1
575367386,-0.14343166,-0.06582896,0.036001377,5009,0,-0.30733934,-1.3528507,-11.164207,5009,0,0,1,1
575372396,-0.11715627,-0.035826586,0.008131459,5010,0,-0.16645306,1.2800215,-12.009577,5010,0,0,1,1
575377405,-0.19560397,-0.13312231,0.052511055,5009,0,1.0749929,-1.6305405,-7.7895966,5009,0,0,1,1
575382414,-0.17361651,-0.089599825,0.01024007,5009,0,0.9991847,2.1229944,-9.433972,5009,0,0,1,1
575387424,-0.06473934,-0.22188021,0.030240204,5010,0,-0.39699945,-0.9412705,-10.42978,5010,0,0,1,1
575392433,-0.018591512,-0.17673676,-0.018150795,5009,0,-0.81755507,1.0303662,-13.114018,5009,0,0,1,1
575397443,0.13645269,-0.1429294,0.023563605,5010,0,-0.96941656,-0.30222845,-12.8577585,5010,0,0,1,1
575402455,0.060291417,-0.13792095,-0.011434553,5012,0,-0.07938333,0.30086586,-11.972469,5012,0,0,1,1
575407462,0.07853565,-0.15887758,0.052938398,5007,0,0.8964246,-0.55375874,-9.990507,5007,0,0,1,1
575412471,0.0033081127,-0.17124873,-0.00088116777,5009,0,1.2296119,-0.01687951,-8.620209,5009,0,0,1,1
575417480,0.13842395,-0.17752953,0.049013503,5009,0,0.6772655,0.24672271,-9.184765,5009,0,0,1,1
575422490,0.1620258,-0.1602547,-0.016436212,5010,0,-0.98219323,0.9547771,-10.623312,5010,0,0,1,1
575427499,0.35203826,-0.23034239,0.039945938,5009,0,-0.94189805,-0.116780475,-12.618368,5009,0,0,1,1
575432508,0.34044474,-0.050127316,0.007582014,5009,0,-1.8378162,0.88836217,-12.858318,5009,0,0,1,1
575437518,0.49726918,-0.16483131,0.028680408,5010,0,-0.683138,-0.3857405,-13.03623,5010,0,0,1,1
575442528,0.42386103,-0.023653343,0.02239811,5010,0,1.4494665,-0.207502,-11.672581,5010,0,0,1,1
575447537,0.6442232,-0.13086814,0.015862176,5009,0,0.79904574,0.47772285,-12.323443,5009,0,0,1,1
575452546,0.6604399,0.0053913402,-0.00087342993,5009,0,1.0572988,-0.6100986,-10.161789,5009,0,0,1,1
575457555,0.8094476,-0.056508783,0.029496789,5009,0,-0.8168394,0.42823717,-10.942637,5009,0,0,1,1
575462565,0.8284423,0.016503341,-0.036838356,5010,0,-0.10042791,-0.3147731,-9.187272,5010,0,0,1,1
575467574,0.7902771,0.0095565105,0.056570612,5009,0,-0.1917692,0.83834165,-10.960966,5009,0,0,1,1
575472584,0.8092775,0.021368327,-0.0339751,5010,0,-0.43552575,-1.2038897,-9.500355,5010,0,0,1,1
575477593,0.7577633,0.031638928,0.07547682,5009,0,-0.09771454,0.7803751,-11.45099,5009,0,0,1,1
575482602,0.8402926,-0.012703242,-0.039751027,5009,0,-0.7502459,1.0687275,-12.906605,5009,0,0,1,1
575487619,0.8969758,0.06593177,0.08325356,5017,0,-0.63909936,-0.3745115,-12.399812,5017,0,0,1,1
575492621,0.9461999,0.045376003,-0.02734109,5002,0,-1.261684,1.7523847,-14.033308,5002,0,0,1,1
575497637,1.0671842,0.07719705,0.057886135,5016,0,0.5509347,-2.724826,-12.672418,5016,0,0,1,1
575502643,0.8241414,0.08343383,0.04873234,5006,0,-0.46091875,1.6642634,-11.65929,5006,0,0,1,1
575507650,0.9801326,0.11524535,0.051242076,5007,0,1.3799188,-2.755155,-9.018968,5007,0,0,1,1
575512660,0.60909724,0.11261885,0.10078997,5010,0,0.38066748,1.318056,-8.961268,5010,0,0,1,1
575517669,0.81948763,0.0777645,0.06067762,5009,0,0.08593696,0.025800534,-8.322464,5009,0,0,1,1
575522678,0.528677,0.11456176,0.12226331,5009,0,-0.45820192,0.22455797,-8.438115,5009,0,0,1,1
575527688,0.8269678,0.10634483,0.05587849,5010,0,-0.45801753,0.20840757,-12.265587,5010,0,0,1,1
575532697,0.66830677,0.16527192,0.08679631,5009,0,0.3882418,-2.2139287,-12.848976,5009,0,0,1,1
575537706,0.7361933,0.110729165,0.04530648,5009,0,0.42352366,1.918312,-14.266751,5009,0,0,1,1
575542715,0.59878504,0.106324114,0.09102632,5009,0,0.45630214,-2.625538,-10.643051,5009,0,0,1,1
575547725,0.4443905,0.10678546,0.07228187,5010,0,-1.0339807,2.4588265,-9.977167,5010,0,0,1,1
575552734,0.41004384,0.059400313,0.10372573,5009,0,-1.1040877,-2.490753,-8.32577,5009,0,0,1,1
575557745,0.29047388,0.11271518,0.089119636,5011,0,-0.49928108,2.271764,-10.686168,5011,0,0,1,1
575562753,0.4296023,0.037480284,0.08447145,5008,0,0.18960746,-1.8002819,-13.048422,5008,0,0,1,1
575567767,0.32426605,0.11336923,0.07703781,5014,0,1.20743,0.5396724,-13.980836,5014,0,0,1,1
575572784,0.43620327,0.03568835,0.09896018,5017,0,0.7025078,-0.52408695,-13.173271,5017,0,0,1,1
575577782,0.24606852,0.011038917,0.057295468,4998,0,-0.53989464,-0.066828996,-11.273047,4998,0,0,1,1
575582791,0.31752574,0.031196915,0.13616376,5009,0,-1.6058632,0.032167006,-9.5006075,5009,0,0,1,1
575587800,0.14287911,0.026751466,0.06852865,5009,0,-1.7016824,-0.3128651,-8.680117,5009,0,0,1,1
575592810,0.2871529,0.06643396,0.15666531,5010,0,0.76555926,0.4195933,-10.498294,5010,0,0,1,1
575597826,0.17486863,-0.027802182,0.06632898,5016,0,0.92632806,-1.0620861,-10.838434,5016,0,0,1,1
575602828,0.36636254,0.07492366,0.09797724,5002,0,2.3905985,0.15382856,-11.680546,5002,0,0,1,1
575607838,0.20993486,-0.022356592,0.08363618,5010,0,-0.045183852,-0.6163367,-10.534609,5010,0,0,1,1
575612847,0.37973398,-0.03761872,0.054781426,5009,0,-0.020520935,-0.14493908,-10.848876,5009,0,0,1,1
575617857,0.11322739,-0.041126665,0.1167577,5010,0,-2.1590517,0.219923,-9.554662,5010,0,0,1,1
575622866,0.25825047,-0.0152494665,0.035519388,5009,0,-1.0585791,0.2782224,-9.781957,5009,0,0,1,1
575627875,0.0903229,-0.00058897433,0.12835068,5009,0,0.17540662,-1.1586815,-10.302462,5009,0,0,1,1
575632885,0.2671294,-0.086188786,0.005474251,5010,0,0.5695006,1.4152485,-13.773164,5010,0,0,1,1
575637894,0.26939836,-0.031634152,0.0909282,5009,0,1.4648697,-2.5913353,-12.329233,5009,0,0,1,1
575642904,0.23456259,-0.09570889,0.01660598,5010,0,-1.099727,2.4793098,-13.193701,5010,0,0,1,1
575647913,0.2976899,-0.06446675,0.09958107,5009,0,-0.65458846,-2.5654247,-10.2961035,5009,0,0,1,1
575652923,0.013620985,-0.024628082,0.0822295,5010,0,-1.0850797,2.4623208,-9.697023,5010,0,0,1,1
575657932,0.19796711,-0.10178911,0.10809889,5009,0,0.060436163,-1.6551356,-8.529528,5009,0,0,1,1
575662942,-0.033238746,-0.042802434,0.10155734,5010,0,0.5971585,0.47152355,-9.098856,5010,0,0,1,1
575667951,0.30320886,-0.14026646,0.09070999,5009,0,1.0523902,-0.016452678,-11.730347,5009,0,0,1,1
575672961,0.18673788,-0.09443209,0.08587229,5010,0,0.15846671,-1.0726681,-11.617997,5010,0,0,1,1
575677970,0.3130258,-0.10384222,0.09834846,5009,0,-0.20341705,0.5640235,-12.554958,5009,0,0,1,1
575682979,0.16262138,-0.07993483,0.09918669,5009,0,-0.19202445,-2.2651134,-9.291528,5009,0,0,1,1
575687988,0.09626278,-0.094046414,0.13088532,5009,0,-0.0638078,1.664013,-10.563861,5009,0,0,1,1
575692998,0.039514244,-0.13564648,0.118405424,5010,0,-0.22481748,-2.4143696,-8.050039,5010,0,0,1,1
575698007,0.02182499,-0.10014926,0.12842467,5009,0,-0.0098814545,2.4513834,-11.363475,5009,0,0,1,1
575703017,0.12164791,-0.14922635,0.10775587,5010,0,-0.7378808,-1.3003191,-12.51053,5010,0,0,1,1
575708026,0.15129763,-0.08699874,0.089482576,5009,0,-0.24380903,0.9488334,-14.468823,5009,0,0,1,1
575713036,0.24705978,-0.11850816,0.1291907,5010,0,-1.0173832,-0.63334244,-13.132761,5010,0,0,1,1
575718045,0.15617566,-0.06392807,0.056806203,5009,0,-0.44245723,-0.7365051,-11.911799,5009,0,0,1,1
575723054,0.16715504,-0.1270005,0.18239523,5009,0,0.1419918,-0.8253707,-9.351646,5009,0,0,1,1
575728064,0.03102498,-0.05176998,0.075892605,5010,0,0.5142171,-0.63778996,-7.2657986,5010,0,0,1,1
575733073,0.05775498,-0.14059305,0.19865794,5009,0,1.1825014,0.91019803,-8.651949,5009,0,0,1,1
575738083,0.023943173,-0.09762961,0.08250514,5010,0,0.35777155,-0.30825832,-8.819071,5010,0,0,1,1
575743092,0.13414009,-0.14836761,0.18326345,5009,0,0.6057201,-0.03157776,-10.875443,5009,0,0,1,1
575748102,0.12891124,-0.09730628,0.08148734,5010,0,-1.4068522,-0.43117732,-11.417559,5010,0,0,1,1
