timestamp,timestamp_sample,time_utc_usec,device_id,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,heading_accuracy,rtcm_injection_rate,automatic_gain_control,fix_type,jamming_state,spoofing_state,vel_ned_valid,satellites_used,selected_rtcm_instance
569353692,0,1720616866125384,0,593962220,246605734,25901,44490,0.135,0.5932105,0.132,0.266,0.61,1.2099999,86,20,0.098000005,-0.083000004,0.053000003,-1.2470001,4.9778275,0,nan,0.0,0.0,0.0,0,4,1,1,1,22,0
569473564,0,1720616866250384,0,593962220,246605733,26016,44604,0.135,0.5932137,0.133,0.266,0.61,1.2099999,86,20,0.08400001,0.039,-0.074,-1.093,4.9778275,0,nan,0.0,0.0,0.0,0,4,1,1,1,23,0
569601270,0,1720616866375384,0,593962220,246605732,26192,44780,0.136,0.59321713,0.133,0.266,0.59999996,1.13,86,20,0.042000003,0.015000001,-0.039,-1.2190001,4.9778275,0,nan,0.0,0.0,0.0,0,4,1,1,1,21,0
569731666,0,1720616866500384,0,593962220,246605732,26360,44948,0.135,0.59322065,0.133,0.266,0.65999997,1.2099999,86,20,0.036000002,0.028,0.023000002,-1.217,4.9778275,0,nan,0.0,0.0,0.0,0,4,1,1,1,23,0
569854542,0,1720616866625384,0,593962220,246605732,26531,45120,0.133,0.59322435,0.133,0.266,0.59999996,1.13,86,20,0.044000003,0.044000003,0.003,-1.2650001,4.9778275,0,nan,0.0,0.0,0.0,0,4,1,1,1,23,0
569971884,0,1720616866750384,0,593962222,246605731,26727,45315,0.13000001,0.29446986,0.133,0.266,0.59999996,1.13,86,20,0.18300001,0.16600001,-0.075,-1.335,5.6841307,0,nan,0.0,0.0,0.0,0,4,1,1,1,23,0
570108662,0,1720616866875384,0,593962222,246605731,26869,45457,0.13100001,0.29447684,0.133,0.266,0.61,1.13,86,23,0.053000003,0.052,-0.008,-1.2160001,5.6841307,0,nan,0.0,0.0,0.0,0,4,1,1,1,23,0
570275750,0,1720616867000384,0,593962223,246605731,27047,45636,0.133,0.43016866,0.133,0.266,0.61,1.13,86,23,0.11800001,0.117000006,-0.019000001,-1.3110001,5.8226867,0,nan,0.0,0.0,0.0,0,4,1,1,1,23,0
570352670,0,1720616867125384,0,593962223,246605731,27203,45791,0.133,0.43017372,0.133,0.266,0.59999996,1.13,86,23,0.07,0.066,-0.023000002,-1.2360001,5.8226867,0,nan,0.0,0.0,0.0,0,4,1,1,1,23,0
570475594,0,1720616867250384,0,593962224,246605731,27357,45945,0.133,0.43017843,0.133,0.266,0.59999996,1.13,86,23,0.082,0.076000005,-0.031000001,-1.174,5.8226867,0,nan,0.0,0.0,0.0,0,4,1,1,1,23,0
570605338,0,1720616867375384,0,593962225,246605733,27542,46131,0.133,0.40566897,0.133,0.266,0.59999996,1.13,86,23,0.14,0.13800001,0.021000002,-1.274,6.146765,0,nan,0.0,0.0,0.0,0,4,1,1,1,22,0
570723702,0,1720616867500384,0,593962226,246605733,27731,46320,0.12900001,0.39511374,0.133,0.26500002,0.61,1.13,86,23,0.125,0.125,0.002,-1.314,6.225257,0,nan,0.0,0.0,0.0,0,4,1,1,1,22,0
570855754,0,1720616867625384,0,593962227,246605733,27876,46465,0.12900001,0.39511898,0.132,0.26500002,0.61,1.13,86,23,0.091000006,0.086,0.029000001,-1.2090001,6.225257,0,nan,0.0,0.0,0.0,0,4,1,1,1,23,0
570976434,0,1720616867750384,0,593962228,246605736,28054,46643,0.132,0.4001497,0.133,0.26500002,0.65,1.1899999,86,23,0.16900001,0.13100001,0.106000006,-1.2770001,0.30695698,0,nan,0.0,0.0,0.0,0,4,1,1,1,22,0
571100154,0,1720616867875384,0,593962229,246605737,28227,46815,0.13000001,0.4353392,0.132,0.264,0.65,1.1899999,85,24,0.142,0.116000004,0.083000004,-1.297,0.45177776,0,nan,0.0,0.0,0.0,0,4,1,1,1,23,0
571257070,0,1720616868000384,0,593962229,246605740,28391,46979,0.13000001,0.5852347,0.133,0.264,0.65,1.1899999,85,24,0.132,0.057000004,0.119,-1.256,0.6906278,0,nan,0.0,0.0,0.0,0,4,1,1,1,23,0
571347168,0,1720616868125384,0,593962230,246605743,28565,47153,0.12900001,0.38985804,0.133,0.264,0.59999996,1.13,85,24,0.17,0.119,0.12200001,-1.2570001,0.7649778,0,nan,0.0,0.0,0.0,0,4,1,1,1,22,0
571474734,0,1720616868250384,0,593962231,246605746,28657,47245,0.132,0.51305544,0.133,0.264,0.65,1.1899999,85,24,0.126,0.086,0.09200001,-0.87100005,0.7850318,0,nan,0.0,0.0,0.0,0,4,1,1,1,23,0
571597218,0,1720616868375384,0,593962231,246605752,28665,47254,0.119,0.28182527,0.132,0.263,0.59999996,1.13,85,24,0.22200002,0.13800001,0.17300001,-0.38700002,0.87078875,0,nan,0.0,0.0,0.0,0,4,1,1,1,23,0
571727242,0,1720616868500384,0,593962232,246605755,28749,47337,0.124000005,0.30347434,0.132,0.263,0.59999996,1.13,85,24,0.19700001,0.11400001,0.16000001,-0.59900004,0.9086301,0,nan,0.0,0.0,0.0,0,4,1,1,1,23,0
571851712,0,1720616868625384,0,593962231,246605758,28797,47386,0.125,0.4767974,0.132,0.263,0.59999996,1.13,85,24,0.14,0.001,0.14,-0.48000002,1.0968673,0,nan,0.0,0.0,0.0,0,4,1,1,1,23,0
571978382,0,1720616868750384,0,593962231,246605764,28892,47480,0.133,0.30575025,0.132,0.26200002,0.61,1.13,85,24,0.21700001,-0.026,0.216,-0.582,1.5162586,0,nan,0.0,0.0,0.0,0,4,1,1,1,22,0
572098652,0,1720616868875384,0,593962230,246605769,28942,47530,0.123,0.34933862,0.132,0.26200002,0.61,1.13,86,21,0.177,-0.063,0.165,-0.42900002,1.6968918,0,nan,0.0,0.0,0.0,0,4,1,1,1,23,0
572259114,0,1720616869000384,0,593962229,246605772,29068,47656,0.126,0.2993416,0.132,0.26200002,0.59999996,1.13,86,21,0.187,-0.081,0.16900001,-0.73,1.8811381,0,nan,0.0,0.0,0.0,0,4,1,1,1,23,0
572349358,0,1720616869125384,0,593962227,246605776,29201,47789,0.12900001,0.22187062,0.132,0.26200002,0.59999996,1.13,86,21,0.24800001,-0.148,0.19900002,-0.94100004,2.0943458,0,nan,0.0,0.0,0.0,0,4,1,1,1,23,0
572475230,0,1720616869250384,0,593962225,246605782,29320,47908,0.132,0.2679838,0.132,0.26200002,0.59999996,1.13,86,21,0.22700001,-0.119,0.193,-0.96000004,2.1055093,0,nan,0.0,0.0,0.0,0,4,1,1,1,23,0
572603102,0,1720616869375384,0,593962225,246605788,29470,48058,0.13000001,0.2674394,0.132,0.261,0.59999996,1.13,86,21,0.24400002,0.008,0.24400002,-1.0430001,1.822012,0,nan,0.0,0.0,0.0,0,4,1,1,1,22,0
572730372,0,1720616869500384,0,593962219,246605794,29519,48107,0.102000006,0.094187394,0.132,0.261,0.61,1.13,86,21,0.48600003,-0.42900002,0.22900002,-0.67,2.5593824,0,nan,0.0,0.0,0.0,0,4,1,1,1,22,0
572849988,0,1720616869625384,0,593962218,246605801,29590,48179,0.115,0.2019414,0.132,0.261,0.61,1.13,86,21,0.268,-0.09,0.25300002,-0.558,2.4439619,0,nan,0.0,0.0,0.0,0,4,1,1,1,23,0
572986234,0,1720616869750384,0,593962215,246605806,29583,48172,0.079,0.17359148,0.13100001,0.26000002,0.59999996,1.13,86,21,0.298,-0.216,0.20500001,-0.164,2.4095337,0,nan,0.0,0.0,0.0,0,4,1,1,1,23,0
573110344,0,1720616869875384,0,593962211,246605810,29601,48189,0.08400001,0.17395051,0.13100001,0.26000002,0.59999996,1.13,86,24,0.28100002,-0.252,0.124000005,-0.2,2.5473387,0,nan,0.0,0.0,0.0,0,4,1,1,1,23,0
573274540,0,1720616870000384,0,593962207,246605813,29620,48209,0.07700001,0.13467275,0.13100001,0.26000002,0.59999996,1.13,86,24,0.37,-0.349,0.125,-0.18800001,2.7037933,0,nan,0.0,0.0,0.0,0,4,1,1,1,23,0
573348344,0,1720616870125384,0,593962201,246605816,29630,48218,0.072000004,0.10938466,0.13100001,0.26000002,0.59999996,1.13,86,24,0.462,-0.44700003,0.115,-0.13000001,2.815259,0,nan,0.0,0.0,0.0,0,4,1,1,1,23,0
