timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,clip_counter[0],clip_counter[1],clip_counter[2],samples
564935494,564935119,3670026,-0.97300357,0.35913026,-10.117417,55.408813,0,0,0,0,5
564936751,564936371,3670026,-0.8078037,0.21404164,-10.270647,55.374542,0,0,0,0,5
564938022,564937623,3670026,-0.9911995,0.45825022,-9.587341,55.443085,0,0,0,0,5
564939278,564938877,3670026,-0.896868,0.3145981,-9.859801,55.408813,0,0,0,0,5
564940522,564940128,3670026,-1.0208876,0.27964276,-10.406158,55.4284,0,0,0,0,5
564941844,564941387,3670026,-0.7685388,0.24660277,-9.652943,55.41371,0,0,0,0,5
564943103,564942637,3670026,-1.0998963,0.4180276,-9.854534,55.369644,0,0,0,0,5
564944280,564943887,3670026,-0.89591026,0.34572273,-10.014467,55.35985,0,0,0,0,5
564945525,564945138,3670026,-0.91697925,0.24372974,-10.414778,55.369644,0,0,0,0,5
564946784,564946391,3670026,-0.93565404,0.39839518,-9.491573,55.34027,0,0,0,0,5
564948024,564947643,3670026,-0.9581595,0.27724856,-9.97185,55.403915,0,0,0,0,5
564949296,564948895,3670026,-0.9696517,0.27820623,-10.318051,55.4284,0,0,0,0,5
564950592,564950153,3670026,-0.7915231,0.25665843,-9.802819,55.38923,0,0,0,0,5
564951856,564951400,3670026,-1.0817003,0.4204218,-9.735782,55.379436,0,0,0,0,5
564953037,564952652,3670026,-0.9873688,0.34859577,-10.114066,55.350063,0,0,0,0,5
564956788,564956409,3670026,-0.73166806,0.73214686,-9.740091,55.354958,0,0,0,0,5
564960564,564960167,3670026,-1.4408306,0.8149863,-9.706573,55.433292,0,0,0,0,5
564963068,564962672,3670026,-0.8686164,0.59136784,-10.544543,55.452877,0,0,0,0,5
564966820,564966429,3670026,-1.295742,0.01388637,-10.031705,55.41371,0,0,0,0,5
564971857,564971438,3670026,-1.070687,0.05602432,-10.899843,55.38923,0,0,0,0,5
564973088,564972691,3670026,-0.90500826,0.65457475,-9.268434,55.38923,0,0,0,0,5
564976903,564976448,3670026,-0.78386164,0.19393034,-10.103531,55.423504,0,0,0,0,5
564980591,564980205,3670026,-0.9495404,0.113485165,-10.304166,55.38923,0,0,0,0,5
564985603,564985215,3670026,-0.24420857,-0.83701295,-10.059478,55.418606,0,0,0,0,5
564988094,564987720,3670026,-1.4618995,1.3953408,-10.08342,55.34027,0,0,0,0,5
564990697,564990225,3670026,-0.95720184,0.1934515,-10.811257,55.379436,0,0,0,0,5
564995605,564995234,3670026,-0.90261406,0.93373865,-10.371682,55.345165,0,0,0,0,5
564998185,564997739,3670026,-1.1477803,-1.2555194,-10.503841,55.33048,0,0,0,0,5
565001892,565001496,3670026,-1.6366763,2.3946805,-9.648154,55.345165,0,0,0,0,5
565005646,565005253,3670026,-0.9255984,0.3490746,-9.985258,55.369644,0,0,0,0,5
565008141,565007758,3670026,-0.41276038,0.8552089,-10.072407,55.408813,0,0,0,0,5
565011983,565011515,3670026,-0.16950949,-0.23750481,-10.160992,55.408813,0,0,0,0,5
565015721,565015274,3670026,-1.4547169,0.04165911,-9.365159,55.350063,0,0,0,0,5
565020669,565020282,3670026,-1.6208745,0.78577703,-9.13388,55.408813,0,0,0,0,5
565023214,565022788,3670026,-0.5544971,1.2392389,-10.104489,55.369644,0,0,0,0,5
565025671,565025292,3670026,-0.3323152,-0.38833952,-10.234255,55.38923,0,0,0,0,5
565029443,565029049,3670026,-0.7546524,-0.2078167,-9.581117,55.394123,0,0,0,0,5
565033206,565032807,3670026,-1.3330915,0.9385271,-10.50863,55.36475,0,0,0,0,5
565036956,565036564,3670026,-1.3215994,1.5495274,-10.029311,55.34027,0,0,0,0,5
565040697,565040321,3670026,-0.54875106,0.3725378,-9.465237,55.403915,0,0,0,0,5
565045778,565045330,3670026,-0.97013056,-0.33758244,-10.717883,55.310894,0,0,0,0,5
565046969,565046583,3670026,-1.45759,1.3637373,-9.665872,55.38433,0,0,0,0,5
565050808,565050340,3670026,-0.6062119,0.4204218,-10.374555,55.350063,0,0,0,0,5
565054480,565054097,3670026,-1.6218323,-0.014844051,-10.454042,55.354958,0,0,0,0,5
565058234,565057854,3670026,0.42185834,0.8614338,-8.288247,55.394123,0,0,0,0,5
565060803,565060359,3670026,-0.20398599,-0.87484133,-9.261251,55.369644,0,0,0,0,5
565064503,565064117,3670026,-0.7369353,0.9959879,-10.54167,55.35985,0,0,0,0,5
565069580,565069126,3670026,-0.4687847,0.048841715,-10.820355,55.394123,0,0,0,0,5
565072018,565071631,3670026,-0.93325984,-0.28778306,-10.005369,55.374542,0,0,0,0,5
565075772,565075388,3670026,-1.2425907,0.018674774,-11.105744,55.38433,0,0,0,0,5
565078309,565077893,3670026,-0.5803545,-0.52145714,-11.198639,55.394123,0,0,0,0,5
565082090,565081650,3670026,-0.07996634,1.088404,-10.08342,55.379436,0,0,0,0,5
565085791,565085407,3670026,-1.5227123,0.32704794,-9.55478,55.394123,0,0,0,0,5
565089619,565089165,3670026,-0.3854665,-0.37205896,-10.681492,55.374542,0,0,0,0,5
565092081,565091669,3670026,-1.9297266,0.8331822,-7.675811,55.394123,0,0,0,0,5
565095827,565095427,3670026,-1.0146627,1.4255077,-11.436623,55.379436,0,0,0,0,5
565099580,565099184,3670026,-0.71299326,0.14556746,-10.507194,55.403915,0,0,0,0,5
565103387,565102941,3670026,-1.6788143,1.7908629,-8.880095,55.38433,0,0,0,0,5
565107094,565106707,3670026,-0.6943185,1.4992491,-10.581893,55.379436,0,0,0,0,5
565109597,565109203,3670026,-1.109952,0.48554412,-9.436506,55.418606,0,0,0,0,5
565113435,565112967,3670026,-0.40701428,0.7714118,-9.304347,55.354958,0,0,0,0,5
565117173,565116719,3670026,-0.19297266,1.5389929,-9.855013,55.374542,0,0,0,0,5
565120887,565120475,3670026,-0.5224148,0.0272939,-11.732067,55.345165,0,0,0,0,5
565124631,565124232,3670026,-0.96103257,0.5525818,-10.036493,55.35985,0,0,0,0,5
565128391,565127991,3670026,-0.4999093,0.97731316,-9.066363,55.369644,0,0,0,0,5
565130962,565130495,3670026,-0.6090849,1.4226347,-9.55909,55.354958,0,0,0,0,5
565135889,565135508,3670026,-1.2785038,1.0366894,-9.263645,55.408813,0,0,0,0,5
565138381,565138009,3670026,-0.35673606,-0.1934515,-10.972148,55.310894,0,0,0,0,5
565142146,565141767,3670026,-1.1152191,1.0381259,-10.540712,55.41371,0,0,0,0,5
565144742,565144271,3670026,-0.8078037,-0.14652514,-10.052774,55.36475,0,0,0,0,5
565148406,565148032,3670026,-0.11827356,0.6722919,-10.245747,55.335373,0,0,0,0,5
565152162,565151785,3670026,-0.74555445,0.0746991,-10.00106,55.369644,0,0,0,0,5
565155948,565155542,3670026,-1.2363658,-0.64068836,-10.966402,55.350063,0,0,0,0,5
565159747,565159299,3670026,-0.9457097,-0.6722919,-10.902716,55.36475,0,0,0,0,5
565162188,565161805,3670026,-0.48554412,-1.154484,-9.768822,55.36475,0,0,0,0,5
565165954,565165561,3670026,-1.3148956,-0.31411928,-9.885659,55.374542,0,0,0,0,5
565169779,565169319,3670026,-0.45729253,0.6904878,-10.158598,55.354958,0,0,0,0,5
565173452,565173076,3670026,0.15466543,0.14748283,-9.9550905,55.29131,0,0,0,0,5
565177292,565176833,3670026,-0.7053318,0.28682536,-9.293812,55.354958,0,0,0,0,5
565179739,565179338,3670026,-1.2818556,-0.107739076,-8.833168,55.35985,0,0,0,0,5
565183483,565183095,3670026,-1.0553641,-0.18243816,-10.038888,55.35985,0,0,0,0,5
565187236,565186853,3670026,-1.3326126,0.9859323,-10.381738,55.38923,0,0,0,0,5
565191057,565190612,3670026,-1.7530345,0.7469909,-9.481518,55.350063,0,0,0,0,5
565194775,565194367,3670026,-0.92128885,0.5650316,-10.068097,55.34027,0,0,0,0,5
565197256,565196872,3670026,-0.80062103,0.31124622,-9.92636,55.350063,0,0,0,0,5
565201038,565200629,3670026,-0.34332854,0.06607997,-10.389399,55.4284,0,0,0,0,5
565206051,565205643,3670026,-0.6607997,0.5932832,-8.7273445,55.369644,0,0,0,0,5
565208595,565208143,3670026,-0.2360683,0.54922986,-9.851182,55.369644,0,0,0,0,5
565212350,565211901,3670026,-0.5851429,0.07086837,-10.743262,55.369644,0,0,0,0,5
565216044,565215658,3670026,-0.9471462,0.23032221,-9.380961,55.418606,0,0,0,0,5
565218568,565218163,3670026,-1.2713212,0.05315128,-11.477803,55.443085,0,0,0,0,5
565222320,565221920,3670026,-1.2943054,-0.05889736,-10.2275505,55.447983,0,0,0,0,5
565226064,565225677,3670026,-0.47309425,0.3490746,-10.090124,55.38923,0,0,0,0,5
565228572,565228182,3670026,-1.4470556,-0.43861777,-10.260112,55.34027,0,0,0,0,5
565232374,565231939,3670026,0.044532154,-0.43287167,-9.283756,55.41371,0,0,0,0,5
565236074,565235697,3670026,-0.3596091,0.96390563,-9.196608,55.38433,0,0,0,0,5
565239852,565239454,3670026,-1.0544064,1.6031575,-10.131304,55.38923,0,0,0,0,5
565243664,565243211,3670026,-1.1353304,0.9059659,-11.22306,55.315792,0,0,0,0,5
565247340,565246968,3670026,-0.9955091,0.76710224,-8.291599,55.38923,0,0,0,0,5
565249958,565249477,3670026,-0.17429788,0.98018616,-11.752658,55.374542,0,0,0,0,5
565253622,565253230,3670026,-1.0649409,-0.029209262,-10.273041,55.33048,0,0,0,0,5
565257374,565256989,3670026,-0.8987833,1.6089035,-8.042124,55.320686,0,0,0,0,5
565261148,565260745,3670026,-1.5021222,0.7417237,-9.780314,55.418606,0,0,0,0,5
565263634,565263250,3670026,-0.020590134,-0.4237737,-9.738176,55.41371,0,0,0,0,5
565267441,565267007,3670026,0.0019153614,0.455856,-8.401254,55.33048,0,0,0,0,5
565271158,565270767,3670026,-1.2780249,0.14413095,-9.139626,55.374542,0,0,0,0,5
565274923,565274521,3670026,-1.4599842,0.4237737,-10.688674,55.423504,0,0,0,0,5
565278721,565278278,3670026,-0.6100426,0.3442862,-9.011775,55.320686,0,0,0,0,5
565281165,565280783,3670026,-0.7264008,0.99646676,-9.017042,55.34027,0,0,0,0,5
565286203,565285793,3670026,-0.39217025,-0.09433155,-11.404061,55.433292,0,0,0,0,5
565288674,565288297,3670026,-1.6089035,-0.28682536,-9.873688,55.408813,0,0,0,0,5
565292495,565292055,3670026,-1.025676,-0.28969842,-9.105628,55.39902,0,0,0,0,5
565297458,565297064,3670026,-0.9600749,0.61435217,-9.82724,55.408813,0,0,0,0,5
